time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.471134,0.0147,0.0016,-0.1453,0.146
1.472117,-0.0120,0.0682,-0.2219,0.232
1.473167,-0.0120,0.0682,-0.2219,0.232
1.476939,-0.0120,0.0682,-0.2219,0.232
1.488435,-0.0120,0.0682,-0.2219,0.232
1.488946,-0.0115,0.0796,-0.2004,0.216
1.491680,-0.0115,0.0796,-0.2004,0.216
1.498086,-0.0115,0.0796,-0.2004,0.216
1.501612,-0.0115,0.0796,-0.2004,0.216
1.506444,0.0161,0.0358,-0.1356,0.141
1.515868,0.0161,0.0358,-0.1356,0.141
1.516738,0.0161,0.0358,-0.1356,0.141
1.521446,0.0161,0.0358,-0.1356,0.141
1.526431,0.0300,0.0732,-0.1914,0.207
1.532122,0.0300,0.0732,-0.1914,0.207
1.536401,0.0300,0.0732,-0.1914,0.207
1.541209,0.0300,0.0732,-0.1914,0.207
1.548773,0.0302,0.0560,-0.1652,0.177
1.550714,0.0302,0.0560,-0.1652,0.177
1.556121,0.0302,0.0560,-0.1652,0.177
1.560967,0.0302,0.0560,-0.1652,0.177
1.571246,0.0166,0.0391,-0.1673,0.173
1.571997,0.0166,0.0391,-0.1673,0.173
1.575406,0.0166,0.0391,-0.1673,0.173
1.584710,0.0166,0.0391,-0.1673,0.173
1.585713,0.0163,0.0224,-0.0886,0.093
1.590159,0.0163,0.0224,-0.0886,0.093
1.598311,0.0163,0.0224,-0.0886,0.093
1.600167,0.0163,0.0224,-0.0886,0.093
1.605112,0.0023,0.0466,-0.1191,0.128
1.610197,0.0023,0.0466,-0.1191,0.128
1.615123,0.0023,0.0466,-0.1191,0.128
1.620154,0.0023,0.0466,-0.1191,0.128
1.624447,0.0153,0.0165,-0.1089,0.111
1.631345,0.0153,0.0165,-0.1089,0.111
1.634680,0.0153,0.0165,-0.1089,0.111
1.639771,0.0153,0.0165,-0.1089,0.111
1.648510,-0.0127,0.0137,-0.0311,0.036
1.649688,-0.0127,0.0137,-0.0311,0.036
1.654713,-0.0127,0.0137,-0.0311,0.036
1.659715,-0.0127,0.0137,-0.0311,0.036
1.674976,0.0003,0.0111,-0.0225,0.025
1.676465,0.0003,0.0111,-0.0225,0.025
1.677882,0.0003,0.0111,-0.0225,0.025
1.697180,0.0003,0.0111,-0.0225,0.025
1.697677,-0.0275,0.0088,-0.0419,0.051
1.697903,-0.0275,0.0088,-0.0419,0.051
1.698050,-0.0275,0.0088,-0.0419,0.051
1.703540,-0.0275,0.0088,-0.0419,0.051
1.704130,-0.0144,0.0068,-0.0485,0.051
1.709096,-0.0144,0.0068,-0.0485,0.051
1.725097,-0.0144,0.0068,-0.0485,0.051
1.726022,-0.0144,0.0068,-0.0485,0.051
1.726690,-0.0144,0.0068,-0.0485,0.051
1.745654,-0.0148,-0.0086,-0.0015,0.017
1.746604,-0.0148,-0.0086,-0.0015,0.017
1.747341,-0.0148,-0.0086,-0.0015,0.017
1.747994,-0.0148,-0.0086,-0.0015,0.017
1.748649,0.0121,0.0170,-0.0368,0.042
1.760595,0.0121,0.0170,-0.0368,0.042
1.761975,0.0121,0.0170,-0.0368,0.042
1.763636,0.0121,0.0170,-0.0368,0.042
1.777717,0.0118,0.0564,-0.0592,0.083
1.778831,0.0118,0.0564,-0.0592,0.083
1.779678,0.0118,0.0564,-0.0592,0.083
1.803760,0.0118,0.0564,-0.0592,0.083
1.804291,0.0252,0.0145,0.0126,0.032
1.804538,0.0252,0.0145,0.0126,0.032
1.804757,0.0252,0.0145,0.0126,0.032
1.804959,0.0252,0.0145,0.0126,0.032
1.811868,-0.0294,-0.0542,0.1236,0.138
1.812482,-0.0294,-0.0542,0.1236,0.138
1.831723,-0.0294,-0.0542,0.1236,0.138
1.833009,-0.0294,-0.0542,0.1236,0.138
1.833849,0.0387,0.0678,-0.1335,0.155
1.834774,0.0387,0.0678,-0.1335,0.155
1.851638,0.0387,0.0678,-0.1335,0.155
1.852482,0.0387,0.0678,-0.1335,0.155
1.852967,0.0114,-0.0142,0.0174,0.025
1.853402,0.0114,-0.0142,0.0174,0.025
1.864181,0.0114,-0.0142,0.0174,0.025
1.865116,0.0114,-0.0142,0.0174,0.025
1.879892,-0.0158,-0.0144,0.0179,0.028
1.880954,-0.0158,-0.0144,0.0179,0.028
1.881736,-0.0158,-0.0144,0.0179,0.028
1.882362,-0.0158,-0.0144,0.0179,0.028
1.896453,0.0250,-0.0009,-0.0496,0.056
1.897326,0.0250,-0.0009,-0.0496,0.056
1.897982,0.0250,-0.0009,-0.0496,0.056
1.902952,0.0250,-0.0009,-0.0496,0.056
1.906232,-0.0022,0.0125,0.0054,0.014
1.913405,-0.0022,0.0125,0.0054,0.014
1.915995,-0.0022,0.0125,0.0054,0.014
1.921019,-0.0022,0.0125,0.0054,0.014
1.926287,-0.0022,0.0260,-0.0620,0.067
1.932007,-0.0022,0.0260,-0.0620,0.067
1.935925,-0.0022,0.0260,-0.0620,0.067
1.941008,-0.0022,0.0260,-0.0620,0.067
1.946623,-0.0159,-0.0014,-0.0070,0.017
1.950691,-0.0159,-0.0014,-0.0070,0.017
1.955613,-0.0159,-0.0014,-0.0070,0.017
1.970753,-0.0159,-0.0014,-0.0070,0.017
1.971941,0.0113,0.0256,-0.0335,0.044
1.972567,0.0113,0.0256,-0.0335,0.044
1.975431,0.0113,0.0256,-0.0335,0.044
1.989371,0.0113,0.0256,-0.0335,0.044
1.989882,0.0111,-0.0019,-0.0327,0.035
1.990117,0.0111,-0.0019,-0.0327,0.035
1.997790,0.0111,-0.0019,-0.0327,0.035
2.000136,0.0111,-0.0019,-0.0327,0.035
2.004953,0.0244,-0.0021,0.0090,0.026
2.015021,0.0244,-0.0021,0.0090,0.026
2.016086,0.0244,-0.0021,0.0090,0.026
2.019874,0.0244,-0.0021,0.0090,0.026
2.024575,0.0104,-0.0024,-0.0444,0.046
2.030558,0.0104,-0.0024,-0.0444,0.046
2.034679,0.0104,-0.0024,-0.0444,0.046
2.039637,0.0104,-0.0024,-0.0444,0.046
2.046322,0.0099,0.0107,-0.0154,0.021
2.049430,0.0099,0.0107,-0.0154,0.021
2.054433,0.0099,0.0107,-0.0154,0.021
2.069617,0.0099,0.0107,-0.0154,0.021
2.070633,0.0094,0.0102,-0.0275,0.031
2.071306,0.0094,0.0102,-0.0275,0.031
2.074259,0.0094,0.0102,-0.0275,0.031
2.089125,0.0094,0.0102,-0.0275,0.031
2.089869,0.0089,0.0098,-0.0124,0.018
2.090140,0.0089,0.0098,-0.0124,0.018
2.096634,0.0089,0.0098,-0.0124,0.018
2.098988,0.0089,0.0098,-0.0124,0.018
2.104230,-0.0052,0.0229,-0.0244,0.034
2.108972,-0.0052,0.0229,-0.0244,0.034
2.115618,-0.0052,0.0229,-0.0244,0.034
2.118388,-0.0052,0.0229,-0.0244,0.034
2.123397,-0.0052,0.0229,-0.0244,0.034
2.130330,-0.0056,0.0089,-0.0229,0.025
2.133443,-0.0056,0.0089,-0.0229,0.025
2.138234,-0.0056,0.0089,-0.0229,0.025
2.148061,-0.0056,0.0089,-0.0229,0.025
2.148954,-0.0059,0.0085,0.0058,0.012
2.152997,-0.0059,0.0085,0.0058,0.012
2.157993,-0.0059,0.0085,0.0058,0.012
2.168731,-0.0059,0.0085,0.0058,0.012
2.169510,-0.0062,0.0217,0.0070,0.024
2.172687,-0.0062,0.0217,0.0070,0.024
2.185995,-0.0062,0.0217,0.0070,0.024
2.186490,-0.0062,0.0217,0.0070,0.024
2.187534,0.0072,-0.0059,-0.0055,0.011
2.195855,0.0072,-0.0059,-0.0055,0.011
2.197711,0.0072,-0.0059,-0.0055,0.011
2.202399,0.0072,-0.0059,-0.0055,0.011
2.207466,0.0069,0.0075,-0.0044,0.011
2.213071,0.0069,0.0075,-0.0044,0.011
2.217595,0.0069,0.0075,-0.0044,0.011
2.222640,0.0069,0.0075,-0.0044,0.011
2.231014,0.0067,0.0208,-0.0035,0.022
2.232056,0.0067,0.0208,-0.0035,0.022
2.237104,0.0067,0.0208,-0.0035,0.022
2.241975,0.0067,0.0208,-0.0035,0.022
2.247072,-0.0072,0.0069,-0.0162,0.019
2.251848,-0.0072,0.0069,-0.0162,0.019
2.257209,-0.0072,0.0069,-0.0162,0.019
2.268825,-0.0072,0.0069,-0.0162,0.019
2.269736,0.0063,0.0203,-0.0153,0.026
2.271682,0.0063,0.0203,-0.0153,0.026
2.289003,0.0063,0.0203,-0.0153,0.026
2.289618,0.0063,0.0203,-0.0153,0.026
2.289828,-0.0075,-0.0072,-0.0282,0.030
2.291357,-0.0075,-0.0072,-0.0282,0.030
2.296704,-0.0075,-0.0072,-0.0282,0.030
2.301222,-0.0075,-0.0072,-0.0282,0.030
2.306081,-0.0212,0.0062,-0.0274,0.035
2.313635,-0.0212,0.0062,-0.0274,0.035
2.315953,-0.0212,0.0062,-0.0274,0.035
2.321044,-0.0212,0.0062,-0.0274,0.035
2.329678,-0.0075,0.0196,-0.0404,0.046
2.330773,-0.0075,0.0196,-0.0404,0.046
2.335783,-0.0075,0.0196,-0.0404,0.046
2.340995,-0.0075,0.0196,-0.0404,0.046
2.346922,-0.0074,-0.0078,-0.0397,0.041
2.350559,-0.0074,-0.0078,-0.0397,0.041
2.355858,-0.0074,-0.0078,-0.0397,0.041
2.369411,-0.0074,-0.0078,-0.0397,0.041
2.370123,0.0064,0.0055,-0.0253,0.027
2.370631,0.0064,0.0055,-0.0253,0.027
2.383810,0.0064,0.0055,-0.0253,0.027
2.385073,0.0064,0.0055,-0.0253,0.027
2.385483,-0.0070,-0.0084,-0.0106,0.015
2.389990,-0.0070,-0.0084,-0.0106,0.015
2.395894,-0.0070,-0.0084,-0.0106,0.015
2.401624,-0.0070,-0.0084,-0.0106,0.015
2.404278,0.0068,-0.0088,0.0042,0.012
2.412347,0.0068,-0.0088,0.0042,0.012
2.414652,0.0068,-0.0088,0.0042,0.012
2.419807,0.0068,-0.0088,0.0042,0.012
2.424747,0.0205,0.0045,0.0190,0.028
2.430044,0.0205,0.0045,0.0190,0.028
2.434684,0.0205,0.0045,0.0190,0.028
2.439518,0.0205,0.0045,0.0190,0.028
2.445413,-0.0066,0.0042,0.0200,0.021
2.449574,-0.0066,0.0042,0.0200,0.021
2.454519,-0.0066,0.0042,0.0200,0.021
2.470587,-0.0066,0.0042,0.0200,0.021
2.471744,0.0207,0.0311,-0.0741,0.083
2.472367,0.0207,0.0311,-0.0741,0.083
2.474120,0.0207,0.0311,-0.0741,0.083
2.490251,0.0207,0.0311,-0.0741,0.083
2.490755,0.0071,0.0171,0.0359,0.040
2.490950,0.0071,0.0171,0.0359,0.040
2.498447,0.0071,0.0171,0.0359,0.040
2.500043,0.0071,0.0171,0.0359,0.040
2.503879,0.0071,0.0171,0.0359,0.040
2.513137,-0.0065,-0.0104,-0.0040,0.013
2.514226,-0.0065,-0.0104,-0.0040,0.013
2.518455,-0.0065,-0.0104,-0.0040,0.013
2.523716,-0.0065,-0.0104,-0.0040,0.013
2.529701,-0.0064,-0.0106,0.0241,0.027
2.533260,-0.0064,-0.0106,0.0241,0.027
2.538261,-0.0064,-0.0106,0.0241,0.027
2.545137,-0.0064,-0.0106,0.0241,0.027
2.547918,0.0071,0.0300,-0.0705,0.077
2.552876,0.0071,0.0300,-0.0705,0.077
2.562601,0.0071,0.0300,-0.0705,0.077
2.563587,0.0071,0.0300,-0.0705,0.077
2.567916,0.0069,0.0298,-0.0017,0.031
2.572951,0.0069,0.0298,-0.0017,0.031
2.586342,0.0069,0.0298,-0.0017,0.031
2.587474,0.0069,0.0298,-0.0017,0.031
2.588177,-0.0205,0.0160,-0.0556,0.061
2.607036,-0.0205,0.0160,-0.0556,0.061
2.607628,-0.0205,0.0160,-0.0556,0.061
2.607843,-0.0205,0.0160,-0.0556,0.061
2.608007,0.0066,0.0294,-0.0685,0.075
2.615348,0.0066,0.0294,-0.0685,0.075
2.617031,0.0066,0.0294,-0.0685,0.075
2.622235,0.0066,0.0294,-0.0685,0.075
2.632930,-0.0072,-0.0116,0.0002,0.014
2.633461,-0.0072,-0.0116,0.0002,0.014
2.636741,-0.0072,-0.0116,0.0002,0.014
2.643808,-0.0072,-0.0116,0.0002,0.014
2.646696,-0.0073,0.0154,-0.0263,0.031
2.651683,-0.0073,0.0154,-0.0263,0.031
2.656657,-0.0073,0.0154,-0.0263,0.031
2.662421,-0.0073,0.0154,-0.0263,0.031
2.666514,-0.0074,-0.0258,0.0019,0.027
2.671377,-0.0074,-0.0258,0.0019,0.027
