13:39:04:212,540,15519518,0.88,0.89,7.12,,,,,,,,,,
13:39:04:215,550,15522165,0.89,0.88,-6.28,,,,,,,,,,
13:39:04:218,560,15524822,0.87,0.87,-1.49,,,,,,,,,,
13:39:04:220,570,15527525,0.86,0.86,-0.73,,,,,,,,,,
13:39:04:223,580,15530250,0.85,0.85,-3.48,,,,,,,,,,
13:39:04:225,590,15533007,0.86,0.86,4.32,,,,,,,,,,
13:39:04:228,600,15535736,0.87,0.88,3.04,,,,,,,,,,
13:39:04:230,610,15538421,0.87,0.87,2.97,,,,,,,,,,
13:39:04:233,620,15541120,0.88,0.89,8.59,,,,,,,,,,
13:39:04:235,630,15543774,0.89,0.9,8.9,,,,,,,,,,
13:39:04:238,640,15546398,0.91,0.92,9.5,,,,,,,,,,
13:39:04:241,650,15548968,0.91,0.92,2.6,,,,,,,,,,
13:39:04:243,660,15551524,0.94,0.95,9.55,,,,,,,,,,
13:39:04:246,670,15554007,0.94,0.94,0,,,,,,,,,,
13:39:04:248,680,15556500,0.94,0.94,0,,,,,,,,,,
13:39:04:251,690,15558991,0.94,0.93,-5.58,,,,,,,,,,
13:39:04:253,700,15561504,0.94,0.93,-9.11,,,,,,,,,,
13:39:04:256,710,15564023,0.95,0.96,9.92,,,,,,,,,,
13:39:04:258,720,15566475,0.97,0.97,6.18,,,,,,,,,,
13:39:04:261,730,15568899,0.93,0.92,-12.48,,,,,,,,,,
13:39:04:264,740,15571433,0.93,0.96,28.87,,,,,,,,,,
13:39:04:266,750,15573896,1,1.01,14.93,,,,,,,,,,
13:39:04:269,760,15576230,1.01,1.02,5.96,,,,,,,,,,
13:39:04:271,770,15578542,1.01,1.01,3.45,,,,,,,,,,
13:39:04:274,780,15580878,1.01,1.02,5.93,,,,,,,,,,
13:39:04:276,790,15583187,1.03,1.05,19.21,,,,,,,,,,
13:39:04:279,800,15585435,1.06,1.07,2.73,,,,,,,,,,
13:39:04:281,810,15587639,1.08,1.09,13.04,,,,,,,,,,
13:39:04:284,820,15589800,1.1,1.1,0,,,,,,,,,,
13:39:04:287,830,15591947,1.1,1.09,-8.97,,,,,,,,,,
13:39:04:289,840,15594084,1.1,1.11,6.1,,,,,,,,,,
13:39:04:292,850,15596208,1.12,1.14,23.05,,,,,,,,,,
13:39:04:294,860,15598272,1.17,1.2,32.05,,,,,,,,,,
13:39:04:297,870,15600249,1.22,1.25,31.95,,,,,,,,,,
13:39:04:300,880,15602146,1.27,1.28,14.09,,,,,,,,,,
13:39:04:302,890,15603985,1.28,1.29,2.4,,,,,,,,,,
13:39:04:305,900,15605813,1.29,1.28,-7.2,,,,,,,,,,
13:39:04:307,910,15607642,1.28,1.28,-4.71,,,,,,,,,,
13:39:04:310,920,15609482,1.28,1.27,-4.68,,,,,,,,,,
13:39:04:312,930,15611325,1.28,1.27,-4.69,,,,,,,,,,
13:39:04:315,940,15613168,1.28,1.27,-4.66,,,,,,,,,,
13:39:04:318,950,15615013,1.27,1.29,21.42,,,,,,,,,,
13:39:04:320,960,15616843,1.29,1.29,9.75,,,,,,,,,,
13:39:04:323,970,15618662,1.29,1.28,-14.28,,,,,,,,,,
13:39:04:325,980,15620498,1.27,1.26,-4.55,,,,,,,,,,
13:39:04:328,990,15622361,1.25,1.26,6.72,,,,,,,,,,
13:39:04:331,1000,15624236,1.26,1.26,6.79,,,,,,,,,,
13:39:04:333,1010,15626107,1.27,1.27,-4.59,,,,,,,,,,
13:39:04:336,1020,15627959,1.27,1.27,-2.34,,,,,,,,,,
13:39:04:339,1030,15629805,1.27,1.26,-18.21,,,,,,,,,,
13:39:04:342,1040,15631673,1.23,1.22,-12.47,,,,,,,,,,
13:39:04:344,1050,15633598,1.21,1.22,6.12,,,,,,,,,,
13:39:04:347,1060,15635530,1.21,1.19,-21.38,,,,,,,,,,
13:39:04:350,1070,15637497,1.17,1.16,-10.83,,,,,,,,,,
13:39:04:352,1080,15639517,1.14,1.12,-24.51,,,,,,,,,,
13:39:04:355,1090,15641607,1.09,1.07,-25.76,,,,,,,,,,
13:39:04:358,1100,15643798,1.02,1.02,-3.6,,,,,,,,,,
13:39:04:361,1110,15646101,1.03,1.02,-4.9,,,,,,,,,,
13:39:04:363,1120,15648387,1.03,1.02,-8.51,,,,,,,,,,
13:39:04:366,1130,15650685,1.02,1.01,-4.69,,,,,,,,,,
13:39:04:369,1140,15653006,1,0.99,-7.86,,,,,,,,,,
13:39:04:371,1150,15655363,0.99,0.98,-8.71,,,,,,,,,,
13:39:04:374,1160,15657744,0.98,0.98,0,,,,,,,,,,
13:39:04:377,1170,15660145,0.97,0.96,-5.1,,,,,,,,,,
13:39:04:379,1180,15662577,0.96,0.95,-4.9,,,,,,,,,,
13:39:04:382,1190,15665044,0.95,0.94,-3.81,,,,,,,,,,
13:39:04:385,1200,15667533,0.94,0.94,-3.75,,,,,,,,,,
13:39:04:387,1210,15670037,0.94,0.93,-6.42,,,,,,,,,,
13:39:04:390,1220,15672552,0.94,0.95,14.44,,,,,,,,,,
13:39:04:393,1230,15675030,0.96,0.96,0,,,,,,,,,,
13:39:04:395,1240,15677482,0.96,0.95,-3.93,,,,,,,,,,
13:39:04:398,1250,15679952,0.93,0.91,-22,,,,,,,,,,
13:39:04:401,1260,15682520,0.9,0.9,4.95,,,,,,,,,,
13:39:04:404,1270,15685130,0.9,0.9,-4.15,,,,,,,,,,
13:39:04:406,1280,15687740,0.9,0.9,-2.45,,,,,,,,,,
13:39:04:409,1290,15690362,0.89,0.88,-14.18,,,,,,,,,,
13:39:04:412,1300,15693023,0.86,0.85,-10.71,,,,,,,,,,
13:39:04:415,1310,15695760,0.85,0.83,-11.97,,,,,,,,,,
13:39:04:417,1320,15698566,0.84,0.84,0.68,,,,,,,,,,
13:39:04:420,1330,15701362,0.81,0.79,-21.86,,,,,,,,,,
13:39:04:423,1340,15704302,0.79,0.81,13.4,,,,,,,,,,
13:39:04:425,1350,15707222,0.83,0.83,0.66,,,,,,,,,,
13:39:04:428,1360,15710044,0.83,0.82,-8.21,,,,,,,,,,
13:39:04:431,1370,15712899,0.81,0.83,11.2,,,,,,,,,,
13:39:04:433,1380,15715761,0.83,0.83,0,,,,,,,,,,
13:39:04:436,1390,15718584,0.83,0.83,-5.21,,,,,,,,,,
13:39:04:438,1400,15721423,0.81,0.82,4.29,,,,,,,,,,
13:39:04:441,1410,15724302,0.82,0.83,8.28,,,,,,,,,,
13:39:04:444,1420,15727145,0.84,0.83,-6.53,,,,,,,,,,
13:39:04:446,1430,15729964,0.83,0.83,-3.89,,,,,,,,,,
13:39:04:449,1440,15732800,0.82,0.81,-7.35,,,,,,,,,,
13:39:04:452,1450,15735685,0.81,0.81,2.4,,,,,,,,,,
13:39:04:454,1460,15738583,0.81,0.81,-1.18,,,,,,,,,,
13:39:04:457,1470,15741497,0.8,0.81,1.77,,,,,,,,,,
13:39:04:460,1480,15744420,0.8,0.79,-10.75,,,,,,,,,,
13:39:04:463,1490,15747393,0.78,0.77,-4.18,,,,,,,,,,
13:39:04:465,1500,15750433,0.77,0.77,-3.6,,,,,,,,,,
13:39:04:468,1510,15753495,0.76,0.75,-7.17,,,,,,,,,,
13:39:04:471,1520,15756643,0.71,0.7,-11.92,,,,,,,,,,
13:39:04:473,1530,15759992,0.68,0.66,-13.13,,,,,,,,,,
13:39:04:476,1540,15763528,0.65,0.63,-8.61,,,,,,,,,,
13:39:04:479,1550,15767221,0.61,0.58,-16.66,,,,,,,,,,
13:39:04:482,1560,15771201,0.55,0.52,-15.48,,,,,,,,,,
13:39:04:484,1570,15775653,0.5,0.48,-9.71,,,,,,,,,,
13:39:04:487,1580,15780531,0.43,0.39,-18.35,,,,,,,,,,
13:39:04:490,1590,15786420,0.35,0.33,-7.86,,,,,,,,,,
