20:07:21:320,0,16812603,0.05,0.08,2.39,,,,,,,,,,
20:07:21:322,10,16848009,0.12,0.13,2.45,,,,,,,,,,
20:07:21:325,20,16866270,0.16,0.17,0.98,,,,,,,,,,
20:07:21:327,30,16880086,0.2,0.2,-1.71,,,,,,,,,,
20:07:21:330,40,16891657,0.23,0.23,-0.8,,,,,,,,,,
20:07:21:332,50,16901933,0.23,0.26,9.56,,,,,,,,,,
20:07:21:334,60,16911490,0.28,0.29,2.7,,,,,,,,,,
20:07:21:337,70,16919751,0.3,0.31,2.2,,,,,,,,,,
20:07:21:339,80,16927376,0.33,0.33,2.26,,,,,,,,,,
20:07:21:342,90,16934515,0.33,0.35,6.19,,,,,,,,,,
20:07:21:344,100,16941352,0.36,0.37,3.27,,,,,,,,,,
20:07:21:347,110,16947803,0.37,0.39,6.41,,,,,,,,,,
20:07:21:349,120,16953966,0.4,0.4,2.51,,,,20:07:21:736,Pulso,Inicial:,20,Pulso,Propulsiva:,1594
20:07:21:352,130,16959834,0.41,0.41,2.07,,,,20:07:21:737,,,,,,
20:07:21:354,140,16965570,0.42,0.43,3.4,,,,20:07:21:738,Recorrido:,37.76,,,,
20:07:21:357,150,16971136,0.43,0.43,1.62,,,,20:07:21:740,Velocidad,Media:,0.59,,,
20:07:21:359,160,16976579,0.44,0.45,4.4,,,,20:07:21:743,Velocidad,Propulsiva:,0.62,,,
20:07:21:362,170,16981783,0.47,0.47,2.43,,,,20:07:21:745,Velocidad,Máxima:,1.08,,,
20:07:21:364,180,16986784,0.49,0.5,4.85,,,,,,,,,,
20:07:21:367,190,16991561,0.5,0.51,0.73,,,,,,,,,,
20:07:21:369,200,16996213,0.51,0.52,5.13,,,,,,,,,,
20:07:21:372,210,17000742,0.54,0.55,4.17,,,,,,,,,,
20:07:21:375,220,17005060,0.55,0.55,0,,,,,,,,,,
20:07:21:377,230,17009311,0.56,0.57,3.89,,,,,,,,,,
20:07:21:380,240,17013448,0.58,0.59,6.6,,,,,,,,,,
20:07:21:382,250,17017433,0.59,0.6,4.11,,,,,,,,,,
20:07:21:385,260,17021381,0.6,0.61,4.96,,,,,,,,,,
20:07:21:387,270,17025275,0.62,0.63,7.68,,,,,,,,,,
20:07:21:390,280,17029027,0.63,0.64,5.6,,,,,,,,,,
20:07:21:392,290,17032702,0.65,0.65,4.97,,,,,,,,,,
20:07:21:395,300,17036312,0.67,0.68,7.61,,,,,,,,,,
20:07:21:397,310,17039793,0.69,0.69,1.13,,,,,,,,,,
20:07:21:400,320,17043188,0.7,0.72,9.77,,,,,,,,,,
20:07:21:402,330,17046482,0.74,0.74,3.19,,,,,,,,,,
20:07:21:405,340,17049664,0.75,0.76,5.78,,,,,,,,,,
20:07:21:407,350,17052778,0.77,0.78,6.22,,,,,,,,,,
20:07:21:410,360,17055819,0.78,0.77,-3.15,,,,,,,,,,
20:07:21:412,370,17058854,0.78,0.78,3.22,,,,,,,,,,
20:07:21:415,380,17061868,0.8,0.79,-0.57,,,,,,,,,,
20:07:21:418,390,17064824,0.79,0.78,-7.08,,,,,,,,,,
20:07:21:420,400,17067827,0.78,0.77,-1.58,,,,,,,,,,
20:07:21:423,410,17070859,0.78,0.79,9.88,,,,,,,,,,
20:07:21:425,420,17073844,0.79,0.8,2.29,,,,,,,,,,
20:07:21:428,430,17076795,0.8,0.78,-9.84,,,,,,,,,,
20:07:21:430,440,17079792,0.78,0.77,-8.72,,,,,,,,,,
20:07:21:433,450,17082832,0.78,0.8,10.66,,,,,,,,,,
20:07:21:436,460,17085793,0.81,0.81,1.22,,,,,,,,,,
20:07:21:438,470,17088684,0.81,0.81,-7.25,,,,,,,,,,
20:07:21:441,480,17091598,0.79,0.79,-3.35,,,,,,,,,,
20:07:21:443,490,17094574,0.79,0.79,2.22,,,,,,,,,,
20:07:21:446,500,17097545,0.8,0.79,-5.66,,,,,,,,,,
20:07:21:448,510,17100519,0.77,0.77,-2.6,,,,,,,,,,
20:07:21:451,520,17103564,0.77,0.77,-2.04,,,,,,,,,,
20:07:21:454,530,17106631,0.77,0.77,-1.54,,,,,,,,,,
20:07:21:456,540,17109687,0.76,0.75,-8.93,,,,,,,,,,
20:07:21:459,550,17112789,0.75,0.74,-3.74,,,,,,,,,,
20:07:21:462,560,17115952,0.74,0.73,-11.63,,,,,,,,,,
20:07:21:464,570,17119160,0.72,0.72,-3.4,,,,,,,,,,
20:07:21:467,580,17122420,0.71,0.71,-6.5,,,,,,,,,,
20:07:21:469,590,17125731,0.7,0.69,-4.23,,,,,,,,,,
20:07:21:472,600,17129107,0.69,0.69,0,,,,,,,,,,
20:07:21:474,610,17132493,0.69,0.69,-3.72,,,,,,,,,,
20:07:21:477,620,17135902,0.68,0.68,-1.77,,,,,,,,,,
20:07:21:480,630,17139359,0.68,0.67,-2.1,,,,,,,,,,
20:07:21:482,640,17142836,0.68,0.69,4.76,,,,,,,,,,
20:07:21:485,650,17146258,0.69,0.68,-4.37,,,,,,,,,,
20:07:21:487,660,17149704,0.67,0.66,-2.01,,,,,,,,,,
20:07:21:490,670,17153229,0.67,0.68,3.85,,,,,,,,,,
20:07:21:492,680,17156687,0.7,0.7,5.04,,,,,,,,,,
20:07:21:495,690,17160036,0.7,0.7,-2.71,,,,,,,,,,
20:07:21:498,700,17163396,0.69,0.7,0.76,,,,,,,,,,
20:07:21:500,710,17166764,0.71,0.72,5.78,,,,,,,,,,
20:07:21:503,720,17170052,0.72,0.71,-4.61,,,,,,,,,,
20:07:21:505,730,17173331,0.7,0.7,-2.35,,,,,,,,,,
20:07:21:508,740,17176680,0.7,0.71,4.32,,,,,,,,,,
20:07:21:510,750,17180015,0.72,0.72,3.84,,,,,,,,,,
20:07:21:513,760,17183262,0.73,0.73,0,,,,,,,,,,
20:07:21:515,770,17186472,0.73,0.74,2.7,,,,,,,,,,
20:07:21:521,780,17189659,0.75,0.76,6.31,,,,,,,,,,
20:07:21:521,790,17192766,0.77,0.77,3.07,,,,,,,,,,
20:07:21:523,800,17195819,0.78,0.79,6.48,,,,,,,,,,
20:07:21:525,810,17198826,0.79,0.8,3.41,,,,,,,,,,
20:07:21:528,820,17201774,0.81,0.82,3.69,,,,,,,,,,
20:07:21:530,830,17204647,0.83,0.84,5.27,,,,,,,,,,
20:07:21:533,840,17207458,0.85,0.85,5.57,,,,,,,,,,
20:07:21:536,850,17210222,0.87,0.86,-2.19,,,,,,,,,,
20:07:21:538,860,17212932,0.87,0.88,7.65,,,,,,,,,,
20:07:21:541,870,17215607,0.89,0.9,8.87,,,,,,,,,,
20:07:21:543,880,17218228,0.91,0.92,9.56,,,,,,,,,,
20:07:21:546,890,17220789,0.94,0.95,7.6,,,,,,,,,,
20:07:21:548,900,17223272,0.97,0.99,14.8,,,,,,,,,,
20:07:21:551,910,17225666,1.01,1.01,5.82,,,,,,,,,,
20:07:21:553,920,17227992,1.03,1.04,17.58,,,,,,,,,,
20:07:21:556,930,17230254,1.06,1.06,0,,,,,,,,,,
20:07:21:558,940,17232468,1.05,1.06,5.36,,,,,,,,,,
20:07:21:561,950,17234686,1.07,1.08,15.52,,,,,,,,,,
20:07:21:564,960,17236866,1.09,1.09,5.9,,,,,,,,,,
20:07:21:566,970,17239012,1.11,1.13,17.4,,,,,,,,,,
20:07:21:569,980,17241109,1.14,1.15,10.15,,,,,,,,,,
20:07:21:571,990,17243159,1.16,1.16,3.55,,,,,,,,,,
20:07:21:574,1000,17245179,1.18,1.17,-1.84,,,,,,,,,,
20:07:21:577,1010,17247182,1.17,1.17,3.59,,,,,,,,,,
20:07:21:579,1020,17249197,1.15,1.15,-1.73,,,,,,,,,,
20:07:21:582,1030,17251241,1.15,1.15,-6.86,,,,,,,,,,
20:07:21:585,1040,17253287,1.14,1.15,10.27,,,,,,,,,,
20:07:21:587,1050,17255328,1.16,1.15,-5.22,,,,,,,,,,
20:07:21:590,1060,17257357,1.16,1.16,-1.76,,,,,,,,,,
20:07:21:593,1070,17259382,1.16,1.15,-8.69,,,,,,,,,,
20:07:21:596,1080,17261421,1.15,1.14,-10.19,,,,,,,,,,
20:07:21:598,1090,17263474,1.14,1.14,-6.68,,,,,,,,,,
20:07:21:601,1100,17265538,1.14,1.12,-14.62,,,,,,,,,,
20:07:21:604,1110,17267622,1.12,1.12,0,,,,,,,,,,
20:07:21:606,1120,17269734,1.1,1.1,-1.51,,,,,,,,,,
20:07:21:609,1130,17271878,1.09,1.08,-4.32,,,,,,,,,,
20:07:21:612,1140,17274052,1.07,1.05,-12.16,,,,,,,,,,
20:07:21:614,1150,17276274,1.04,1.03,-8.67,,,,,,,,,,
20:07:21:617,1160,17278553,1,0.99,-11.38,,,,,,,,,,
20:07:21:620,1170,17280905,0.99,0.98,-5.4,,,,,,,,,,
20:07:21:622,1180,17283291,0.98,0.98,4.25,,,,,,,,,,
20:07:21:625,1190,17285687,0.98,0.97,-11.45,,,,,,,,,,
20:07:21:628,1200,17288106,0.95,0.94,-10.56,,,,,,,,,,
20:07:21:631,1210,17290596,0.92,0.91,-9.47,,,,,,,,,,
20:07:21:633,1220,17293177,0.89,0.89,0,,,,,,,,,,
20:07:21:636,1230,17295806,0.89,0.89,-2.41,,,,,,,,,,
20:07:21:639,1240,17298441,0.89,0.89,3.21,,,,,,,,,,
20:07:21:641,1250,17301077,0.89,0.88,-7.86,,,,,,,,,,
20:07:21:644,1260,17303736,0.87,0.87,1.49,,,,,,,,,,
20:07:21:647,1270,17306440,0.87,0.87,0.74,,,,,,,,,,
20:07:21:649,1280,17309139,0.88,0.88,0.77,,,,,,,,,,
20:07:21:652,1290,17311814,0.87,0.88,3.81,,,,,,,,,,
20:07:21:654,1300,17314496,0.87,0.87,0,,,,,,,,,,
20:07:21:657,1310,17317191,0.87,0.87,-0.75,,,,,,,,,,
20:07:21:660,1320,17319895,0.86,0.86,1.43,,,,,,,,,,
20:07:21:662,1330,17322637,0.85,0.85,-2.08,,,,,,,,,,
20:07:21:665,1340,17325404,0.84,0.83,-5.3,,,,,,,,,,
20:07:21:668,1350,17328219,0.82,0.8,-12.64,,,,,,,,,,
20:07:21:670,1360,17331130,0.79,0.78,-1.09,,,,,,,,,,
20:07:21:673,1370,17334120,0.8,0.81,9.34,,,,,,,,,,
20:07:21:676,1380,17337034,0.84,0.85,9.02,,,,,,,,,,
20:07:21:678,1390,17339797,0.85,0.84,-13.65,,,,,,,,,,
20:07:21:681,1400,17342594,0.81,0.8,-10,,,,,,,,,,
20:07:21:684,1410,17345534,0.79,0.79,-2.25,,,,,,,,,,
20:07:21:687,1420,17348496,0.8,0.81,8.93,,,,,,,,,,
20:07:21:689,1430,17351396,0.83,0.82,-6.33,,,,,,,,,,
20:07:21:692,1440,17354249,0.81,0.8,-11.26,,,,,,,,,,
20:07:21:695,1450,17357174,0.79,0.78,-3.8,,,,,,,,,,
20:07:21:697,1460,17360175,0.78,0.79,9.44,,,,,,,,,,
20:07:21:700,1470,17363145,0.81,0.81,1.19,,,,,,,,,,
20:07:21:702,1480,17366059,0.79,0.79,0,,,,,,,,,,
20:07:21:705,1490,17369035,0.78,0.77,-6.29,,,,,,,,,,
20:07:21:708,1500,17372084,0.77,0.77,1.55,,,,,,,,,,
20:07:21:711,1510,17375130,0.78,0.78,-1.08,,,,,,,,,,
20:07:21:713,1520,17378145,0.78,0.78,2.13,,,,,,,,,,
20:07:21:716,1530,17381169,0.78,0.76,-15.48,,,,,,,,,,
20:07:21:719,1540,17384244,0.73,0.72,-9.38,,,,,,,,,,
20:07:21:721,1550,17387516,0.69,0.68,-7.27,,,,,,,,,,
20:07:21:724,1560,17390954,0.66,0.63,-17.66,,,,,,,,,,
