20:00:48:679,23156102,-0.26
20:00:49:596,24072615,-0.26
20:00:50:024,24501403,0.3
20:00:50:038,24515233,0.94
20:00:50:044,24521494,1.41
20:00:50:050,24527261,1.91
20:00:50:055,24531878,1.83
20:00:50:058,24535303,1.2
20:00:50:061,24538635,1.24
20:00:50:065,24541702,1.03
20:00:50:067,24544526,2.14
20:00:50:072,24549271,2.15
20:00:50:076,24553550,2.33
20:00:50:080,24557377,2.38
20:00:50:084,24561048,1.74
20:00:50:087,24564511,2.49
20:00:50:090,24567549,2.14
20:00:50:093,24570539,1.04
20:00:50:096,24573496,1.07
20:00:50:100,24577641,1.53
20:00:50:104,24581620,1.73
20:00:50:108,24585470,1.01
20:00:50:112,24589061,1.12
20:00:50:116,24592685,0.53
20:00:50:119,24596273,1.37
20:00:50:122,24599623,2.23
20:00:50:126,24602828,-0.1
20:00:50:129,24606182,0.67
20:00:50:132,24609458,-0.35
20:00:50:135,24612424,-0.36
20:00:50:138,24615365,0.64
20:00:50:141,24618262,1.01
20:00:50:145,24621902,0.37
20:00:50:148,24625469,1.01
20:00:50:153,24629052,1.58
20:00:50:155,24632540,1.3
20:00:50:159,24635853,1.06
20:00:50:162,24639361,1.48
20:00:50:166,24642859,1.44
20:00:50:169,24646199,1.21
20:00:50:172,24649544,2
20:00:50:176,24652976,1.21
20:00:50:179,24656388,0.92
20:00:50:182,24659700,1.19
20:00:50:187,24663017,-0.04
20:00:50:189,24666368,-0.06
20:00:50:192,24669556,-0.02
20:00:50:195,24672673,0.77
20:00:50:199,24675832,0.74
20:00:50:202,24678984,0.35
20:00:50:205,24682031,0.66
20:00:50:208,24685091,0.56
20:00:50:212,24688284,0.15
20:00:50:215,24692263,0.15
20:00:50:218,24695374,-0.31
20:00:50:221,24698577,-0.18
20:00:50:225,24701840,-0.49
20:00:50:228,24705043,-0.81
20:00:50:231,24708291,0.09
20:00:50:235,24711635,-0.22
20:00:50:238,24714999,-0.85
20:00:50:241,24718349,-0.36
20:00:50:245,24721732,0.25
20:00:50:248,24725137,-0.15
20:00:50:251,24728484,0.36
20:00:50:255,24731864,0.68
20:00:50:258,24735352,0.35
20:00:50:262,24738845,0.51
20:00:50:265,24742327,-0.06
20:00:50:269,24745932,-0.64
20:00:50:272,24749592,-0.8
20:00:50:276,24753246,-1.16
20:00:50:279,24756077,-1.11
20:00:50:283,24759937,-1.06
20:00:50:286,24762814,-1.2
20:00:50:289,24765679,-0.87
20:00:50:292,24768573,-0.77
20:00:50:294,24771572,-0.69
20:00:50:297,24774552,-0.09
20:00:50:300,24777575,0.18
20:00:50:303,24780559,0.12
20:00:50:306,24783650,0.18
20:00:50:310,24786755,0.1
20:00:50:313,24789888,-0.29
20:00:50:316,24793005,-0.42
20:00:50:319,24796222,-0.77
20:00:50:322,24799559,-1
20:00:50:326,24802840,-1.18
20:00:50:329,24806190,-1.34
20:00:50:333,24809676,-1.28
20:00:50:336,24813196,-1.13
20:00:50:340,24816694,-0.89
20:00:50:344,24820313,-0.4
20:00:50:347,24823932,-0.09
20:00:50:351,24827556,0.25
20:00:50:354,24831233,0.2
20:00:50:358,24834980,-0.02
20:00:50:362,24838783,-0.01
20:00:50:365,24842593,-0.16
20:00:50:369,24846474,-0.06
20:00:50:373,24850424,-0.3
20:00:50:377,24854369,-0.45
20:00:50:381,24858399,-0.74
20:00:50:385,24862437,-0.41
20:00:50:389,24866521,0.39
20:00:50:393,24870610,0.95
20:00:50:397,24874697,0.82
20:00:50:402,24878929,0.5
20:00:50:405,24881750,0.85
20:00:50:407,24884570,0.82
20:00:50:410,24887393,0.43
20:00:50:414,24890212,-0.01
20:00:50:417,24894416,-0.4
20:00:50:422,24898640,-0.55
20:00:50:424,24901523,-0.42
20:00:50:427,24904379,-0.48
20:00:50:431,24908490,-0.34
20:00:50:434,24911345,-0.48
20:00:50:437,24914224,-0.42
20:00:50:441,24918273,-0.15
20:00:50:445,24922464,-0.34
20:00:50:448,24925322,-0.29
20:00:50:452,24929251,-0.36
20:00:50:456,24933345,-0.32
20:00:50:460,24937504,-0.47
20:00:50:464,24941370,-0.67
20:00:50:468,24945515,-0.57
20:00:50:472,24949564,-0.64
20:00:50:476,24953458,-0.55
20:00:50:481,24957592,-0.71
20:00:50:485,24961679,-0.51
20:00:50:489,24965621,-0.44
20:00:50:493,24969796,-0.91
20:00:50:497,24973771,-0.51
20:00:50:501,24977644,-1.1
20:00:50:505,24981888,-0.38
20:00:50:509,24985855,-1.01
20:00:50:513,24989716,-1.38
20:00:50:515,24992555,-0.94
20:00:50:519,24996600,-1.37
20:00:50:523,25000494,-1.27
