20:02:38:915,15933366,1.61
20:02:38:920,15938272,1.81
20:02:38:924,15941425,2.19
20:02:38:928,15946761,1.95
20:02:38:933,15951381,2.34
20:02:38:937,15955387,2.2
20:02:38:941,15959211,2.67
20:02:38:944,15962399,2.94
20:02:38:947,15965312,2.75
20:02:38:950,15968289,2.39
20:02:38:953,15971383,2.34
20:02:38:956,15974383,2.41
20:02:38:960,15978127,4.44
20:02:38:963,15981571,2.67
20:02:38:967,15985295,1.33
20:02:38:970,15988712,2.02
20:02:38:974,15992366,1.35
20:02:38:978,15995943,1.19
20:02:38:981,15998937,0.83
20:02:38:984,16002345,0.48
20:02:38:987,16005271,0.74
20:02:38:990,16008390,1.14
20:02:38:993,16011691,0.64
20:02:38:996,16014638,1.72
20:02:38:999,16017501,1.95
20:02:39:003,16020972,-0.12
20:02:39:006,16024407,2.26
20:02:39:010,16027774,-1.2
20:02:39:013,16030940,3.7
20:02:39:016,16034257,0.79
20:02:39:019,16037535,2.12
20:02:39:023,16040900,3.45
20:02:39:026,16044160,2.69
20:02:39:029,16047548,1.01
20:02:39:032,16050372,1
20:02:39:035,16053187,0.49
20:02:39:038,16056577,1.8
20:02:39:042,16059898,1.57
20:02:39:045,16063292,1.23
20:02:39:048,16066197,1.16
20:02:39:051,16069131,0.85
20:02:39:054,16072026,-0.07
20:02:39:057,16074874,0.6
20:02:39:060,16077812,0
20:02:39:063,16080901,-0.46
20:02:39:066,16083872,-0.02
20:02:39:069,16086928,0.14
20:02:39:072,16089978,-0.02
20:02:39:075,16092997,0.1
20:02:39:078,16096124,-0.44
20:02:39:081,16099353,-0.68
20:02:39:084,16102533,-0.34
20:02:39:087,16105588,-0.36
20:02:39:091,16108798,-0.2
20:02:39:094,16112012,-0.49
20:02:39:097,16115256,-0.82
20:02:39:100,16118457,-0.78
20:02:39:104,16121735,-0.29
20:02:39:107,16125117,-0.76
20:02:39:110,16128381,-0.31
20:02:39:113,16131713,-0.82
20:02:39:117,16135154,-0.55
20:02:39:121,16138746,-0.35
20:02:39:124,16142208,-0.95
20:02:39:128,16145765,-0.64
20:02:39:131,16149414,-0.79
20:02:39:134,16152282,-0.61
20:02:39:138,16155966,-0.18
20:02:39:142,16159714,-0.38
20:02:39:144,16162649,-0.76
20:02:39:147,16165556,-0.34
20:02:39:150,16168543,-0.55
20:02:39:153,16171496,-0.19
20:02:39:156,16174500,-0.22
20:02:39:159,16177620,-0.16
20:02:39:162,16180686,-0.57
20:02:39:166,16183851,-0.37
20:02:39:169,16186982,-0.17
20:02:39:172,16190041,-0.1
20:02:39:175,16193293,-0.23
20:02:39:178,16196527,-0.25
20:02:39:182,16199804,-0.75
20:02:39:185,16203175,-0.76
20:02:39:188,16206484,-0.41
20:02:39:192,16209763,-0.94
20:02:39:195,16213196,-0.49
20:02:39:198,16216637,-0.04
20:02:39:202,16220057,-0.1
20:02:39:205,16223610,0.07
20:02:39:209,16227025,-0.31
20:02:39:212,16230538,-0.7
20:02:39:216,16234233,-0.33
20:02:39:219,16237733,-0.17
20:02:39:223,16241164,0.02
20:02:39:227,16244832,0.1
20:02:39:230,16248499,-0.79
20:02:39:234,16252326,-0.03
20:02:39:238,16256009,0.13
20:02:39:241,16259650,0
20:02:39:245,16263620,0.35
20:02:39:249,16267399,0.49
20:02:39:253,16271185,0.72
20:02:39:257,16275052,0.31
20:02:39:260,16278752,0.18
20:02:39:264,16282682,-0.2
20:02:39:268,16286546,0.01
20:02:39:272,16290401,0.74
20:02:39:276,16294294,0.07
20:02:39:280,16298140,0.27
20:02:39:284,16302238,1.46
20:02:39:288,16305963,-0.68
20:02:39:291,16309611,0.06
20:02:39:295,16313420,0.63
20:02:39:299,16316888,1.23
20:02:39:302,16320311,0.45
20:02:39:305,16323739,0.99
20:02:39:309,16327139,1.98
20:02:39:312,16330516,0.77
20:02:39:315,16333765,0.07
20:02:39:319,16337038,0.79
20:02:39:322,16340193,-0.17
20:02:39:325,16343245,0.24
20:02:39:329,16347196,0.73
20:02:39:332,16350163,0.27
20:02:39:335,16353060,0.3
20:02:39:338,16355934,0.6
20:02:39:341,16358826,0.68
20:02:39:343,16361716,0.58
20:02:39:346,16364651,0.76
20:02:39:349,16367508,0.35
20:02:39:353,16371234,0.29
20:02:39:356,16374141,0.52
20:02:39:359,16376995,-0.13
20:02:39:362,16380619,-0.39
20:02:39:366,16384308,-0.12
20:02:39:369,16387157,-0.58
20:02:39:372,16390008,-0.61
