20:07:15:505,11640381,0.08
20:07:15:614,11750336,0.04
20:07:16:488,12623664,0.05
20:07:16:581,12716755,0.06
20:07:16:710,12846421,0.05
20:07:17:119,13255265,1.35
20:07:17:125,13260784,3.26
20:07:17:129,13264732,2.1
20:07:17:132,13268613,1.69
20:07:17:138,13273807,0.85
20:07:17:143,13278689,0.31
20:07:17:147,13283035,0.41
20:07:17:151,13287424,0.27
20:07:17:156,13291760,1.63
20:07:17:160,13295793,1.99
20:07:17:163,13299355,1.51
20:07:17:166,13302340,1.73
20:07:17:172,13307716,1.69
20:07:17:176,13312057,2
20:07:17:180,13316325,1.41
20:07:17:184,13320358,0.91
20:07:17:188,13323776,0.33
20:07:17:191,13327094,0.08
20:07:17:194,13330474,0.55
20:07:17:198,13333905,0.31
20:07:17:201,13337296,0.27
20:07:17:205,13340732,0.26
20:07:17:208,13344072,0.05
20:07:17:211,13347398,0.64
20:07:17:215,13350895,0.96
20:07:17:218,13354527,0.33
20:07:17:222,13357741,0.93
20:07:17:225,13360701,0.75
20:07:17:228,13363716,1.29
20:07:17:231,13366803,1.91
20:07:17:234,13369788,2.35
20:07:17:237,13372688,2.46
20:07:17:239,13375520,2.46
20:07:17:244,13379627,1.72
20:07:17:246,13382434,1.15
20:07:17:249,13385297,0.68
20:07:17:252,13388338,-0.19
20:07:17:255,13391224,-0.65
20:07:17:259,13394972,-0.75
20:07:17:263,13399016,-0.47
20:07:17:266,13401944,-0.51
20:07:17:269,13404827,-0.28
20:07:17:273,13408635,0.27
20:07:17:276,13412406,1
20:07:17:280,13416583,0.54
20:07:17:284,13420454,0.4
20:07:17:288,13423973,0.5
20:07:17:292,13427819,1.06
20:07:17:296,13431779,1.57
20:07:17:299,13435342,1.24
20:07:17:303,13438698,1.21
20:07:17:306,13442366,0.95
20:07:17:310,13446271,0.59
20:07:17:314,13449701,0.44
20:07:17:317,13452985,0.07
20:07:17:321,13456913,-0.34
20:07:17:325,13460739,-0.05
20:07:17:328,13463896,-0.07
20:07:17:331,13467249,0.24
20:07:17:335,13471406,0.12
20:07:17:339,13474994,0.17
20:07:17:342,13478214,0.25
20:07:17:346,13482164,0.5
20:07:17:350,13486154,0.22
20:07:17:353,13489333,0.12
20:07:17:357,13492806,0.32
20:07:17:361,13496889,0.19
20:07:17:364,13500185,0.15
20:07:17:367,13503230,0.2
20:07:17:371,13506975,0.32
20:07:17:375,13510849,1.25
20:07:17:378,13514027,1.45
20:07:17:381,13517358,0.54
20:07:17:385,13521209,1.35
20:07:17:389,13524803,0.51
20:07:17:392,13528062,0.76
20:07:17:395,13531567,0.9
20:07:17:399,13535242,0.66
20:07:17:402,13538536,0.66
20:07:17:406,13541789,0.29
20:07:17:409,13545351,0.1
20:07:17:413,13548947,-0.01
20:07:17:416,13552297,0.04
20:07:17:420,13555737,0.09
20:07:17:423,13559236,0.27
20:07:17:427,13562656,0.47
20:07:17:430,13566133,0.4
20:07:17:433,13569580,0.68
20:07:17:437,13572974,0.47
20:07:17:440,13576359,0.46
20:07:17:443,13579614,0.61
20:07:17:447,13582788,0.72
20:07:17:450,13586174,0.59
20:07:17:453,13589433,0.71
20:07:17:456,13592442,0.75
20:07:17:460,13595623,0.83
20:07:17:463,13598810,0.59
20:07:17:466,13601912,0.7
20:07:17:469,13605096,0.7
20:07:17:472,13608183,0.69
20:07:17:475,13611278,0.44
20:07:17:478,13614486,0.48
20:07:17:481,13617597,0.6
20:07:17:485,13620758,0.81
20:07:17:488,13623924,0.74
20:07:17:491,13627047,0.49
20:07:17:494,13630297,0.64
20:07:17:497,13633468,0.28
20:07:17:500,13636605,0.57
20:07:17:504,13639821,0.31
20:07:17:507,13642934,0.66
20:07:17:510,13646044,0.66
20:07:17:513,13649207,0.58
20:07:17:516,13652298,0.51
20:07:17:519,13655448,0.37
20:07:17:522,13658551,0.47
20:07:17:525,13661613,0.36
20:07:17:529,13665534,0.32
20:07:17:534,13669959,0.12
20:07:17:537,13673410,-0.38
20:07:17:540,13676400,-0.18
20:07:17:544,13679962,-0.38
20:07:17:547,13683139,-0.54
20:07:17:550,13686233,-0.48
20:07:17:554,13689708,-0.15
20:07:17:557,13693138,-0.04
20:07:17:561,13697115,0.06
20:07:17:564,13700177,-0.38
20:07:17:567,13703134,0.03
20:07:17:571,13706800,0.03
20:07:17:574,13710490,-0.11
20:07:17:578,13713737,-0.13
20:07:17:581,13716901,-0.43
20:07:17:584,13720548,-0.49
20:07:17:589,13724226,0.07
20:07:17:592,13728455,-0.7
20:07:17:596,13732045,-0.32
20:07:17:600,13735832,-0.32
20:07:17:603,13739263,-0.08
20:07:17:607,13742895,-0.35
20:07:17:611,13746742,-0.23
20:07:17:615,13750689,-0.05
20:07:17:619,13754583,-0.06
20:07:17:622,13758557,0.05
20:07:17:625,13761518,0.01
20:07:17:628,13764346,-0.31
20:07:17:632,13768383,-0.54
20:07:17:635,13771450,-0.73
20:07:17:638,13774462,-0.84
20:07:17:642,13778516,-1.4
20:07:17:645,13781423,-1.13
20:07:17:649,13784644,-0.93
20:07:17:652,13787593,-1.05
20:07:17:656,13791788,-1.21
20:07:17:660,13796546,-1.26
20:07:17:664,13799532,-1.53
20:07:17:668,13804001,-1.71
20:07:17:671,13807339,-2
20:07:17:675,13810719,-1.73
20:07:17:678,13813957,-1.47
20:07:17:681,13817395,-1.53
20:07:17:685,13821223,-1.18
20:07:17:689,13825209,-1.36
20:07:17:693,13829261,-0.76
20:07:17:698,13833833,-1.36
20:07:17:703,13838830,-1.51
20:07:17:709,13844583,-1.79
20:07:17:712,13847751,-1.54
20:07:17:715,13851081,-1.62
20:07:17:719,13854935,-1.32
20:07:17:724,13859635,-1.65
20:07:17:730,13865690,-1.47
20:07:17:738,13873915,-1.95
20:07:17:917,14052845,0.83
20:07:17:931,14067377,0.17
20:07:17:944,14079710,0.01
20:07:17:955,14091359,0.08
20:07:17:967,14103339,0.08
20:07:17:984,14119509,-0.21
20:07:18:249,14384710,-0.04
20:07:20:206,16342327,1.39
20:07:20:215,16351310,1.07
20:07:20:223,16358792,0.67
20:07:20:229,16365165,0.52
20:07:20:235,16371604,0.8
20:07:20:242,16377871,0.52
20:07:20:247,16383495,0.39
20:07:20:253,16389501,0.46
20:07:20:259,16394962,0.16
20:07:20:265,16400763,-0.15
20:07:20:271,16407171,-0.21
20:07:20:278,16414427,-0.39
20:07:20:287,16423168,-0.51
20:07:20:298,16434604,-0.62
20:07:20:676,16812603,2.69
20:07:20:683,16818956,3.35
20:07:20:688,16824150,2.91
20:07:20:692,16828209,3.38
20:07:20:695,16831740,3.23
20:07:20:699,16835176,3.42
20:07:20:702,16838135,3
20:07:20:707,16843135,2.87
20:07:20:712,16848009,3.04
20:07:20:716,16852233,2.88
20:07:20:720,16856059,3.3
20:07:20:723,16859624,3.69
20:07:20:727,16863027,3.42
20:07:20:730,16866270,3.6
20:07:20:733,16869261,3.48
20:07:20:737,16873348,4.16
20:07:20:741,16877516,4.1
20:07:20:745,16881309,3.98
20:07:20:748,16884680,3.87
20:07:20:752,16888283,3.59
20:07:20:755,16891657,3.46
20:07:20:758,16894727,3.44
20:07:20:761,16897836,3.75
20:07:20:765,16900924,4.1
20:07:20:768,16904110,4.53
20:07:20:771,16907017,4.74
20:07:20:774,16910602,4.81
