20:11:06:260,0,13992307,0.02,0,-0.21,,,,,,,,,,
20:11:06:262,10,14440804,0.08,0.1,1.94,,,,,,,,,,
20:11:06:265,20,14465415,0.16,0.15,-1.4,,,,,,,,,,
20:11:06:267,30,14479673,0.2,0.21,1.06,,,,,,,,,,
20:11:06:270,40,14490886,0.24,0.25,2.16,,,,,,,,,,
20:11:06:272,50,14500594,0.27,0.28,2.5,,,,,,,,,,
20:11:06:275,60,14508962,0.3,0.31,1.75,,,,,,,,,,
20:11:06:277,70,14516639,0.33,0.35,5.37,,,,,,,,,,
20:11:06:280,80,14523520,0.36,0.37,4.13,,,,,,,,,,
20:11:06:282,90,14529960,0.38,0.39,1.57,,,,,,,,,,
20:11:06:285,100,14536046,0.4,0.42,6.99,,,,,,,,,,
20:11:06:287,110,14541758,0.43,0.43,1.29,,,,,,,,,,
20:11:06:290,120,14547179,0.44,0.46,8.34,,,,,,,,,,
20:11:06:292,130,14552373,0.48,0.49,4.92,,,,20:11:06:636,Pulso,Inicial:,20,Pulso,Propulsiva:,1434
20:11:06:295,140,14557202,0.49,0.5,4.23,,,,20:11:06:637,,,,,,
20:11:06:297,150,14561930,0.52,0.53,3.39,,,,20:11:06:638,Recorrido:,34.07,,,,
20:11:06:300,160,14566420,0.53,0.53,1.85,,,,20:11:06:640,Velocidad,Media:,0.6,,,
20:11:06:302,170,14570848,0.54,0.55,6,,,,20:11:06:643,Velocidad,Propulsiva:,0.63,,,
20:11:06:305,180,14575147,0.57,0.57,5.66,,,,20:11:06:645,Velocidad,Máxima:,1.08,,,
20:11:06:307,190,14579253,0.58,0.59,3.37,,,,,,,,,,
20:11:06:310,200,14583273,0.59,0.6,5.32,,,,,,,,,,
20:11:06:312,210,14587192,0.61,0.62,6.2,,,,,,,,,,
20:11:06:315,220,14590967,0.64,0.64,2.66,,,,,,,,,,
20:11:06:317,230,14594639,0.65,0.65,1.23,,,,,,,,,,
20:11:06:320,240,14598257,0.66,0.67,5.74,,,,,,,,,,
20:11:06:322,250,14601765,0.69,0.7,4.15,,,,,,,,,,
20:11:06:325,260,14605145,0.71,0.72,5.77,,,,,,,,,,
20:11:06:327,270,14608434,0.73,0.74,5.82,,,,,,,,,,
20:11:06:330,280,14611626,0.76,0.76,4.51,,,,,,,,,,
20:11:06:332,290,14614702,0.78,0.77,-2.65,,,,,,,,,,
20:11:06:335,300,14617725,0.79,0.8,6.27,,,,,,,,,,
20:11:06:338,310,14620675,0.83,0.82,-3.78,,,,,,,,,,
20:11:06:340,320,14623527,0.83,0.83,4.59,,,,,,,,,,
20:11:06:343,330,14626348,0.83,0.83,0.65,,,,,,,,,,
20:11:06:345,340,14629170,0.84,0.84,4.72,,,,,,,,,,
20:11:06:348,350,14631967,0.83,0.84,5.94,,,,,,,,,,
20:11:06:350,360,14634786,0.83,0.83,-0.65,,,,,,,,,,
20:11:06:353,370,14637612,0.83,0.84,7.92,,,,,,,,,,
20:11:06:355,380,14640415,0.84,0.85,4.76,,,,,,,,,,
20:11:06:358,390,14643199,0.84,0.85,6.16,,,,,,,,,,
20:11:06:360,400,14645982,0.84,0.85,6.85,,,,,,,,,,
20:11:06:363,410,14648755,0.85,0.85,3.45,,,,,,,,,,
20:11:06:365,420,14651518,0.86,0.86,2.86,,,,,,,,,,
20:11:06:368,430,14654249,0.87,0.87,-1.49,,,,,,,,,,
20:11:06:371,440,14656950,0.86,0.86,-7.23,,,,,,,,,,
20:11:06:373,450,14659689,0.85,0.85,1.39,,,,,,,,,,
20:11:06:376,460,14662454,0.85,0.85,-2.08,,,,,,,,,,
20:11:06:378,470,14665228,0.84,0.83,-6.69,,,,,,,,,,
20:11:06:381,480,14668030,0.83,0.82,-5.8,,,,,,,,,,
20:11:06:383,490,14670876,0.82,0.81,-6.73,,,,,,,,,,
20:11:06:386,500,14673762,0.81,0.81,-4.8,,,,,,,,,,
20:11:06:389,510,14676664,0.82,0.81,-11.64,,,,,,,,,,
20:11:06:391,520,14679563,0.78,0.78,-5.39,,,,,,,,,,
20:11:06:394,530,14682580,0.77,0.77,-1.56,,,,,,,,,,
20:11:06:397,540,14685636,0.77,0.76,-6.53,,,,,,,,,,
20:11:06:399,550,14688723,0.75,0.75,0.97,,,,,,,,,,
20:11:06:402,560,14691844,0.75,0.75,-0.95,,,,,,,,,,
20:11:06:404,570,14694988,0.74,0.74,-4.62,,,,,,,,,,
20:11:06:407,580,14698160,0.75,0.75,0.94,,,,,,,,,,
20:11:06:409,590,14701306,0.74,0.73,-4.52,,,,,,,,,,
20:11:06:412,600,14704493,0.74,0.73,-4.53,,,,,,,,,,
20:11:06:415,610,14707686,0.73,0.73,1.31,,,,,,,,,,
20:11:06:417,620,14710904,0.73,0.74,6.34,,,,,,,,,,
20:11:06:420,630,14714083,0.75,0.76,6.91,,,,,,,,,,
20:11:06:422,640,14717184,0.77,0.77,-0.51,,,,,,,,,,
20:11:06:425,650,14720245,0.76,0.76,0,,,,,,,,,,
20:11:06:427,660,14723336,0.76,0.76,3.94,,,,,,,,,,
20:11:06:430,670,14726431,0.77,0.77,3.61,,,,,,,,,,
20:11:06:432,680,14729476,0.78,0.78,0,,,,,,,,,,
20:11:06:435,690,14732495,0.78,0.77,-5.33,,,,,,,,,,
20:11:06:437,700,14735521,0.77,0.77,-2.62,,,,,,,,,,
20:11:06:440,710,14738562,0.78,0.78,2.7,,,,,,,,,,
20:11:06:443,720,14741562,0.79,0.8,3.99,,,,,,,,,,
20:11:06:445,730,14744509,0.81,0.81,7.21,,,,,,,,,,
20:11:06:448,740,14747406,0.82,0.82,1.25,,,,,,,,,,
20:11:06:450,750,14750270,0.82,0.82,0.63,,,,,,,,,,
20:11:06:453,760,14753116,0.83,0.84,7.2,,,,,,,,,,
20:11:06:455,770,14755928,0.84,0.86,11.09,,,,,,,,,,
