20:01:31:891,360,16765622,1.03,1.05,19.13,,,,,,,,,,
20:01:31:894,370,16767874,1.05,1.05,5.2,,,,,,,,,,
20:01:31:896,380,16770114,1.06,1.05,-4,,,,,,,,,,
20:01:31:899,390,16772337,1.05,1.05,-1.32,,,,,,,,,,
20:01:31:902,400,16774564,1.05,1.05,-3.96,,,,,,,,,,
20:01:31:904,410,16776796,1.05,1.04,-14.28,,,,,,,,,,
20:01:31:907,420,16779046,1.05,1.05,1.31,,,,,,,,,,
20:01:31:909,430,16781281,1.05,1.07,17.45,,,,,,,,,,
20:01:31:912,440,16783502,1.07,1.07,5.52,,,,,,,,,,
20:01:31:914,450,16785704,1.06,1.06,0,,,,,,,,,,
20:01:31:917,460,16787914,1.07,1.08,11.21,,,,,,,,,,
20:01:31:919,470,16790104,1.08,1.09,1.44,,,,,,,,,,
20:01:31:922,480,16792267,1.09,1.1,12,,,,,,,,,,
20:01:31:925,490,16794403,1.11,1.11,-1.55,,,,,,,,,,
20:01:31:927,500,16796522,1.1,1.09,-8.96,,,,,,,,,,
20:01:31:930,510,16798666,1.08,1.08,-10.02,,,,,,,,,,
20:01:31:933,520,16800849,1.06,1.05,-10.51,,,,,,,,,,
20:01:31:935,530,16803089,1.04,1.04,-2.53,,,,,,,,,,
20:01:31:938,540,16805355,1.03,1.04,12.5,,,,,,,,,,
20:01:31:940,550,16807628,1.03,1.04,11.44,,,,,,,,,,
20:01:31:943,560,16809891,1.03,1.02,-8.61,,,,,,,,,,
20:01:31:946,570,16812186,1.01,1,-8.02,,,,,,,,,,
20:01:31:948,580,16814534,0.98,0.97,-7.39,,,,,,,,,,
20:01:31:951,590,16816940,0.98,0.97,-9.33,,,,,,,,,,
20:01:31:954,600,16819361,0.96,0.96,-1.02,,,,,,,,,,
20:01:31:956,610,16821804,0.96,0.95,-3.94,,,,,,,,,,
20:01:31:959,620,16824269,0.94,0.93,-7.48,,,,,,,,,,
20:01:31:961,630,16826781,0.93,0.93,-1.81,,,,,,,,,,
20:01:31:964,640,16829314,0.92,0.91,-10.25,,,,,,,,,,
20:01:31:967,650,16831896,0.91,0.91,3.4,,,,,,,,,,
20:01:31:969,660,16834481,0.91,0.9,-5.02,,,,,,,,,,
20:01:31:972,670,16837079,0.92,0.92,4.39,,,,,,,,,,
20:01:31:974,680,16839630,0.93,0.94,10.97,,,,,,,,,,
20:01:31:977,690,16842147,0.94,0.95,5.7,,,,,,,,,,
20:01:31:979,700,16844637,0.95,0.95,-1.96,,,,,,,,,,
20:01:31:982,710,16847101,0.97,0.97,6.19,,,,,,,,,,
20:01:31:984,720,16849516,0.99,1,5.58,,,,,,,,,,
20:01:31:987,730,16851878,1,0.99,-11.05,,,,,,,,,,
20:01:31:990,740,16854253,0.97,0.97,-6.2,,,,,,,,,,
20:01:31:992,750,16856681,0.96,0.96,-1,,,,,,,,,,
20:01:31:995,760,16859129,0.97,0.98,10.36,,,,,,,,,,
20:01:31:998,770,16861541,1,1.01,14.93,,,,,,,,,,
20:01:32:000,780,16863871,1.03,1.04,11.41,,,,,,,,,,
20:01:32:003,790,16866132,1.05,1.04,-5.18,,,,,,,,,,
20:01:32:005,800,16868378,1.04,1.04,-2.53,,,,,,,,,,
20:01:32:008,810,16870643,1.03,1.05,12.82,,,,,,,,,,
20:01:32:011,820,16872899,1.06,1.07,13.61,,,,,,,,,,
20:01:32:013,830,16875096,1.1,1.12,21.46,,,,,,,,,,
20:01:32:016,840,16877216,1.13,1.13,9.77,,,,,,,,,,
20:01:32:018,850,16879294,1.14,1.15,8.44,,,,,,,,,,
20:01:32:021,860,16881351,1.15,1.15,0,,,,,,,,,,
20:01:32:023,870,16883387,1.17,1.17,9.12,,,,,,,,,,
20:01:32:026,880,16885388,1.19,1.2,13.52,,,,,,,,,,
20:01:32:028,890,16887352,1.22,1.23,12.55,,,,,,,,,,
20:01:32:031,900,16889259,1.25,1.26,11.22,,,,,,,,,,
20:01:32:034,910,16891126,1.28,1.29,14.3,,,,,,,,,,
20:01:32:036,920,16892955,1.3,1.31,7.56,,,,,,,,,,
20:01:32:039,930,16894753,1.33,1.35,21.68,,,,,,,,,,
20:01:32:041,940,16896500,1.37,1.37,5.86,,,,,,,,,,
20:01:32:044,950,16898210,1.39,1.4,18.48,,,,,,,,,,
20:01:32:046,960,16899890,1.42,1.44,23.06,,,,,,,,,,
20:01:32:049,970,16901532,1.44,1.45,6.85,,,,,,,,,,
20:01:32:052,980,16903155,1.46,1.46,0,,,,,,,,,,
20:01:32:054,990,16904760,1.47,1.48,3.62,,,,,,,,,,
20:01:32:057,1000,16906349,1.49,1.49,3.75,,,,,,,,,,
20:01:32:059,1010,16907921,1.51,1.51,3.87,,,,,,,,,,
20:01:32:062,1020,16909479,1.51,1.5,-15.52,,,,,,,,,,
20:01:32:065,1030,16911040,1.49,1.48,-14.94,,,,,,,,,,
20:01:32:068,1040,16912620,1.47,1.45,-21.15,,,,,,,,,,
20:01:32:070,1050,16914232,1.44,1.44,0,,,,,,,,,,
20:01:32:073,1060,16915868,1.43,1.43,9.91,,,,,,,,,,
20:01:32:075,1070,16917512,1.43,1.43,-3.31,,,,,,,,,,
20:01:32:078,1080,16919155,1.44,1.44,0,,,,,,,,,,
20:01:32:081,1090,16920785,1.45,1.45,0,,,,,,,,,,
20:01:32:083,1100,16922407,1.44,1.44,0,,,,,,,,,,
20:01:32:086,1110,16924036,1.43,1.41,-29.03,,,,,,,,,,
20:01:32:089,1120,16925699,1.39,1.37,-17.86,,,,,,,,,,
20:01:32:092,1130,16927407,1.35,1.34,-19.29,,,,,,,,,,
20:01:32:094,1140,16929157,1.32,1.31,-5.16,,,,,,,,,,
20:01:32:097,1150,16930948,1.3,1.28,-26.73,,,,,,,,,,
20:01:32:100,1160,16932773,1.27,1.27,-2.31,,,,,,,,,,
20:01:32:103,1170,16934631,1.25,1.24,-15.29,,,,,,,,,,
20:01:32:105,1180,16936520,1.23,1.22,-10.34,,,,,,,,,,
20:01:32:108,1190,16938447,1.2,1.19,-7.73,,,,,,,,,,
20:01:32:111,1200,16940418,1.17,1.17,-3.62,,,,,,,,,,
20:01:32:113,1210,16942428,1.15,1.15,-8.64,,,,,,,,,,
20:01:32:116,1220,16944474,1.13,1.13,-1.63,,,,,,,,,,
20:01:32:119,1230,16946559,1.11,1.11,3.08,,,,,,,,,,
20:01:32:121,1240,16948683,1.1,1.08,-19.01,,,,,,,,,,
20:01:32:124,1250,16950848,1.07,1.08,5.63,,,,,,,,,,
20:01:32:127,1260,16953034,1.06,1.05,-9.41,,,,,,,,,,
20:01:32:130,1270,16955259,1.05,1.03,-15.29,,,,,,,,,,
20:01:32:132,1280,16957522,1.02,1.01,-7.14,,,,,,,,,,
20:01:32:135,1290,16959832,1.01,1.02,2.36,,,,,,,,,,
20:01:32:137,1300,16962146,1.02,1.03,4.87,,,,,,,,,,
20:01:32:140,1310,16964437,1.03,1.03,-3.73,,,,,,,,,,
20:01:32:143,1320,16966714,1.03,1.02,-8.52,,,,,,,,,,
20:01:32:146,1330,16969014,1.01,1,-13.74,,,,,,,,,,
20:01:32:148,1340,16971363,0.98,0.98,-4.26,,,,,,,,,,
20:01:32:151,1350,16973767,0.96,0.96,-2.02,,,,,,,,,,
20:01:32:154,1360,16976212,0.96,0.96,5.02,,,,,,,,,,
20:01:32:156,1370,16978652,0.97,0.98,6.34,,,,,,,,,,
20:01:32:159,1380,16981050,1,1.02,17.36,,,,,,,,,,
20:01:32:161,1390,16983373,1.04,1.04,3.8,,,,,,,,,,
20:01:32:164,1400,16985635,1.03,1.02,-7.35,,,,,,,,,,
20:01:32:167,1410,16987927,1.01,0.99,-15.88,,,,,,,,,,
20:01:32:170,1420,16990279,0.98,0.98,-2.15,,,,,,,,,,
20:01:32:172,1430,16992667,0.99,1,14.59,,,,,,,,,,
20:01:32:175,1440,16995021,1.01,1.02,3.57,,,,,,,,,,
20:01:32:178,1450,16997325,1.03,1.04,6.28,,,,,,,,,,
20:01:32:180,1460,16999601,1.04,1.03,-12.43,,,,,,,,,,
20:01:32:183,1470,17001889,1.01,0.99,-14.67,,,,,,,,,,
20:01:32:186,1480,17004249,0.98,0.98,0,,,,,,,,,,
20:01:32:188,1490,17006639,0.99,1,9.92,,,,,,,,,,
20:01:32:191,1500,17009006,1,1.01,9.25,,,,,,,,,,
20:01:32:194,1510,17011330,1.02,1.03,7.35,,,,,,,,,,
20:01:32:196,1520,17013616,1.03,1.02,-7.32,,,,,,,,,,
20:01:32:199,1530,17015912,1.01,1.01,1.16,,,,,,,,,,
20:01:32:202,1540,17018244,0.99,0.98,-16.26,,,,,,,,,,
20:01:32:204,1550,17020635,0.97,0.97,3.12,,,,,,,,,,
20:01:32:207,1560,17023051,0.99,0.99,6.57,,,,,,,,,,
20:01:32:209,1570,17025427,0.98,0.97,-8.41,,,,,,,,,,
20:01:32:212,1580,17027840,0.95,0.94,-9.45,,,,,,,,,,
20:01:32:215,1590,17030343,0.91,0.89,-20.81,,,,,,,,,,
20:01:32:218,1600,17032953,0.87,0.87,-5.22,,,,,,,,,,
20:01:32:220,1610,17035649,0.87,0.86,-5.13,,,,,,,,,,
20:01:32:223,1620,17038374,0.85,0.83,-22.73,,,,,,,,,,
20:01:32:226,1630,17041200,0.78,0.75,-21.36,,,,,,,,,,
20:01:32:229,1640,17044314,0.69,0.66,-23.54,,,,,,,,,,
20:01:32:231,1650,17047839,0.62,0.61,-10.86,,,,,,,,,,
20:01:32:234,1660,17051665,0.56,0.53,-20.03,,,,,,,,,,
20:01:32:237,1670,17056073,0.47,0.45,-8.28,,,,,,,,,,
