20:10:30:603,8431290,0.3
20:10:31:927,9755568,0.33
20:10:32:000,9828336,0.25
20:10:32:049,9877680,0.41
20:10:32:096,9924168,0.63
20:10:32:131,9959762,0.15
20:10:32:159,9987588,1.5
20:10:32:169,9997491,1.07
20:10:32:177,10005059,0.78
20:10:32:184,10011992,0.42
20:10:32:190,10018182,0.28
20:10:32:196,10024514,0.04
20:10:32:204,10032229,0.33
20:10:32:212,10040224,1.62
20:10:32:220,10048194,0.73
20:10:32:226,10054627,0.6
20:10:32:233,10061006,0.28
20:10:32:239,10067014,-0.1
20:10:32:244,10072793,0.28
20:10:32:250,10078468,0.06
20:10:32:256,10084212,0.37
20:10:32:262,10089956,1.45
20:10:32:266,10094532,2.11
20:10:32:271,10099041,1.75
20:10:32:275,10103159,2.67
20:10:32:278,10106650,2.21
20:10:32:282,10110131,1.45
20:10:32:285,10113430,2.21
20:10:32:290,10117820,1.59
20:10:32:293,10121783,-0.6
20:10:32:298,10126538,1.91
20:10:32:302,10130289,2.06
20:10:32:305,10133586,5.47
20:10:32:309,10137377,0.77
20:10:32:313,10141097,1.18
20:10:32:316,10144470,1.41
20:10:32:319,10147740,2.05
20:10:32:322,10150905,1.87
20:10:32:325,10153786,2.58
20:10:32:328,10156644,3.15
20:10:32:331,10159513,3.66
20:10:32:335,10163361,3.68
20:10:32:338,10166799,3.05
20:10:32:342,10170137,2.68
20:10:32:345,10173425,1.86
20:10:32:349,10176567,1.32
20:10:32:352,10180452,1
20:10:32:355,10183410,0.64
20:10:32:358,10186516,0.32
20:10:32:361,10189463,0.36
20:10:32:364,10192323,0.64
20:10:32:367,10195279,0.61
20:10:32:370,10198329,1.26
20:10:32:374,10202002,1.47
20:10:32:377,10205597,0.82
20:10:32:380,10208502,0.73
20:10:32:384,10212179,0.5
20:10:32:387,10215617,1.15
20:10:32:391,10219215,1.38
20:10:32:394,10222783,1.33
20:10:32:398,10226170,1.77
20:10:32:401,10229734,1.08
20:10:32:405,10233362,0.3
20:10:32:408,10236808,0.28
20:10:32:412,10240280,0.12
20:10:32:416,10243905,0.21
20:10:32:419,10247509,0.37
20:10:32:423,10250921,0.28
20:10:32:426,10254493,-0.12
20:10:32:429,10257388,-0.42
20:10:32:433,10261113,-0.74
20:10:32:436,10264792,-0.11
20:10:32:439,10267727,-0.09
20:10:32:442,10270720,0.01
20:10:32:445,10273568,0.02
20:10:32:448,10276441,0.3
20:10:32:451,10279423,0.32
20:10:32:454,10282485,0.61
20:10:32:457,10285451,0.74
20:10:32:460,10288409,0.66
20:10:32:463,10291445,0.44
20:10:32:466,10294556,0.31
20:10:32:469,10297622,0.01
20:10:32:473,10300642,0.02
20:10:32:476,10304762,0.01
20:10:32:480,10307914,0.02
20:10:32:483,10311084,0.13
20:10:32:486,10314214,0.54
20:10:32:489,10317384,0.53
20:10:32:492,10320559,0.48
20:10:32:495,10323801,0.57
20:10:32:499,10327009,0.69
20:10:32:502,10330120,0.79
20:10:32:505,10333372,0.89
20:10:32:508,10336641,1.07
20:10:32:511,10339882,0.83
20:10:32:515,10343061,0.85
20:10:32:518,10346338,0.87
20:10:32:521,10349639,0.67
20:10:32:525,10352955,0.42
20:10:32:528,10356234,0.47
20:10:32:531,10359583,0.57
20:10:32:534,10362897,0.68
20:10:32:538,10366185,0.71
20:10:32:542,10369458,1.19
20:10:32:545,10373799,1.18
20:10:32:549,10377085,1.47
20:10:32:552,10380290,1.44
20:10:32:555,10383469,1.43
20:10:32:558,10386698,1.33
20:10:32:561,10389870,1.13
20:10:32:565,10392992,1.11
20:10:32:568,10396124,1.01
20:10:32:571,10399241,0.86
20:10:32:574,10402331,0.92
20:10:32:577,10405502,1
20:10:32:580,10408571,0.94
20:10:32:583,10411626,0.73
20:10:32:586,10414658,0.74
20:10:32:589,10417704,0.72
20:10:32:592,10420799,0.8
20:10:32:595,10423885,1.09
20:10:32:599,10426955,1.25
20:10:32:602,10429971,1.17
20:10:32:605,10433079,0.86
20:10:32:608,10436142,0.9
20:10:32:612,10440152,0.88
20:10:32:615,10443155,0.86
20:10:32:618,10446080,0.76
20:10:32:621,10449063,0.77
20:10:32:624,10451986,0.81
20:10:32:626,10454863,0.88
20:10:32:629,10457790,0.81
20:10:32:632,10460668,0.77
20:10:32:635,10463535,0.78
20:10:32:638,10466456,0.44
20:10:32:641,10469351,0.49
20:10:32:644,10472251,0.29
20:10:32:647,10475130,0.31
20:10:32:650,10478065,0.2
20:10:32:653,10481002,0.09
20:10:32:656,10483954,0.11
20:10:32:658,10486903,0.09
20:10:32:662,10489880,-0.04
20:10:32:665,10492912,-0.15
20:10:32:668,10495930,0.02
20:10:32:671,10498969,0.06
20:10:32:674,10502053,0.26
20:10:32:677,10505132,0.16
20:10:32:680,10508252,0.04
20:10:32:683,10511368,-0.01
20:10:32:686,10514547,-0.08
20:10:32:689,10517722,-0.28
20:10:32:693,10520902,-0.36
20:10:32:696,10524101,-0.58
20:10:32:699,10527330,-0.7
20:10:32:702,10530574,-0.72
20:10:32:706,10533867,-0.94
20:10:32:709,10537141,-1.14
20:10:32:712,10540469,-1.26
20:10:32:716,10543855,-1.27
20:10:32:719,10547268,-1.08
20:10:32:722,10550748,-0.88
20:10:32:726,10554301,-0.93
20:10:32:730,10557917,-0.84
20:10:32:733,10561600,-1.1
20:10:32:737,10565407,-1.07
20:10:32:741,10569340,-0.96
20:10:32:745,10573307,-0.93
20:10:32:749,10577394,-0.91
20:10:32:753,10581606,-0.93
20:10:32:756,10584510,-1.19
20:10:32:759,10587472,-1.23
20:10:32:762,10590504,-1.28
20:10:32:765,10593630,-1.2
20:10:32:769,10596935,-1.1
20:10:32:772,10600310,-1.04
20:10:32:775,10603769,-0.99
20:10:32:779,10607427,-1.08
20:10:32:783,10611217,-1.16
20:10:32:787,10615161,-1.06
20:10:32:791,10619368,-1.24
20:10:32:795,10623666,-1.02
20:10:32:800,10628082,-1.44
20:10:32:805,10633005,-1.46
20:10:32:810,10638156,-1.38
20:10:32:816,10643891,-0.77
20:10:32:819,10646938,-0.83
20:10:32:822,10650270,-0.65
20:10:32:825,10653667,-0.95
20:10:32:829,10657397,-0.78
20:10:32:833,10661413,-0.76
20:10:32:837,10665703,-0.47
20:10:32:842,10670415,-0.46
20:10:32:848,10675950,-0.64
20:10:32:855,10682938,-0.94
20:10:32:864,10692412,-0.27
20:10:32:879,10707576,-0.5
20:10:32:931,10759100,0.73
20:10:32:959,10786970,0.82
20:10:32:972,10800920,0.94
20:10:32:983,10811512,1.08
20:10:32:992,10820342,0.8
20:10:33:000,10828088,0.75
20:10:33:007,10835454,0.67
20:10:33:014,10842347,0.8
20:10:33:020,10848526,0.91
20:10:33:026,10854218,0.82
20:10:33:032,10859950,0.62
20:10:33:037,10865303,0.43
20:10:33:042,10870873,0.36
20:10:33:048,10876344,0.4
20:10:33:053,10881797,0.38
20:10:33:059,10887156,0.42
20:10:33:064,10892451,0.35
20:10:33:070,10898106,0.15
20:10:33:076,10903453,0.03
20:10:33:081,10909456,0.04
20:10:33:087,10915805,0.26
20:10:33:095,10923073,0.17
20:10:33:103,10930988,-0.06
20:10:33:112,10940553,-0.26
20:10:33:128,10956547,-0.28
20:10:35:256,13084633,1.08
20:10:35:267,13095103,0.58
20:10:35:276,13104639,0.64
20:10:35:285,13113806,0.14
20:10:35:295,13123226,0.07
20:10:35:305,13133964,-0.5
20:10:35:477,13305894,1.23
20:10:35:487,13315247,1.1
20:10:35:494,13322686,1.02
20:10:35:501,13329571,0.96
20:10:35:507,13335644,0.75
20:10:35:513,13341418,0.68
20:10:35:518,13346905,0.51
20:10:35:524,13352188,0.45
20:10:35:529,13357530,0.34
20:10:35:534,13363056,0.24
20:10:35:540,13368665,0.16
20:10:35:546,13375018,0.1
20:10:35:554,13382178,0.06
20:10:35:561,13389891,-0.12
20:10:35:570,13398920,-0.2
20:10:35:582,13410803,-0.16
20:10:35:600,13428111,-0.03
20:10:35:705,13533691,1.97
20:10:35:714,13542964,1.99
20:10:35:721,13550000,2.3
20:10:35:727,13555274,2.67
20:10:35:731,13559674,2.97
20:10:35:735,13563408,3.14
20:10:35:739,13566997,3.27
20:10:35:742,13570298,3.32
20:10:35:745,13573154,3.36
20:10:35:750,13578276,3.15
20:10:35:755,13583279,3.12
20:10:35:759,13587562,3.55
20:10:35:763,13591554,3.98
20:10:35:767,13595353,4.01
20:10:35:770,13599068,3.8
20:10:35:774,13602451,3.98
20:10:35:777,13605586,4.41
20:10:35:780,13608489,4.67
20:10:35:783,13611446,4.85
20:10:35:786,13614424,4.77
20:10:35:789,13617342,4.45
20:10:35:792,13620872,4.25
20:10:35:796,13624532,4.17
20:10:35:799,13627953,4.44
20:10:35:803,13631111,4.59
20:10:35:806,13635070,4.66
20:10:35:810,13638023,4.56
20:10:35:813,13641732,4.7
20:10:35:817,13645185,4.87
20:10:35:820,13648477,4.96
20:10:35:823,13651678,5.03
20:10:35:826,13654760,5.07
20:10:35:829,13657692,4.99
20:10:35:832,13660521,4.96
20:10:35:835,13663922,4.72
20:10:35:839,13667222,4.88
20:10:35:842,13670389,5.24
20:10:35:845,13673484,5.23
20:10:35:848,13676503,5.18
20:10:35:851,13679415,6.04
20:10:35:854,13682772,5.05
20:10:35:857,13686091,4.73
20:10:35:861,13689320,4.67
20:10:35:864,13692492,4.33
20:10:35:867,13695632,4.94
20:10:35:870,13698685,5.42
20:10:35:873,13701662,5.45
20:10:35:876,13704605,5.1
20:10:35:879,13707530,5.11
20:10:35:882,13710356,4.33
20:10:35:885,13713541,4.52
20:10:35:888,13716663,4.69
20:10:35:891,13719697,4.81
20:10:35:894,13722650,4.59
20:10:35:897,13725505,4.82
20:10:35:900,13728670,4.74
20:10:35:903,13731753,4.65
20:10:35:906,13734772,4.1
20:10:35:909,13737724,3.8
20:10:35:912,13740592,3.71
20:10:35:915,13743742,3.86
20:10:35:918,13746819,3.79
20:10:35:921,13749818,3.66
20:10:35:924,13752718,3.29
20:10:35:927,13755557,3.02
20:10:35:930,13758457,3.19
20:10:35:933,13761556,3.4
20:10:35:936,13764378,2.56
20:10:35:939,13767331,2.79
20:10:35:942,13770192,3.24
20:10:35:945,13773284,3.51
20:10:35:948,13776328,3.58
20:10:35:951,13779185,3.44
20:10:35:953,13782045,3.42
20:10:35:956,13784917,3.42
20:10:35:959,13787753,3.45
20:10:35:962,13790628,3.32
20:10:35:965,13793582,3.07
20:10:35:968,13796416,3.08
20:10:35:971,13799284,3.02
20:10:35:974,13802224,3.01
20:10:35:976,13805129,2.77
20:10:35:979,13808012,2.66
20:10:35:982,13810960,2.57
20:10:35:985,13813996,2.61
20:10:35:988,13816815,2.54
20:10:35:991,13819854,2.43
20:10:35:994,13822877,2.4
20:10:35:997,13825793,2.52
20:10:36:000,13828803,2.46
20:10:36:003,13831813,2.5
20:10:36:006,13834841,2.38
20:10:36:010,13837923,2.46
20:10:36:013,13841360,2.47
20:10:36:016,13844264,2.35
20:10:36:019,13847491,2.16
20:10:36:022,13850434,2.03
20:10:36:025,13853336,2.05
20:10:36:028,13856184,1.99
20:10:36:030,13859028,2.01
20:10:36:033,13861869,2.07
20:10:36:036,13864917,2.08
20:10:36:039,13867891,2.2
20:10:36:042,13870891,2.14
20:10:36:045,13873944,1.86
20:10:36:048,13876969,1.82
20:10:36:051,13879891,1.8
20:10:36:054,13882767,1.85
20:10:36:057,13885651,2.01
20:10:36:060,13888535,2.13
20:10:36:063,13891576,1.98
20:10:36:066,13894512,1.99
20:10:36:069,13897426,1.83
20:10:36:072,13900321,1.66
20:10:36:075,13903145,1.56
20:10:36:077,13906101,1.21
20:10:36:081,13909001,1.45
20:10:36:083,13912053,2.05
20:10:36:086,13915018,1.75
20:10:36:089,13917869,0.89
20:10:36:092,13920825,1.72
20:10:36:095,13923703,1.22
20:10:36:098,13926527,0.97
20:10:36:101,13929500,0.91
20:10:36:104,13932399,0.73
20:10:36:107,13935246,0.57
20:10:36:110,13938185,0.84
20:10:36:112,13941039,0.98
20:10:36:115,13943871,1.16
20:10:36:118,13946820,1.26
20:10:36:121,13949805,1.12
20:10:36:124,13952737,0.62
20:10:36:127,13955562,0.38
20:10:36:130,13958391,0.41
20:10:36:133,13961281,0.47
20:10:36:136,13964296,0.71
20:10:36:139,13967208,0.07
20:10:36:142,13970426,-0.49
20:10:36:145,13973414,-0.79
20:10:36:148,13976249,-0.73
20:10:36:151,13979188,-1.06
20:10:36:154,13982196,-0.97
20:10:36:157,13985187,-1.43
20:10:36:160,13988254,-1.95
20:10:36:163,13991143,-2.15
20:10:36:165,13994011,-2.28
20:10:36:169,13997086,-2.47
20:10:36:171,13999929,-2.55
20:10:36:174,14002841,-2.88
20:10:36:177,14005805,-3.48
20:10:36:180,14008799,-3.72
20:10:36:183,14011837,-4.12
20:10:36:186,14014868,-5.21
20:10:36:189,14017799,-5.49
20:10:36:192,14020663,-5.83
20:10:36:195,14023616,-6.54
20:10:36:198,14026678,-6.73
20:10:36:201,14029738,-6.4
20:10:36:204,14032714,-6.06
20:10:36:207,14035688,-5.51
20:10:36:210,14038712,-6.47
20:10:36:213,14041792,-6.96
20:10:36:216,14044844,-7.6
20:10:36:219,14047891,-7.89
20:10:36:222,14051004,-8.57
20:10:36:225,14053877,-8.05
20:10:36:228,14056746,-7.39
20:10:36:231,14059594,-8.91
20:10:36:234,14062514,-8.75
20:10:36:237,14065581,-8.16
20:10:36:240,14068468,-7.35
20:10:36:243,14071480,-8.09
20:10:36:246,14074628,-9.21
20:10:36:249,14077628,-7.9
20:10:36:252,14080465,-5.58
20:10:36:255,14083528,-2.51
20:10:36:258,14086806,-6.42
20:10:36:261,14090003,-7.86
20:10:36:265,14093317,11.23
20:10:36:268,14096804,-1.48
20:10:36:272,14100264,-2.18
20:10:36:275,14103865,4.16
20:10:36:279,14107625,-3.62
20:10:36:283,14111566,0.99
20:10:36:286,14114690,5.57
20:10:36:293,14121350,2.86
20:10:36:767,14596162,0.96
20:10:36:967,14795583,0.58
20:10:36:982,14810047,0.21
20:10:36:993,14822076,0.79
20:10:37:004,14833173,0.07
20:10:37:017,14845574,0.42
20:10:37:037,14865527,0.17
20:10:37:239,15067742,0.41
20:10:38:507,16335715,3.93
20:10:38:510,16339032,3.72
20:10:38:514,16342258,-4.07
20:10:38:922,16751150,0.69
20:10:38:936,16764774,-2.02
20:10:38:963,16792085,4.63
20:10:38:969,16798256,0.72
20:10:43:760,21588932,0.61
20:10:43:770,21599494,0.61
20:10:43:779,21607783,0.65
20:10:43:786,21615597,0.61
20:10:43:795,21623832,0.6
20:10:43:803,21632491,0.63
20:10:43:814,21643029,0.66
20:10:43:968,21796820,0.61
20:10:43:994,21823556,0.59
20:10:44:107,21936165,0.68
