20:08:19:272,11146721,-0.17
20:08:19:307,11181758,-0.12
20:08:19:361,11235510,-0.22
20:08:19:388,11262628,-0.26
20:08:19:414,11288478,-0.01
20:08:19:443,11317576,-0.05
20:08:19:482,11356363,-0.19
20:08:19:537,11410426,-0.11
20:08:19:575,11450028,-0.1
20:08:20:067,11941543,1.74
20:08:20:074,11948523,2.13
20:08:20:081,11955883,1.24
20:08:20:085,11960089,1.87
20:08:20:089,11964194,0.13
20:08:20:093,11967583,0.05
20:08:20:097,11970570,1.07
20:08:20:102,11975907,1.11
20:08:20:106,11980439,0.61
20:08:20:110,11984630,0.24
20:08:20:114,11988079,0.78
20:08:20:117,11991154,0.82
20:08:20:119,11994248,1.69
20:08:20:124,11997684,1.71
20:08:20:127,12001427,1.11
20:08:20:132,12004850,2.21
20:08:20:136,12009519,1.84
20:08:20:139,12012615,1.12
20:08:20:142,12015760,1.19
20:08:20:145,12018757,1.14
20:08:20:148,12022581,1.38
20:08:20:151,12025890,1.74
20:08:20:155,12029716,1.36
20:08:20:159,12032785,1.1
20:08:20:162,12036749,0.43
20:08:20:166,12040092,0.24
20:08:20:170,12044004,0.55
20:08:20:173,12047124,0.52
20:08:20:176,12050798,0.11
20:08:20:179,12053820,0.58
20:08:20:183,12057433,0.1
20:08:20:186,12060362,1.05
20:08:20:189,12063986,0.67
20:08:20:192,12066938,1.11
20:08:20:195,12070290,1.24
20:08:20:200,12074296,0.56
20:08:20:203,12077542,0.8
20:08:20:206,12080517,0.54
20:08:20:209,12083854,0.72
20:08:20:212,12087310,0.69
20:08:20:216,12090386,0.51
20:08:20:218,12093346,0.57
20:08:20:222,12096555,0.38
20:08:20:225,12099897,0.52
20:08:20:229,12103060,0.3
20:08:20:231,12106129,0.52
20:08:20:235,12109476,0.35
20:08:20:238,12113162,0.28
20:08:20:242,12116520,0.14
20:08:20:245,12119594,-0.18
20:08:20:248,12123240,-0.16
20:08:20:252,12127008,0.18
20:08:20:255,12130047,0.25
20:08:20:259,12133319,0.2
20:08:20:262,12136995,0.09
20:08:20:266,12140356,-0.08
20:08:20:269,12143692,-0.48
20:08:20:272,12146883,0.5
20:08:20:275,12150011,0.34
20:08:20:279,12153415,0.34
20:08:20:282,12156607,0.12
20:08:20:285,12159505,0.34
20:08:20:288,12162860,-0.31
20:08:20:292,12166444,0.12
20:08:20:295,12169577,0.17
20:08:20:298,12172629,-0.06
20:08:20:301,12175857,0.52
20:08:20:304,12179118,-0.09
20:08:20:308,12182759,-0.04
20:08:20:311,12185857,0.4
20:08:20:315,12188855,0.12
20:08:20:318,12192621,0.11
20:08:20:322,12196075,0.39
20:08:20:324,12199304,0.35
