time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
19:40:44:0690,0.0028,-0.0588,-0.0931,0.110
19:40:44:0740,0.0028,-0.0588,-0.0931,0.110
19:40:44:0780,0.0028,-0.0588,-0.0931,0.110
19:40:44:0830,0.0028,-0.0862,-0.0794,0.117
19:40:44:0880,0.0028,-0.0862,-0.0794,0.117
19:40:44:0930,0.0028,-0.0862,-0.0794,0.117
19:40:44:0980,0.0028,-0.0862,-0.0794,0.117
19:40:44:1030,-0.0108,-0.0726,-0.0794,0.108
19:40:44:1080,-0.0108,-0.0726,-0.0794,0.108
19:40:44:1140,-0.0108,-0.0726,-0.0794,0.108
19:40:44:1180,-0.0108,-0.0726,-0.0794,0.108
19:40:44:1230,-0.0108,-0.0592,-0.1065,0.122
19:40:44:1270,-0.0108,-0.0592,-0.1065,0.122
19:40:44:1320,-0.0108,-0.0592,-0.1065,0.122
19:40:44:1370,-0.0108,-0.0592,-0.1065,0.122
19:40:44:1419,-0.0107,-0.0865,-0.0928,0.127
19:40:44:1590,-0.0107,-0.0865,-0.0928,0.127
19:40:44:1600,-0.0107,-0.0865,-0.0928,0.127
19:40:44:1610,-0.0107,-0.0865,-0.0928,0.127
19:40:44:1620,-0.0107,-0.0730,-0.0928,0.119
19:40:44:1690,-0.0107,-0.0730,-0.0928,0.119
19:40:44:1719,-0.0107,-0.0730,-0.0928,0.119
19:40:44:1770,-0.0107,-0.0730,-0.0928,0.119
19:40:44:1820,-0.0106,-0.0730,-0.0928,0.119
19:40:44:1870,-0.0106,-0.0730,-0.0928,0.119
19:40:44:1920,-0.0106,-0.0730,-0.0928,0.119
19:40:44:1970,-0.0106,-0.0730,-0.0928,0.119
19:40:44:2010,-0.0241,-0.0457,-0.1200,0.131
19:40:44:2070,-0.0241,-0.0457,-0.1200,0.131
19:40:44:2120,-0.0241,-0.0457,-0.1200,0.131
19:40:44:2160,-0.0241,-0.0457,-0.1200,0.131
19:40:44:2220,-0.0103,-0.0593,-0.1201,0.134
19:40:44:2260,-0.0103,-0.0593,-0.1201,0.134
19:40:44:2320,-0.0103,-0.0593,-0.1201,0.134
19:40:44:2360,-0.0103,-0.0593,-0.1201,0.134
19:40:44:2410,0.0034,-0.0865,-0.0929,0.127
19:40:44:2470,0.0034,-0.0865,-0.0929,0.127
19:40:44:2510,0.0034,-0.0865,-0.0929,0.127
19:40:44:2560,0.0034,-0.0865,-0.0929,0.127
19:40:44:2600,-0.0101,-0.0727,-0.1066,0.129
19:40:44:2660,-0.0101,-0.0727,-0.1066,0.129
19:40:44:2710,-0.0101,-0.0727,-0.1066,0.129
19:40:44:2760,-0.0101,-0.0727,-0.1066,0.129
19:40:44:2920,0.0037,-0.0861,-0.0931,0.127
19:40:44:2930,0.0037,-0.0861,-0.0931,0.127
19:40:44:2930,0.0037,-0.0861,-0.0931,0.127
19:40:44:2990,0.0037,-0.0861,-0.0931,0.127
19:40:44:3000,0.0040,-0.0586,-0.1070,0.122
19:40:44:3060,0.0040,-0.0586,-0.1070,0.122
19:40:44:3100,0.0040,-0.0586,-0.1070,0.122
19:40:44:3160,0.0040,-0.0586,-0.1070,0.122
19:40:44:3200,0.0042,-0.0719,-0.0799,0.108
19:40:44:3250,0.0042,-0.0719,-0.0799,0.108
19:40:44:3300,0.0042,-0.0719,-0.0799,0.108
19:40:44:3350,0.0042,-0.0719,-0.0799,0.108
19:40:44:3400,0.0043,-0.0582,-0.1073,0.122
19:40:44:3469,0.0043,-0.0582,-0.1073,0.122
19:40:44:3500,0.0043,-0.0582,-0.1073,0.122
19:40:44:3550,0.0043,-0.0582,-0.1073,0.122
19:40:44:3600,-0.0091,-0.0581,-0.1209,0.134
19:40:44:3650,-0.0091,-0.0581,-0.1209,0.134
19:40:44:3700,-0.0091,-0.0581,-0.1209,0.134
19:40:44:3750,-0.0091,-0.0581,-0.1209,0.134
19:40:44:3800,0.0046,-0.0717,-0.1073,0.129
19:40:44:3840,0.0046,-0.0717,-0.1073,0.129
19:40:44:3890,0.0046,-0.0717,-0.1073,0.129
19:40:44:3940,0.0046,-0.0717,-0.1073,0.129
19:40:44:4000,-0.0090,-0.0581,-0.0801,0.099
19:40:44:4040,-0.0090,-0.0581,-0.0801,0.099
19:40:44:4089,-0.0090,-0.0581,-0.0801,0.099
19:40:44:4260,-0.0090,-0.0581,-0.0801,0.099
19:40:44:4260,-0.0090,-0.0581,-0.0801,0.099
19:40:44:4270,-0.0090,-0.0582,-0.1072,0.122
19:40:44:4350,-0.0090,-0.0582,-0.1072,0.122
19:40:44:4360,-0.0090,-0.0582,-0.1072,0.122
19:40:44:4390,-0.0090,-0.0582,-0.1072,0.122
19:40:44:4440,0.0047,-0.0584,-0.1344,0.147
19:40:44:4480,0.0047,-0.0584,-0.1344,0.147
19:40:44:4530,0.0047,-0.0584,-0.1344,0.147
19:40:44:4590,0.0047,-0.0584,-0.1344,0.147
19:40:44:4630,-0.0361,-0.0856,-0.0526,0.107
19:40:44:4680,-0.0361,-0.0856,-0.0526,0.107
19:40:44:4730,-0.0361,-0.0856,-0.0526,0.107
19:40:44:4800,-0.0361,-0.0856,-0.0526,0.107
19:40:44:4830,-0.0089,-0.0585,-0.1070,0.122
19:40:44:4880,-0.0089,-0.0585,-0.1070,0.122
19:40:44:4930,-0.0089,-0.0585,-0.1070,0.122
19:40:44:4980,-0.0089,-0.0585,-0.1070,0.122
19:40:44:5030,0.0048,-0.0450,-0.0933,0.104
19:40:44:5080,0.0048,-0.0450,-0.0933,0.104
19:40:44:5130,0.0048,-0.0450,-0.0933,0.104
19:40:44:5180,0.0048,-0.0450,-0.0933,0.104
19:40:44:5230,-0.0088,-0.0589,-0.0931,0.111
19:40:44:5300,-0.0088,-0.0589,-0.0931,0.111
19:40:44:5330,-0.0088,-0.0589,-0.0931,0.111
19:40:44:5380,-0.0088,-0.0589,-0.0931,0.111
19:40:44:5430,-0.0088,-0.0728,-0.1066,0.129
19:40:44:5470,-0.0088,-0.0728,-0.1066,0.129
19:40:44:5520,-0.0088,-0.0728,-0.1066,0.129
19:40:44:5570,-0.0088,-0.0728,-0.1066,0.129
19:40:44:5729,-0.0087,-0.0866,-0.0792,0.118
19:40:44:5740,-0.0087,-0.0866,-0.0792,0.118
19:40:44:5740,-0.0087,-0.0866,-0.0792,0.118
19:40:44:5770,-0.0087,-0.0866,-0.0792,0.118
19:40:44:5820,0.0186,-0.0459,-0.1336,0.142
19:40:44:5870,0.0186,-0.0459,-0.1336,0.142
19:40:44:5920,0.0186,-0.0459,-0.1336,0.142
19:40:44:5960,0.0186,-0.0459,-0.1336,0.142
19:40:44:6010,0.0050,-0.0869,-0.0654,0.109
19:40:44:6070,0.0050,-0.0869,-0.0654,0.109
19:40:44:6120,0.0050,-0.0869,-0.0654,0.109
19:40:44:6160,0.0050,-0.0869,-0.0654,0.109
19:40:44:6220,0.0051,-0.0732,-0.0791,0.108
19:40:44:6270,0.0051,-0.0732,-0.0791,0.108
19:40:44:6310,0.0051,-0.0732,-0.0791,0.108
19:40:44:6370,0.0051,-0.0732,-0.0791,0.108
19:40:44:6410,-0.0085,-0.0595,-0.1064,0.122
19:40:44:6460,-0.0085,-0.0595,-0.1064,0.122
19:40:44:6510,-0.0085,-0.0595,-0.1064,0.122
19:40:44:6580,-0.0085,-0.0595,-0.1064,0.122
19:40:44:6630,-0.0085,-0.0731,-0.0928,0.118
19:40:44:6660,-0.0085,-0.0731,-0.0928,0.118
19:40:44:6710,-0.0085,-0.0731,-0.0928,0.118
19:40:44:6760,-0.0085,-0.0731,-0.0928,0.118
19:40:44:6810,0.0188,-0.0593,-0.0929,0.112
19:40:44:6860,0.0188,-0.0593,-0.0929,0.112
19:40:44:6909,0.0188,-0.0593,-0.0929,0.112
19:40:44:7110,0.0188,-0.0593,-0.0929,0.112
19:40:44:7110,-0.0357,-0.0863,-0.0658,0.114
19:40:44:7120,-0.0357,-0.0863,-0.0658,0.114
19:40:44:7120,-0.0357,-0.0863,-0.0658,0.114
19:40:44:7150,-0.0357,-0.0863,-0.0658,0.114
19:40:44:7200,0.0324,-0.0861,-0.1341,0.163
19:40:44:7250,0.0324,-0.0861,-0.1341,0.163
19:40:44:7300,0.0324,-0.0861,-0.1341,0.163
19:40:44:7350,0.0324,-0.0861,-0.1341,0.163
19:40:44:7400,-0.0221,-0.0450,-0.1206,0.131
19:40:44:7450,-0.0221,-0.0450,-0.1206,0.131
19:40:44:7500,-0.0221,-0.0450,-0.1206,0.131
19:40:44:7550,-0.0221,-0.0450,-0.1206,0.131
19:40:44:7600,-0.0085,-0.0583,-0.0799,0.099
19:40:44:7650,-0.0085,-0.0583,-0.0799,0.099
19:40:44:7700,-0.0085,-0.0583,-0.0799,0.099
19:40:44:7740,-0.0085,-0.0583,-0.0799,0.099
19:40:44:7800,-0.0086,-0.0581,-0.1073,0.122
19:40:44:7850,-0.0086,-0.0581,-0.1073,0.122
19:40:44:7890,-0.0086,-0.0581,-0.1073,0.122
19:40:44:7960,-0.0086,-0.0581,-0.1073,0.122
19:40:44:8000,-0.0086,-0.0581,-0.1073,0.122
19:40:44:8040,-0.0088,-0.0716,-0.1346,0.153
19:40:44:8090,-0.0088,-0.0716,-0.1346,0.153
19:40:44:8139,-0.0088,-0.0716,-0.1346,0.153
19:40:44:8189,-0.0088,-0.0716,-0.1346,0.153
19:40:44:8240,0.0048,-0.0715,-0.0803,0.108
19:40:44:8420,0.0048,-0.0715,-0.0803,0.108
19:40:44:8430,0.0048,-0.0715,-0.0803,0.108
19:40:44:8430,0.0048,-0.0715,-0.0803,0.108
19:40:44:8430,0.0183,-0.0578,-0.0939,0.112
19:40:44:8490,0.0183,-0.0578,-0.0939,0.112
19:40:44:8530,0.0183,-0.0578,-0.0939,0.112
19:40:44:8580,0.0183,-0.0578,-0.0939,0.112
19:40:44:8630,0.0046,-0.0578,-0.1075,0.122
19:40:44:8680,0.0046,-0.0578,-0.1075,0.122
19:40:44:8740,0.0046,-0.0578,-0.1075,0.122
19:40:44:8780,0.0046,-0.0578,-0.1075,0.122
19:40:44:8830,0.0181,-0.0851,-0.0938,0.128
19:40:44:8880,0.0181,-0.0851,-0.0938,0.128
19:40:44:8930,0.0181,-0.0851,-0.0938,0.128
19:40:44:8980,0.0181,-0.0851,-0.0938,0.128
19:40:44:9030,0.0042,-0.0987,-0.0394,0.106
19:40:44:9080,0.0042,-0.0987,-0.0394,0.106
19:40:44:9130,0.0042,-0.0987,-0.0394,0.106
19:40:44:9180,0.0042,-0.0987,-0.0394,0.106
19:40:44:9230,-0.0094,-0.0714,-0.0939,0.118
19:40:44:9290,-0.0094,-0.0714,-0.0939,0.118
19:40:44:9330,-0.0094,-0.0714,-0.0939,0.118
19:40:44:9380,-0.0094,-0.0714,-0.0939,0.118
19:40:44:9420,0.0040,-0.0578,-0.1211,0.134
19:40:44:9490,0.0040,-0.0578,-0.1211,0.134
19:40:44:9520,0.0040,-0.0578,-0.1211,0.134
19:40:44:9570,0.0040,-0.0578,-0.1211,0.134
19:40:44:9710,0.0037,-0.0714,-0.0939,0.118
19:40:44:9720,0.0037,-0.0714,-0.0939,0.118
19:40:44:9730,0.0037,-0.0714,-0.0939,0.118
19:40:44:9800,0.0037,-0.0714,-0.0939,0.118
19:40:44:9810,0.0034,-0.0713,-0.0667,0.098
19:40:44:9870,0.0034,-0.0713,-0.0667,0.098
19:40:44:9920,0.0034,-0.0713,-0.0667,0.098
19:40:44:9970,0.0034,-0.0713,-0.0667,0.098
19:40:45:0020,0.0030,-0.0983,-0.0940,0.136
19:40:45:0060,0.0030,-0.0983,-0.0940,0.136
19:40:45:0120,0.0030,-0.0983,-0.0940,0.136
19:40:45:0160,0.0030,-0.0983,-0.0940,0.136
19:40:45:0220,-0.0110,-0.0436,-0.1078,0.117
19:40:45:0280,-0.0110,-0.0436,-0.1078,0.117
19:40:45:0310,-0.0110,-0.0436,-0.1078,0.117
19:40:45:0360,-0.0110,-0.0436,-0.1078,0.117
19:40:45:0410,-0.0250,-0.0568,-0.1081,0.125
19:40:45:0460,-0.0250,-0.0568,-0.1081,0.125
19:40:45:0509,-0.0250,-0.0568,-0.1081,0.125
19:40:45:0560,-0.0250,-0.0568,-0.1081,0.125
19:40:45:0620,0.0019,-0.0701,-0.0947,0.118
19:40:45:0660,0.0019,-0.0701,-0.0947,0.118
19:40:45:0709,0.0019,-0.0701,-0.0947,0.118
19:40:45:0760,0.0019,-0.0701,-0.0947,0.118
19:40:45:0810,-0.0120,-0.0697,-0.1086,0.130
19:40:45:0859,-0.0120,-0.0697,-0.1086,0.130
19:40:45:0910,-0.0120,-0.0697,-0.1086,0.130
19:40:45:0960,-0.0120,-0.0697,-0.1086,0.130
19:40:45:1000,0.0014,-0.0693,-0.0952,0.118
19:40:45:1060,0.0014,-0.0693,-0.0952,0.118
19:40:45:1260,0.0014,-0.0693,-0.0952,0.118
19:40:45:1270,0.0014,-0.0693,-0.0952,0.118
19:40:45:1270,-0.0124,-0.0553,-0.1091,0.123
19:40:45:1270,-0.0124,-0.0553,-0.1091,0.123
19:40:45:1300,-0.0124,-0.0553,-0.1091,0.123
19:40:45:1350,-0.0124,-0.0553,-0.1091,0.123
19:40:45:1400,-0.0124,-0.0688,-0.0956,0.118
19:40:45:1440,-0.0124,-0.0688,-0.0956,0.118
19:40:45:1500,-0.0124,-0.0688,-0.0956,0.118
19:40:45:1550,-0.0124,-0.0688,-0.0956,0.118
19:40:45:1610,-0.0259,-0.0550,-0.0956,0.113
19:40:45:1650,-0.0259,-0.0550,-0.0956,0.113
19:40:45:1700,-0.0259,-0.0550,-0.0956,0.113
19:40:45:1750,-0.0259,-0.0550,-0.0956,0.113
19:40:45:1800,0.0016,-0.0549,-0.1093,0.122
19:40:45:1850,0.0016,-0.0549,-0.1093,0.122
19:40:45:1890,0.0016,-0.0549,-0.1093,0.122
19:40:45:1950,0.0016,-0.0549,-0.1093,0.122
19:40:45:2000,0.0016,-0.0549,-0.1093,0.122
19:40:45:2050,0.0019,-0.0821,-0.0821,0.116
19:40:45:2110,0.0019,-0.0821,-0.0821,0.116
19:40:45:2140,0.0019,-0.0821,-0.0821,0.116
19:40:45:2190,0.0019,-0.0821,-0.0821,0.116
19:40:45:2240,0.0019,-0.0685,-0.0685,0.097
19:40:45:2290,0.0019,-0.0685,-0.0685,0.097
19:40:45:2340,0.0019,-0.0685,-0.0685,0.097
19:40:45:2390,0.0019,-0.0685,-0.0685,0.097
19:40:45:2570,-0.0249,-0.0685,-0.0821,0.110
19:40:45:2580,-0.0249,-0.0685,-0.0821,0.110
19:40:45:2580,-0.0249,-0.0685,-0.0821,0.110
19:40:45:2590,-0.0249,-0.0685,-0.0821,0.110
19:40:45:2640,-0.0108,-0.0685,-0.0958,0.118
19:40:45:2680,-0.0108,-0.0685,-0.0958,0.118
19:40:45:2730,-0.0108,-0.0685,-0.0958,0.118
19:40:45:2780,-0.0108,-0.0685,-0.0958,0.118
19:40:45:2829,0.0032,-0.0413,-0.1094,0.117
19:40:45:2880,0.0032,-0.0413,-0.1094,0.117
19:40:45:2940,0.0032,-0.0413,-0.1094,0.117
19:40:45:2970,0.0032,-0.0413,-0.1094,0.117
19:40:45:3030,-0.0101,-0.0414,-0.0957,0.105
19:40:45:3080,-0.0101,-0.0414,-0.0957,0.105
19:40:45:3130,-0.0101,-0.0414,-0.0957,0.105
19:40:45:3180,-0.0101,-0.0414,-0.0957,0.105
19:40:45:3260,0.0038,-0.0689,-0.1092,0.129
19:40:45:3290,0.0038,-0.0689,-0.1092,0.129
19:40:45:3330,0.0038,-0.0689,-0.1092,0.129
19:40:45:3380,0.0038,-0.0689,-0.1092,0.129
19:40:45:3439,0.0041,-0.0690,-0.1091,0.129
19:40:45:3469,0.0041,-0.0690,-0.1091,0.129
19:40:45:3520,0.0041,-0.0690,-0.1091,0.129
19:40:45:3570,0.0041,-0.0690,-0.1091,0.129
19:40:45:3620,-0.0093,-0.0692,-0.1090,0.129
19:40:45:3670,-0.0093,-0.0692,-0.1090,0.129
19:40:45:3720,-0.0093,-0.0692,-0.1090,0.129
19:40:45:3780,-0.0093,-0.0692,-0.1090,0.129
19:40:45:3820,0.0045,-0.0557,-0.0817,0.099
19:40:45:3870,0.0045,-0.0557,-0.0817,0.099
19:40:45:3940,0.0045,-0.0557,-0.0817,0.099
19:40:45:3970,0.0045,-0.0557,-0.0817,0.099
19:40:45:4020,0.0045,-0.0694,-0.0952,0.118
19:40:45:4069,0.0045,-0.0694,-0.0952,0.118
19:40:45:4180,0.0045,-0.0694,-0.0952,0.118
19:40:45:4200,0.0045,-0.0694,-0.0952,0.118
19:40:45:4220,-0.0227,-0.0695,-0.0952,0.120
19:40:45:4280,-0.0227,-0.0695,-0.0952,0.120
19:40:45:4310,-0.0227,-0.0695,-0.0952,0.120
19:40:45:4370,-0.0227,-0.0695,-0.0952,0.120
19:40:45:4410,0.0181,-0.0559,-0.0952,0.112
19:40:45:4460,0.0181,-0.0559,-0.0952,0.112
19:40:45:4510,0.0181,-0.0559,-0.0952,0.112
19:40:45:4560,0.0181,-0.0559,-0.0952,0.112
19:40:45:4610,0.0044,-0.0696,-0.1087,0.129
19:40:45:4660,0.0044,-0.0696,-0.1087,0.129
19:40:45:4710,0.0044,-0.0696,-0.1087,0.129
19:40:45:4760,0.0044,-0.0696,-0.1087,0.129
19:40:45:4810,0.0316,-0.0560,-0.1087,0.126
19:40:45:4860,0.0316,-0.0560,-0.1087,0.126
19:40:45:4910,0.0316,-0.0560,-0.1087,0.126
19:40:45:4960,0.0316,-0.0560,-0.1087,0.126
19:40:45:5000,0.0039,-0.0424,-0.1223,0.129
19:40:45:5050,0.0039,-0.0424,-0.1223,0.129
19:40:45:5100,0.0039,-0.0424,-0.1223,0.129
19:40:45:5160,0.0039,-0.0424,-0.1223,0.129
19:40:45:5200,0.0034,-0.0562,-0.0813,0.099
19:40:45:5340,0.0034,-0.0562,-0.0813,0.099
19:40:45:5350,0.0034,-0.0562,-0.0813,0.099
19:40:45:5350,0.0034,-0.0562,-0.0813,0.099
19:40:45:5400,-0.0107,-0.0564,-0.0947,0.111
19:40:45:5450,-0.0107,-0.0564,-0.0947,0.111
19:40:45:5530,-0.0107,-0.0564,-0.0947,0.111
19:40:45:5540,-0.0107,-0.0564,-0.0947,0.111
19:40:45:5600,-0.0111,-0.0703,-0.1218,0.141
19:40:45:5649,-0.0111,-0.0703,-0.1218,0.141
19:40:45:5699,-0.0111,-0.0703,-0.1218,0.141
19:40:45:5770,-0.0111,-0.0703,-0.1218,0.141
19:40:45:5790,-0.0111,-0.0703,-0.1218,0.141
19:40:45:5840,-0.0115,-0.0842,-0.0944,0.127
19:40:45:5890,-0.0115,-0.0842,-0.0944,0.127
19:40:45:5940,-0.0115,-0.0842,-0.0944,0.127
19:40:45:5990,-0.0115,-0.0842,-0.0944,0.127
19:40:45:6040,0.0154,-0.0572,-0.0942,0.111
19:40:45:6100,0.0154,-0.0572,-0.0942,0.111
19:40:45:6140,0.0154,-0.0572,-0.0942,0.111
19:40:45:6190,0.0154,-0.0572,-0.0942,0.111
19:40:45:6240,-0.0122,-0.0983,-0.1077,0.146
19:40:45:6290,-0.0122,-0.0983,-0.1077,0.146
19:40:45:6340,-0.0122,-0.0983,-0.1077,0.146
19:40:45:6390,-0.0122,-0.0983,-0.1077,0.146
19:40:45:6430,-0.0125,-0.0713,-0.0939,0.119
19:40:45:6490,-0.0125,-0.0713,-0.0939,0.119
19:40:45:6540,-0.0125,-0.0713,-0.0939,0.119
19:40:45:6600,-0.0125,-0.0713,-0.0939,0.119
19:40:45:6630,0.0009,-0.0579,-0.1073,0.122
19:40:45:6690,0.0009,-0.0579,-0.1073,0.122
19:40:45:6730,0.0009,-0.0579,-0.1073,0.122
19:40:45:6780,0.0009,-0.0579,-0.1073,0.122
19:40:45:6850,-0.0129,-0.0581,-0.1072,0.123
19:40:45:6879,-0.0129,-0.0581,-0.1072,0.123
19:40:45:7080,-0.0129,-0.0581,-0.1072,0.123
19:40:45:7090,-0.0129,-0.0581,-0.1072,0.123
19:40:45:7090,-0.0131,-0.0583,-0.0934,0.111
19:40:45:7100,-0.0131,-0.0583,-0.0934,0.111
19:40:45:7130,-0.0131,-0.0583,-0.0934,0.111
19:40:45:7170,-0.0131,-0.0583,-0.0934,0.111
19:40:45:7220,0.0277,-0.0857,-0.1069,0.140
19:40:45:7270,0.0277,-0.0857,-0.1069,0.140
19:40:45:7350,0.0277,-0.0857,-0.1069,0.140
19:40:45:7370,0.0277,-0.0857,-0.1069,0.140
19:40:45:7420,0.0004,-0.0585,-0.0933,0.110
19:40:45:7470,0.0004,-0.0585,-0.0933,0.110
19:40:45:7520,0.0004,-0.0585,-0.0933,0.110
19:40:45:7570,0.0004,-0.0585,-0.0933,0.110
19:40:45:7620,0.0003,-0.0721,-0.1069,0.129
19:40:45:7670,0.0003,-0.0721,-0.1069,0.129
19:40:45:7720,0.0003,-0.0721,-0.1069,0.129
19:40:45:7770,0.0003,-0.0721,-0.1069,0.129
19:40:45:7820,0.0003,-0.0720,-0.0934,0.118
19:40:45:7870,0.0003,-0.0720,-0.0934,0.118
19:40:45:7930,0.0003,-0.0720,-0.0934,0.118
19:40:45:7970,0.0003,-0.0720,-0.0934,0.118
19:40:45:8020,0.0003,-0.0718,-0.0798,0.107
19:40:45:8060,0.0003,-0.0718,-0.0798,0.107
19:40:45:8110,0.0003,-0.0718,-0.0798,0.107
19:40:45:8159,0.0003,-0.0718,-0.0798,0.107
19:40:45:8210,0.0138,-0.0853,-0.1208,0.149
19:40:45:8390,0.0138,-0.0853,-0.1208,0.149
19:40:45:8400,0.0138,-0.0853,-0.1208,0.149
19:40:45:8400,0.0138,-0.0853,-0.1208,0.149
19:40:45:8410,-0.0136,-0.0715,-0.0801,0.108
19:40:45:8460,-0.0136,-0.0715,-0.0801,0.108
19:40:45:8500,-0.0136,-0.0715,-0.0801,0.108
19:40:45:8550,-0.0136,-0.0715,-0.0801,0.108
19:40:45:8630,-0.0136,-0.0577,-0.1074,0.123
19:40:45:8650,-0.0136,-0.0577,-0.1074,0.123
19:40:45:8710,-0.0136,-0.0577,-0.1074,0.123
19:40:45:8750,-0.0136,-0.0577,-0.1074,0.123
19:40:45:8800,-0.0001,-0.0712,-0.0803,0.107
19:40:45:8860,-0.0001,-0.0712,-0.0803,0.107
19:40:45:8930,-0.0001,-0.0712,-0.0803,0.107
19:40:45:8950,-0.0001,-0.0712,-0.0803,0.107
19:40:45:9000,-0.0002,-0.0710,-0.1076,0.129
19:40:45:9050,-0.0002,-0.0710,-0.1076,0.129
19:40:45:9100,-0.0002,-0.0710,-0.1076,0.129
19:40:45:9160,-0.0002,-0.0710,-0.1076,0.129
19:40:45:9200,0.0131,-0.0709,-0.1077,0.130
19:40:45:9260,0.0131,-0.0709,-0.1077,0.130
19:40:45:9300,0.0131,-0.0709,-0.1077,0.130
19:40:45:9350,0.0131,-0.0709,-0.1077,0.130
19:40:45:9400,-0.0280,-0.0571,-0.1078,0.125
19:40:45:9450,-0.0280,-0.0571,-0.1078,0.125
19:40:45:9500,-0.0280,-0.0571,-0.1078,0.125
19:40:45:9550,-0.0280,-0.0571,-0.1078,0.125
19:40:45:9740,-0.0009,-0.0706,-0.0942,0.118
19:40:45:9750,-0.0009,-0.0706,-0.0942,0.118
19:40:45:9750,-0.0009,-0.0706,-0.0942,0.118
19:40:45:9760,-0.0009,-0.0706,-0.0942,0.118
19:40:45:9800,-0.0009,-0.0706,-0.0942,0.118
19:40:45:9840,-0.0010,-0.0705,-0.0807,0.107
19:40:45:9890,-0.0010,-0.0705,-0.0807,0.107
19:40:45:9940,-0.0010,-0.0705,-0.0807,0.107
19:40:45:9990,-0.0010,-0.0705,-0.0807,0.107
19:40:46:0040,-0.0011,-0.0567,-0.1081,0.122
19:40:46:0080,-0.0011,-0.0567,-0.1081,0.122
19:40:46:0140,-0.0011,-0.0567,-0.1081,0.122
19:40:46:0190,-0.0011,-0.0567,-0.1081,0.122
19:40:46:0250,0.0124,-0.0838,-0.1081,0.137
19:40:46:0280,0.0124,-0.0838,-0.1081,0.137
19:40:46:0340,0.0124,-0.0838,-0.1081,0.137
19:40:46:0390,0.0124,-0.0838,-0.1081,0.137
19:40:46:0429,-0.0286,-0.0564,-0.0946,0.114
19:40:46:0490,-0.0286,-0.0564,-0.0946,0.114
19:40:46:0530,-0.0286,-0.0564,-0.0946,0.114
19:40:46:0600,-0.0013,-0.0564,-0.1083,0.122
19:40:46:0630,-0.0013,-0.0564,-0.1083,0.122
19:40:46:0680,-0.0013,-0.0564,-0.1083,0.122
19:40:46:0750,-0.0013,-0.0564,-0.1083,0.122
19:40:46:0780,-0.0013,-0.0564,-0.1083,0.122
19:40:46:0830,-0.0149,-0.0835,-0.0811,0.117
19:40:46:0880,-0.0149,-0.0835,-0.0811,0.117
19:40:46:0930,-0.0149,-0.0835,-0.0811,0.117
19:40:46:0980,-0.0149,-0.0835,-0.0811,0.117
19:40:46:1030,-0.0012,-0.0426,-0.1628,0.168
19:40:46:1210,-0.0012,-0.0426,-0.1628,0.168
19:40:46:1220,-0.0012,-0.0426,-0.1628,0.168
19:40:46:1220,-0.0012,-0.0426,-0.1628,0.168
19:40:46:1230,0.0125,-0.0427,-0.1900,0.195
19:40:46:1270,0.0125,-0.0427,-0.1900,0.195
19:40:46:1320,0.0125,-0.0427,-0.1900,0.195
19:40:46:1370,0.0125,-0.0427,-0.1900,0.195
19:40:46:1419,-0.0419,0.0249,-0.2305,0.236
19:40:46:1480,-0.0419,0.0249,-0.2305,0.236
19:40:46:1520,-0.0419,0.0249,-0.2305,0.236
19:40:46:1580,-0.0419,0.0249,-0.2305,0.236
19:40:46:1620,0.0808,-0.5469,0.5456,0.777
19:40:46:1670,0.0808,-0.5469,0.5456,0.777
19:40:46:1719,0.0808,-0.5469,0.5456,0.777
19:40:46:1770,0.0808,-0.5469,0.5456,0.777
19:40:46:1820,-0.0418,0.0667,0.0821,0.114
19:40:46:1860,-0.0418,0.0667,0.0821,0.114
19:40:46:1910,-0.0418,0.0667,0.0821,0.114
19:40:46:1960,-0.0418,0.0667,0.0821,0.114
19:40:46:2010,0.0126,0.0808,-0.8308,0.835
19:40:46:2080,0.0126,0.0808,-0.8308,0.835
19:40:46:2110,0.0126,0.0808,-0.8308,0.835
19:40:46:2160,0.0126,0.0808,-0.8308,0.835
19:40:46:2210,-0.0147,0.1621,-0.5036,0.529
19:40:46:2260,-0.0147,0.1621,-0.5036,0.529
19:40:46:2330,-0.0147,0.1621,-0.5036,0.529
19:40:46:2350,-0.0147,0.1621,-0.5036,0.529
19:40:46:2540,0.0125,-0.1518,0.2459,0.289
19:40:46:2550,0.0125,-0.1518,0.2459,0.289
19:40:46:2550,0.0125,-0.1518,0.2459,0.289
19:40:46:2560,0.0125,-0.1518,0.2459,0.289
19:40:46:2610,0.0396,-0.2067,0.2326,0.314
19:40:46:2650,0.0396,-0.2067,0.2326,0.314
19:40:46:2700,0.0396,-0.2067,0.2326,0.314
19:40:46:2750,0.0396,-0.2067,0.2326,0.314
19:40:46:2800,-0.1647,-0.0844,0.0285,0.187
19:40:46:2849,-0.1647,-0.0844,0.0285,0.187
19:40:46:2910,-0.1647,-0.0844,0.0285,0.187
19:40:46:2950,-0.1647,-0.0844,0.0285,0.187
19:40:46:3010,-0.0013,-0.1795,0.1237,0.218
19:40:46:3050,-0.0013,-0.1795,0.1237,0.218
19:40:46:3100,-0.0013,-0.1795,0.1237,0.218
19:40:46:3150,-0.0013,-0.1795,0.1237,0.218
19:40:46:3200,-0.0422,-0.1516,0.0415,0.163
19:40:46:3250,-0.0422,-0.1516,0.0415,0.163
