time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.311305,-0.0018,-0.0512,-0.1494,0.158
0.315660,-0.0018,-0.0512,-0.1494,0.158
0.322248,-0.0018,-0.0512,-0.1494,0.158
0.334667,-0.0021,-0.0889,-0.0693,0.113
0.335595,-0.0021,-0.0889,-0.0693,0.113
0.339978,-0.0021,-0.0889,-0.0693,0.113
0.340747,-0.0021,-0.0889,-0.0693,0.113
0.345286,0.0111,-0.1129,-0.0982,0.150
0.350295,0.0111,-0.1129,-0.0982,0.150
0.355707,0.0111,-0.1129,-0.0982,0.150
0.361593,0.0111,-0.1129,-0.0982,0.150
0.365037,0.0107,-0.1230,-0.0728,0.143
0.378377,0.0107,-0.1230,-0.0728,0.143
0.379201,0.0107,-0.1230,-0.0728,0.143
0.379690,0.0107,-0.1230,-0.0728,0.143
0.384883,-0.0033,-0.0655,-0.1561,0.169
0.390236,-0.0033,-0.0655,-0.1561,0.169
0.394837,-0.0033,-0.0655,-0.1561,0.169
0.399670,-0.0033,-0.0655,-0.1561,0.169
0.405017,-0.0172,-0.0762,-0.1167,0.140
0.409412,-0.0172,-0.0762,-0.1167,0.140
0.414177,-0.0172,-0.0762,-0.1167,0.140
0.421803,-0.0172,-0.0762,-0.1167,0.140
0.424125,-0.0039,-0.1415,-0.0365,0.146
0.429289,-0.0039,-0.1415,-0.0365,0.146
0.434200,-0.0039,-0.1415,-0.0365,0.146
0.438929,-0.0039,-0.1415,-0.0365,0.146
0.444113,-0.0178,-0.1521,0.0165,0.154
0.449194,-0.0178,-0.1521,0.0165,0.154
0.455260,-0.0178,-0.1521,0.0165,0.154
0.458929,-0.0178,-0.1521,0.0165,0.154
0.463669,0.0228,-0.1081,-0.0397,0.117
0.472146,0.0228,-0.1081,-0.0397,0.117
0.473613,0.0228,-0.1081,-0.0397,0.117
0.478476,0.0228,-0.1081,-0.0397,0.117
0.484202,-0.0183,-0.0642,-0.1230,0.140
0.496037,-0.0183,-0.0642,-0.1230,0.140
0.496981,-0.0183,-0.0642,-0.1230,0.140
0.498173,-0.0183,-0.0642,-0.1230,0.140
0.509408,-0.0049,-0.0615,-0.1789,0.189
0.509939,-0.0049,-0.0615,-0.1789,0.189
0.513137,-0.0049,-0.0615,-0.1789,0.189
0.521052,-0.0049,-0.0615,-0.1789,0.189
0.523068,0.0222,-0.0863,-0.1120,0.143
0.527842,0.0222,-0.0863,-0.1120,0.143
0.533036,0.0222,-0.0863,-0.1120,0.143
0.538520,0.0222,-0.0863,-0.1120,0.143
0.543162,0.0084,-0.1112,-0.0315,0.116
0.547660,0.0084,-0.1112,-0.0315,0.116
0.555284,0.0084,-0.1112,-0.0315,0.116
0.557713,0.0084,-0.1112,-0.0315,0.116
0.562600,0.0083,-0.0545,-0.1144,0.127
0.571474,0.0083,-0.0545,-0.1144,0.127
0.572425,0.0083,-0.0545,-0.1144,0.127
0.577469,0.0083,-0.0545,-0.1144,0.127
0.583044,-0.0191,-0.0524,-0.1155,0.128
0.593983,-0.0191,-0.0524,-0.1155,0.128
0.594721,-0.0191,-0.0524,-0.1155,0.128
0.597064,-0.0191,-0.0524,-0.1155,0.128
0.606321,-0.0191,-0.0524,-0.1155,0.128
0.607200,-0.0056,-0.0913,-0.0620,0.111
0.612026,-0.0056,-0.0913,-0.0620,0.111
0.616741,-0.0056,-0.0913,-0.0620,0.111
0.621803,-0.0056,-0.0913,-0.0620,0.111
0.626520,-0.0057,-0.0757,-0.1039,0.129
0.631761,-0.0057,-0.0757,-0.1039,0.129
0.637565,-0.0057,-0.0757,-0.1039,0.129
0.641479,-0.0057,-0.0757,-0.1039,0.129
0.646466,-0.0193,-0.0059,-0.2002,0.201
0.654839,-0.0193,-0.0059,-0.2002,0.201
0.656171,-0.0193,-0.0059,-0.2002,0.201
0.661346,-0.0193,-0.0059,-0.2002,0.201
0.666288,0.0079,-0.0181,-0.1328,0.134
0.671489,0.0079,-0.0181,-0.1328,0.134
0.676101,0.0079,-0.0181,-0.1328,0.134
0.681065,0.0079,-0.0181,-0.1328,0.134
0.694239,0.0078,-0.0306,-0.1061,0.111
0.695235,0.0078,-0.0306,-0.1061,0.111
0.695772,0.0078,-0.0306,-0.1061,0.111
0.705592,0.0078,-0.0306,-0.1061,0.111
0.706061,0.0077,-0.0435,-0.1065,0.115
0.710862,0.0077,-0.0435,-0.1065,0.115
0.715521,0.0077,-0.0435,-0.1065,0.115
0.720602,0.0077,-0.0435,-0.1065,0.115
0.726202,-0.0060,-0.0160,-0.1339,0.135
0.730884,-0.0060,-0.0160,-0.1339,0.135
0.737410,-0.0060,-0.0160,-0.1339,0.135
0.740507,-0.0060,-0.0160,-0.1339,0.135
0.745338,-0.0061,-0.0027,-0.1610,0.161
0.750364,-0.0061,-0.0027,-0.1610,0.161
0.755217,-0.0061,-0.0027,-0.1610,0.161
0.760228,-0.0061,-0.0027,-0.1610,0.161
0.765055,0.0211,0.0099,-0.2149,0.216
0.771817,0.0211,0.0099,-0.2149,0.216
0.775047,0.0211,0.0099,-0.2149,0.216
0.779572,0.0211,0.0099,-0.2149,0.216
0.791856,0.0073,-0.0058,-0.1730,0.173
0.793043,0.0073,-0.0058,-0.1730,0.173
0.794399,0.0073,-0.0058,-0.1730,0.173
0.799463,0.0073,-0.0058,-0.1730,0.173
0.805051,-0.0064,0.0050,-0.1715,0.172
0.809738,-0.0064,0.0050,-0.1715,0.172
0.814357,-0.0064,0.0050,-0.1715,0.172
0.820178,-0.0064,0.0050,-0.1715,0.172
0.823958,-0.0065,0.0153,-0.1833,0.184
0.829226,-0.0065,0.0153,-0.1833,0.184
0.837733,-0.0065,0.0153,-0.1833,0.184
0.838850,-0.0065,0.0153,-0.1833,0.184
0.844055,-0.0067,-0.0158,-0.1405,0.142
0.849288,-0.0067,-0.0158,-0.1405,0.142
0.854488,-0.0067,-0.0158,-0.1405,0.142
0.858833,-0.0067,-0.0158,-0.1405,0.142
0.863606,-0.0204,-0.0199,-0.1520,0.155
0.870066,-0.0204,-0.0199,-0.1520,0.155
0.873462,-0.0204,-0.0199,-0.1520,0.155
0.878412,-0.0204,-0.0199,-0.1520,0.155
0.893469,-0.0205,-0.0373,-0.1227,0.130
0.894275,-0.0205,-0.0373,-0.1227,0.130
0.894820,-0.0205,-0.0373,-0.1227,0.130
0.898402,-0.0205,-0.0373,-0.1227,0.130
0.903613,-0.0070,-0.0273,-0.1209,0.124
0.908554,-0.0070,-0.0273,-0.1209,0.124
0.913372,-0.0070,-0.0273,-0.1209,0.124
0.920005,-0.0070,-0.0273,-0.1209,0.124
0.922676,0.0065,-0.0171,-0.1599,0.161
0.927869,0.0065,-0.0171,-0.1599,0.161
0.932998,0.0065,-0.0171,-0.1599,0.161
0.937822,0.0065,-0.0171,-0.1599,0.161
0.942792,-0.0208,-0.0207,-0.1580,0.161
0.947655,-0.0208,-0.0207,-0.1580,0.161
0.953360,-0.0208,-0.0207,-0.1580,0.161
0.957801,-0.0208,-0.0207,-0.1580,0.161
0.962540,-0.0072,-0.0378,-0.1153,0.122
0.970182,-0.0072,-0.0378,-0.1153,0.122
0.972127,-0.0072,-0.0378,-0.1153,0.122
0.977256,-0.0072,-0.0378,-0.1153,0.122
0.982685,-0.0071,-0.0681,-0.0865,0.110
0.993443,-0.0071,-0.0681,-0.0865,0.110
0.994370,-0.0071,-0.0681,-0.0865,0.110
0.997048,-0.0071,-0.0681,-0.0865,0.110
1.003433,-0.0071,-0.0681,-0.0865,0.110
1.007275,0.0066,-0.0707,-0.0988,0.122
1.012041,0.0066,-0.0707,-0.0988,0.122
1.019617,0.0066,-0.0707,-0.0988,0.122
1.021809,0.0066,-0.0707,-0.0988,0.122
1.026869,-0.0068,-0.0458,-0.1384,0.146
1.032003,-0.0068,-0.0458,-0.1384,0.146
1.037811,-0.0068,-0.0458,-0.1384,0.146
1.041458,-0.0068,-0.0458,-0.1384,0.146
1.046194,-0.0066,-0.0750,-0.0966,0.122
1.052401,-0.0066,-0.0750,-0.0966,0.122
1.056187,-0.0066,-0.0750,-0.0966,0.122
1.061041,-0.0066,-0.0750,-0.0966,0.122
1.065967,-0.0199,-0.0902,-0.0957,0.133
1.071313,-0.0199,-0.0902,-0.0957,0.133
1.075825,-0.0199,-0.0902,-0.0957,0.133
1.080909,-0.0199,-0.0902,-0.0957,0.133
1.092331,-0.0059,-0.1186,-0.0543,0.131
1.093013,-0.0059,-0.1186,-0.0543,0.131
1.095562,-0.0059,-0.1186,-0.0543,0.131
1.104250,-0.0059,-0.1186,-0.0543,0.131
1.106021,-0.0192,-0.0508,-0.0814,0.098
1.110782,-0.0192,-0.0508,-0.0814,0.098
1.115530,-0.0192,-0.0508,-0.0814,0.098
1.120395,-0.0192,-0.0508,-0.0814,0.098
1.125359,-0.0188,-0.1050,-0.0543,0.120
1.130510,-0.0188,-0.1050,-0.0543,0.120
1.136172,-0.0188,-0.1050,-0.0543,0.120
1.140399,-0.0188,-0.1050,-0.0543,0.120
1.145430,-0.0185,-0.1177,-0.0957,0.153
1.153533,-0.0185,-0.1177,-0.0957,0.153
1.154882,-0.0185,-0.1177,-0.0957,0.153
1.159837,-0.0185,-0.1177,-0.0957,0.153
1.164999,0.0091,-0.1296,-0.0557,0.141
1.169726,0.0091,-0.1296,-0.0557,0.141
1.174842,0.0091,-0.1296,-0.0557,0.141
1.179727,0.0091,-0.1296,-0.0557,0.141
1.192733,0.0230,-0.0323,-0.2066,0.210
1.194106,0.0230,-0.0323,-0.2066,0.210
1.194888,0.0230,-0.0323,-0.2066,0.210
1.207033,0.0230,-0.0323,-0.2066,0.210
1.207744,0.0097,-0.0847,-0.0987,0.130
1.209610,0.0097,-0.0847,-0.0987,0.130
1.214434,0.0097,-0.0847,-0.0987,0.130
1.220255,0.0097,-0.0847,-0.0987,0.130
1.225994,0.0099,-0.0420,-0.0997,0.109
1.229268,0.0099,-0.0420,-0.0997,0.109
1.236526,0.0099,-0.0420,-0.0997,0.109
1.238895,0.0099,-0.0420,-0.0997,0.109
1.244324,-0.0036,-0.1895,0.0490,0.196
1.248699,-0.0036,-0.1895,0.0490,0.196
1.253743,-0.0036,-0.1895,0.0490,0.196
1.258710,-0.0036,-0.1895,0.0490,0.196
1.263380,-0.0170,-0.0644,-0.1567,0.170
1.268456,-0.0170,-0.0644,-0.1567,0.170
1.273534,-0.0170,-0.0644,-0.1567,0.170
1.278402,-0.0170,-0.0644,-0.1567,0.170
1.291205,-0.0169,-0.0891,-0.0899,0.128
1.292038,-0.0169,-0.0891,-0.0899,0.128
1.293287,-0.0169,-0.0891,-0.0899,0.128
1.298178,-0.0169,-0.0891,-0.0899,0.128
1.304738,0.0104,-0.0729,-0.0776,0.107
1.308160,0.0104,-0.0729,-0.0776,0.107
1.313046,0.0104,-0.0729,-0.0776,0.107
1.318095,0.0104,-0.0729,-0.0776,0.107
1.322951,-0.0032,-0.1386,-0.0653,0.153
1.327644,-0.0032,-0.1386,-0.0653,0.153
1.335648,-0.0032,-0.1386,-0.0653,0.153
1.337495,-0.0032,-0.1386,-0.0653,0.153
1.342738,0.0104,-0.0545,-0.1482,0.158
1.347690,0.0104,-0.0545,-0.1482,0.158
1.363984,0.0104,-0.0545,-0.1482,0.158
1.364839,0.0104,-0.0545,-0.1482,0.158
1.365579,0.0101,-0.0659,-0.0812,0.105
1.369188,0.0101,-0.0659,-0.0812,0.105
1.373029,0.0101,-0.0659,-0.0812,0.105
1.377279,0.0101,-0.0659,-0.0812,0.105
1.390561,0.0098,-0.0776,-0.0686,0.104
1.391571,0.0098,-0.0776,-0.0686,0.104
1.392085,0.0098,-0.0776,-0.0686,0.104
1.396963,0.0098,-0.0776,-0.0686,0.104
1.404040,0.0098,-0.0776,-0.0686,0.104
1.406739,-0.0043,-0.0623,-0.0695,0.093
1.411830,-0.0043,-0.0623,-0.0695,0.093
1.418666,-0.0043,-0.0623,-0.0695,0.093
1.421726,-0.0043,-0.0623,-0.0695,0.093
1.426515,-0.0046,0.0210,-0.1929,0.194
1.431554,-0.0046,0.0210,-0.1929,0.194
1.436356,-0.0046,0.0210,-0.1929,0.194
1.441321,-0.0046,0.0210,-0.1929,0.194
1.446603,-0.0185,-0.0185,-0.1118,0.115
1.452132,-0.0185,-0.0185,-0.1118,0.115
1.456510,-0.0185,-0.0185,-0.1118,0.115
1.460974,-0.0185,-0.0185,-0.1118,0.115
1.468181,-0.0050,-0.0175,-0.1124,0.114
1.470949,-0.0050,-0.0175,-0.1124,0.114
1.475844,-0.0050,-0.0175,-0.1124,0.114
1.480918,-0.0050,-0.0175,-0.1124,0.114
1.491898,-0.0187,0.0238,-0.1262,0.130
1.492716,-0.0187,0.0238,-0.1262,0.130
1.495664,-0.0187,0.0238,-0.1262,0.130
1.503707,-0.0187,0.0238,-0.1262,0.130
1.505670,-0.0051,0.0506,-0.1805,0.188
1.510575,-0.0051,0.0506,-0.1805,0.188
1.517964,-0.0051,0.0506,-0.1805,0.188
1.520473,-0.0051,0.0506,-0.1805,0.188
1.525343,-0.0051,0.0763,-0.2069,0.221
1.530614,-0.0051,0.0763,-0.2069,0.221
1.535416,-0.0051,0.0763,-0.2069,0.221
1.540153,-0.0051,0.0763,-0.2069,0.221
1.545277,0.0086,0.0466,-0.1648,0.171
1.552131,0.0086,0.0466,-0.1648,0.171
1.554850,0.0086,0.0466,-0.1648,0.171
1.560055,0.0086,0.0466,-0.1648,0.171
1.569791,-0.0050,0.0430,-0.1765,0.182
1.570661,-0.0050,0.0430,-0.1765,0.182
1.574421,-0.0050,0.0430,-0.1765,0.182
1.579385,-0.0050,0.0430,-0.1765,0.182
1.589007,0.0086,0.0251,-0.1334,0.136
1.591544,0.0086,0.0251,-0.1334,0.136
1.594289,0.0086,0.0251,-0.1334,0.136
1.602510,0.0086,0.0251,-0.1334,0.136
1.604291,-0.0051,0.0880,-0.1988,0.217
1.609205,-0.0051,0.0880,-0.1988,0.217
1.614186,-0.0051,0.0880,-0.1988,0.217
1.619606,-0.0051,0.0880,-0.1988,0.217
1.623888,-0.0187,0.1224,-0.2363,0.267
1.628769,-0.0187,0.1224,-0.2363,0.267
1.634067,-0.0187,0.1224,-0.2363,0.267
1.638750,-0.0187,0.1224,-0.2363,0.267
1.644004,-0.0187,0.1282,-0.2867,0.315
1.651127,-0.0187,0.1282,-0.2867,0.315
1.653498,-0.0187,0.1282,-0.2867,0.315
1.658579,-0.0187,0.1282,-0.2867,0.315
1.663540,0.0085,0.0790,-0.2143,0.229
1.668431,0.0085,0.0790,-0.2143,0.229
1.673433,0.0085,0.0790,-0.2143,0.229
1.678396,0.0085,0.0790,-0.2143,0.229
1.690874,-0.0188,0.1245,-0.2097,0.245
1.691716,-0.0188,0.1245,-0.2097,0.245
1.692961,-0.0188,0.1245,-0.2097,0.245
1.703845,-0.0188,0.1245,-0.2097,0.245
1.704363,0.0085,0.1148,-0.1910,0.223
1.708147,0.0085,0.1148,-0.1910,0.223
1.712967,0.0085,0.1148,-0.1910,0.223
1.717967,0.0085,0.1148,-0.1910,0.223
1.722923,-0.0052,0.1316,-0.2538,0.286
1.727672,-0.0052,0.1316,-0.2538,0.286
1.734574,-0.0052,0.1316,-0.2538,0.286
1.737545,-0.0052,0.1316,-0.2538,0.286
1.742771,0.0221,0.1207,-0.2482,0.277
1.751347,0.0221,0.1207,-0.2482,0.277
1.752218,0.0221,0.1207,-0.2482,0.277
1.757255,0.0221,0.1207,-0.2482,0.277
1.762688,0.0084,0.0961,-0.2154,0.236
1.767589,0.0084,0.0961,-0.2154,0.236
1.772040,0.0084,0.0961,-0.2154,0.236
1.777642,0.0084,0.0961,-0.2154,0.236
1.787880,0.0084,0.0961,-0.2154,0.236
1.788881,-0.0053,0.0580,-0.1825,0.192
1.792017,-0.0053,0.0580,-0.1825,0.192
1.796624,-0.0053,0.0580,-0.1825,0.192
1.802483,-0.0053,0.0580,-0.1825,0.192
1.807093,-0.0053,0.0200,-0.1771,0.178
1.811840,-0.0053,0.0200,-0.1771,0.178
1.817645,-0.0053,0.0200,-0.1771,0.178
1.821474,-0.0053,0.0200,-0.1771,0.178
1.827453,0.0083,0.0231,-0.1854,0.187
1.835583,0.0083,0.0231,-0.1854,0.187
1.838335,0.0083,0.0231,-0.1854,0.187
1.841790,0.0083,0.0231,-0.1854,0.187
1.846108,-0.0054,-0.0142,-0.1803,0.181
1.851171,-0.0054,-0.0142,-0.1803,0.181
1.856401,-0.0054,-0.0142,-0.1803,0.181
1.860765,-0.0054,-0.0142,-0.1803,0.181
1.867782,-0.0191,-0.0369,-0.1621,0.167
1.870801,-0.0191,-0.0369,-0.1621,0.167
1.875679,-0.0191,-0.0369,-0.1621,0.167
1.889937,-0.0191,-0.0369,-0.1621,0.167
1.890618,-0.0056,-0.0585,-0.1445,0.156
1.891070,-0.0056,-0.0585,-0.1445,0.156
1.895252,-0.0056,-0.0585,-0.1445,0.156
1.902629,-0.0056,-0.0585,-0.1445,0.156
1.905744,-0.0193,-0.0519,-0.1274,0.139
1.910449,-0.0193,-0.0519,-0.1274,0.139
1.916794,-0.0193,-0.0519,-0.1274,0.139
1.920035,-0.0193,-0.0519,-0.1274,0.139
1.925060,-0.0057,-0.0582,-0.1651,0.175
1.933824,-0.0057,-0.0582,-0.1651,0.175
1.934985,-0.0057,-0.0582,-0.1651,0.175
1.939865,-0.0057,-0.0582,-0.1651,0.175
1.944901,-0.0058,-0.0500,-0.1351,0.144
1.950185,-0.0058,-0.0500,-0.1351,0.144
1.954795,-0.0058,-0.0500,-0.1351,0.144
1.959633,-0.0058,-0.0500,-0.1351,0.144
1.966420,-0.0194,-0.0952,-0.0921,0.134
1.969444,-0.0194,-0.0952,-0.0921,0.134
1.974421,-0.0194,-0.0952,-0.0921,0.134
1.979506,-0.0194,-0.0952,-0.0921,0.134
1.989646,-0.0058,-0.1116,-0.1316,0.173
1.990481,-0.0058,-0.1116,-0.1316,0.173
1.994040,-0.0058,-0.1116,-0.1316,0.173
2.001956,-0.0058,-0.1116,-0.1316,0.173
2.003941,0.0214,-0.1535,-0.0221,0.157
2.009263,0.0214,-0.1535,-0.0221,0.157
2.016059,0.0214,-0.1535,-0.0221,0.157
2.018734,0.0214,-0.1535,-0.0221,0.157
2.023731,0.0078,-0.1257,-0.0088,0.126
2.028789,0.0078,-0.1257,-0.0088,0.126
2.033842,0.0078,-0.1257,-0.0088,0.126
2.039026,0.0078,-0.1257,-0.0088,0.126
2.043652,-0.0194,-0.1781,0.0311,0.182
2.050111,-0.0194,-0.1781,0.0311,0.182
2.053453,-0.0194,-0.1781,0.0311,0.182
2.058338,-0.0194,-0.1781,0.0311,0.182
2.067343,-0.0194,-0.1748,-0.0114,0.176
2.068250,-0.0194,-0.1748,-0.0114,0.176
2.073235,-0.0194,-0.1748,-0.0114,0.176
2.078585,-0.0194,-0.1748,-0.0114,0.176
2.088258,-0.0193,-0.1299,-0.0816,0.155
2.089294,-0.0193,-0.1299,-0.0816,0.155
2.093285,-0.0193,-0.1299,-0.0816,0.155
2.101951,-0.0193,-0.1299,-0.0816,0.155
2.103211,-0.0192,-0.0847,-0.1518,0.175
2.107985,-0.0192,-0.0847,-0.1518,0.175
2.112844,-0.0192,-0.0847,-0.1518,0.175
2.117552,-0.0192,-0.0847,-0.1518,0.175
2.122555,-0.0054,-0.1888,0.0092,0.189
2.127797,-0.0054,-0.1888,0.0092,0.189
2.133181,-0.0054,-0.1888,0.0092,0.189
2.137410,-0.0054,-0.1888,0.0092,0.189
2.142367,0.0084,-0.1833,-0.0072,0.184
2.149425,0.0084,-0.1833,-0.0072,0.184
2.152141,0.0084,-0.1833,-0.0072,0.184
2.157070,0.0084,-0.1833,-0.0072,0.184
2.162070,0.0084,-0.1833,-0.0072,0.184
2.167205,-0.0050,-0.0824,-0.1598,0.180
2.172051,-0.0050,-0.0824,-0.1598,0.180
2.177021,-0.0050,-0.0824,-0.1598,0.180
2.190393,-0.0050,-0.0824,-0.1598,0.180
2.191232,-0.0048,-0.0360,-0.1626,0.167
2.191778,-0.0048,-0.0360,-0.1626,0.167
2.200978,-0.0048,-0.0360,-0.1626,0.167
2.201872,-0.0048,-0.0360,-0.1626,0.167
2.206822,0.0226,-0.1665,0.0388,0.172
2.211414,0.0226,-0.1665,0.0388,0.172
2.216404,0.0226,-0.1665,0.0388,0.172
2.221249,0.0226,-0.1665,0.0388,0.172
2.226469,-0.0181,-0.1333,-0.0323,0.138
2.233209,-0.0181,-0.1333,-0.0323,0.138
2.235937,-0.0181,-0.1333,-0.0323,0.138
2.241204,-0.0181,-0.1333,-0.0323,0.138
2.249368,-0.0179,-0.0596,-0.0760,0.098
2.250829,-0.0179,-0.0596,-0.0760,0.098
2.255771,-0.0179,-0.0596,-0.0760,0.098
2.260698,-0.0179,-0.0596,-0.0760,0.098
2.265817,-0.0177,-0.0004,-0.2282,0.229
2.270638,-0.0177,-0.0004,-0.2282,0.229
2.275646,-0.0177,-0.0004,-0.2282,0.229
2.286037,-0.0177,-0.0004,-0.2282,0.229
2.287068,-0.0039,-0.1190,-0.0259,0.122
2.290307,-0.0039,-0.1190,-0.0259,0.122
2.295366,-0.0039,-0.1190,-0.0259,0.122
2.300163,-0.0039,-0.1190,-0.0259,0.122
2.305226,-0.0036,-0.0474,-0.1094,0.119
2.310323,-0.0036,-0.0474,-0.1094,0.119
2.316034,-0.0036,-0.0474,-0.1094,0.119
2.320065,-0.0036,-0.0474,-0.1094,0.119
2.324931,-0.0034,-0.0308,-0.1654,0.168
2.332972,-0.0034,-0.0308,-0.1654,0.168
2.334690,-0.0034,-0.0308,-0.1654,0.168
2.339719,-0.0034,-0.0308,-0.1654,0.168
2.345080,0.0103,0.0126,-0.1803,0.181
2.349717,0.0103,0.0126,-0.1803,0.181
2.354568,0.0103,0.0126,-0.1803,0.181
2.359670,0.0103,0.0126,-0.1803,0.181
2.367214,-0.0032,-0.0946,-0.0587,0.111
2.378592,-0.0032,-0.0946,-0.0587,0.111
2.379514,-0.0032,-0.0946,-0.0587,0.111
2.380107,-0.0032,-0.0946,-0.0587,0.111
2.391948,-0.0031,-0.0122,-0.1679,0.168
2.392425,-0.0031,-0.0122,-0.1679,0.168
2.394072,-0.0031,-0.0122,-0.1679,0.168
2.399676,-0.0031,-0.0122,-0.1679,0.168
2.403651,-0.0031,0.0283,-0.1542,0.157
2.408566,-0.0031,0.0283,-0.1542,0.157
2.414774,-0.0031,0.0283,-0.1542,0.157
2.418761,-0.0031,0.0283,-0.1542,0.157
2.423670,-0.0030,0.0139,-0.1673,0.168
2.432857,-0.0030,0.0139,-0.1673,0.168
2.433435,-0.0030,0.0139,-0.1673,0.168
2.438362,-0.0030,0.0139,-0.1673,0.168
2.443524,-0.0030,-0.0151,-0.1120,0.113
2.448807,-0.0030,-0.0151,-0.1120,0.113
2.453495,-0.0030,-0.0151,-0.1120,0.113
2.458354,-0.0030,-0.0151,-0.1120,0.113
2.466691,-0.0029,-0.0176,-0.1107,0.112
2.468018,-0.0029,-0.0176,-0.1107,0.112
2.473228,-0.0029,-0.0176,-0.1107,0.112
2.478206,-0.0029,-0.0176,-0.1107,0.112
2.490636,-0.0029,0.0337,-0.2044,0.207
2.491481,-0.0029,0.0337,-0.2044,0.207
2.492742,-0.0029,0.0337,-0.2044,0.207
2.503443,-0.0029,0.0337,-0.2044,0.207
2.504058,0.0243,0.1927,-0.4746,0.513
2.508414,0.0243,0.1927,-0.4746,0.513
2.516354,0.0243,0.1927,-0.4746,0.513
2.517901,0.0243,0.1927,-0.4746,0.513
2.522626,0.0243,0.0102,-0.1994,0.201
2.527858,0.0243,0.0102,-0.1994,0.201
2.534514,0.0243,0.0102,-0.1994,0.201
2.537269,0.0243,0.0102,-0.1994,0.201
2.542481,0.0106,0.0449,-0.1691,0.175
2.548745,0.0106,0.0449,-0.1691,0.175
2.552098,0.0106,0.0449,-0.1691,0.175
2.557060,0.0106,0.0449,-0.1691,0.175
2.566351,0.0106,0.0449,-0.1691,0.175
2.567330,-0.0031,0.0384,-0.2067,0.210
2.571772,-0.0031,0.0384,-0.2067,0.210
2.577393,-0.0031,0.0384,-0.2067,0.210
2.582529,-0.0031,0.0384,-0.2067,0.210
2.596489,-0.0033,0.0725,-0.2986,0.307
2.597294,-0.0033,0.0725,-0.2986,0.307
