time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
19:36:10:1480,-0.0038,-0.0430,-0.0314,0.053
19:36:10:1690,-0.0038,-0.0430,-0.0314,0.053
19:36:10:1700,-0.0038,-0.0430,-0.0314,0.053
19:36:10:1700,-0.0175,-0.0293,-0.0043,0.034
19:36:10:1700,-0.0175,-0.0293,-0.0043,0.034
19:36:10:1719,-0.0175,-0.0293,-0.0043,0.034
19:36:10:1790,-0.0175,-0.0293,-0.0043,0.034
19:36:10:1830,-0.0040,-0.0565,-0.0179,0.059
19:36:10:1870,-0.0040,-0.0565,-0.0179,0.059
19:36:10:1930,-0.0040,-0.0565,-0.0179,0.059
19:36:10:1970,-0.0040,-0.0565,-0.0179,0.059
19:36:10:2020,0.0095,-0.0157,-0.0450,0.049
19:36:10:2070,0.0095,-0.0157,-0.0450,0.049
19:36:10:2120,0.0095,-0.0157,-0.0450,0.049
19:36:10:2170,0.0095,-0.0157,-0.0450,0.049
19:36:10:2220,-0.0042,-0.0295,-0.0175,0.035
19:36:10:2270,-0.0042,-0.0295,-0.0175,0.035
19:36:10:2320,-0.0042,-0.0295,-0.0175,0.035
19:36:10:2380,-0.0042,-0.0295,-0.0175,0.035
19:36:10:2420,-0.0043,-0.0433,-0.0035,0.044
19:36:10:2470,-0.0043,-0.0433,-0.0035,0.044
19:36:10:2520,-0.0043,-0.0433,-0.0035,0.044
19:36:10:2570,-0.0043,-0.0433,-0.0035,0.044
19:36:10:2620,0.0093,-0.0163,-0.0303,0.036
19:36:10:2660,0.0093,-0.0163,-0.0303,0.036
19:36:10:2839,0.0093,-0.0163,-0.0303,0.036
19:36:10:2849,0.0093,-0.0163,-0.0303,0.036
19:36:10:2849,-0.0044,-0.0437,-0.0298,0.053
19:36:10:2859,-0.0044,-0.0437,-0.0298,0.053
19:36:10:2910,-0.0044,-0.0437,-0.0298,0.053
19:36:10:2960,-0.0044,-0.0437,-0.0298,0.053
19:36:10:3010,0.0092,-0.0303,-0.0158,0.035
19:36:10:3060,0.0092,-0.0303,-0.0158,0.035
19:36:10:3110,0.0092,-0.0303,-0.0158,0.035
19:36:10:3160,0.0092,-0.0303,-0.0158,0.035
19:36:10:3210,0.0092,-0.0439,-0.0022,0.045
19:36:10:3260,0.0092,-0.0439,-0.0022,0.045
19:36:10:3310,0.0092,-0.0439,-0.0022,0.045
19:36:10:3360,0.0092,-0.0439,-0.0022,0.045
19:36:10:3400,0.0092,-0.0439,-0.0158,0.048
19:36:10:3449,0.0092,-0.0439,-0.0158,0.048
19:36:10:3500,0.0092,-0.0439,-0.0158,0.048
19:36:10:3680,0.0092,-0.0439,-0.0158,0.048
19:36:10:3690,-0.0044,-0.0439,-0.0294,0.053
19:36:10:3690,-0.0044,-0.0439,-0.0294,0.053
19:36:10:3690,-0.0044,-0.0439,-0.0294,0.053
19:36:10:3750,-0.0044,-0.0439,-0.0294,0.053
19:36:10:3800,0.0092,-0.0168,-0.0291,0.035
19:36:10:3850,0.0092,-0.0168,-0.0291,0.035
19:36:10:3900,0.0092,-0.0168,-0.0291,0.035
19:36:10:3940,0.0092,-0.0168,-0.0291,0.035
19:36:10:3990,0.0090,-0.0305,0.0120,0.034
19:36:10:4040,0.0090,-0.0305,0.0120,0.034
19:36:10:4100,0.0090,-0.0305,0.0120,0.034
19:36:10:4150,0.0090,-0.0305,0.0120,0.034
19:36:10:4200,0.0087,-0.0306,-0.0287,0.043
19:36:10:4240,0.0087,-0.0306,-0.0287,0.043
19:36:10:4300,0.0087,-0.0306,-0.0287,0.043
19:36:10:4350,0.0087,-0.0306,-0.0287,0.043
19:36:10:4390,0.0084,-0.0171,-0.0285,0.034
19:36:10:4440,0.0084,-0.0171,-0.0285,0.034
19:36:10:4490,0.0084,-0.0171,-0.0285,0.034
19:36:10:4660,0.0084,-0.0171,-0.0285,0.034
19:36:10:4670,-0.0056,-0.0444,-0.0147,0.047
19:36:10:4670,-0.0056,-0.0444,-0.0147,0.047
19:36:10:4800,-0.0056,-0.0444,-0.0147,0.047
19:36:10:4810,-0.0056,-0.0444,-0.0147,0.047
19:36:10:4810,-0.0056,-0.0444,-0.0147,0.047
19:36:10:4840,0.0075,-0.0308,-0.0146,0.035
19:36:10:4890,0.0075,-0.0308,-0.0146,0.035
19:36:10:4940,0.0075,-0.0308,-0.0146,0.035
19:36:10:4990,0.0075,-0.0308,-0.0146,0.035
19:36:10:5040,-0.0064,-0.0309,-0.0145,0.035
19:36:10:5080,-0.0064,-0.0309,-0.0145,0.035
19:36:10:5130,-0.0064,-0.0309,-0.0145,0.035
19:36:10:5200,-0.0064,-0.0309,-0.0145,0.035
19:36:10:5230,-0.0204,-0.0172,-0.0009,0.027
19:36:10:5280,-0.0204,-0.0172,-0.0009,0.027
19:36:10:5330,-0.0204,-0.0172,-0.0009,0.027
19:36:10:5380,-0.0204,-0.0172,-0.0009,0.027
19:36:10:5430,-0.0070,-0.0308,0.0126,0.034
19:36:10:5480,-0.0070,-0.0308,0.0126,0.034
19:36:10:5600,-0.0070,-0.0308,0.0126,0.034
19:36:10:5610,-0.0070,-0.0308,0.0126,0.034
19:36:10:5620,-0.0207,-0.0308,-0.0283,0.047
19:36:10:5679,-0.0207,-0.0308,-0.0283,0.047
19:36:10:5750,-0.0207,-0.0308,-0.0283,0.047
19:36:10:5770,-0.0207,-0.0308,-0.0283,0.047
19:36:10:5820,0.0064,-0.0578,0.0667,0.089
19:36:10:5870,0.0064,-0.0578,0.0667,0.089
19:36:10:5930,0.0064,-0.0578,0.0667,0.089
19:36:10:5970,0.0064,-0.0578,0.0667,0.089
19:36:10:6040,-0.0073,-0.0575,0.0252,0.063
19:36:10:6070,-0.0073,-0.0575,0.0252,0.063
19:36:10:6120,-0.0073,-0.0575,0.0252,0.063
19:36:10:6170,-0.0073,-0.0575,0.0252,0.063
19:36:10:6220,-0.0073,-0.0299,-0.0300,0.043
19:36:10:6270,-0.0073,-0.0299,-0.0300,0.043
19:36:10:6320,-0.0073,-0.0299,-0.0300,0.043
19:36:10:6370,-0.0073,-0.0299,-0.0300,0.043
19:36:10:6420,-0.0071,-0.0297,-0.0714,0.078
19:36:10:6470,-0.0071,-0.0297,-0.0714,0.078
19:36:10:6540,-0.0071,-0.0297,-0.0714,0.078
19:36:10:6590,-0.0071,-0.0297,-0.0714,0.078
19:36:10:6620,-0.0068,-0.0159,-0.0853,0.087
19:36:10:6660,-0.0068,-0.0159,-0.0853,0.087
19:36:10:6860,-0.0068,-0.0159,-0.0853,0.087
19:36:10:6870,-0.0068,-0.0159,-0.0853,0.087
19:36:10:6870,0.0208,-0.0431,-0.0311,0.057
19:36:10:6870,0.0208,-0.0431,-0.0311,0.057
19:36:10:6909,0.0208,-0.0431,-0.0311,0.057
19:36:10:6959,0.0208,-0.0431,-0.0311,0.057
19:36:10:7010,-0.0062,-0.0430,-0.0312,0.054
19:36:10:7050,-0.0062,-0.0430,-0.0312,0.054
19:36:10:7100,-0.0062,-0.0430,-0.0312,0.054
19:36:10:7150,-0.0062,-0.0430,-0.0312,0.054
19:36:10:7200,0.0213,-0.0157,-0.0449,0.052
19:36:10:7260,0.0213,-0.0157,-0.0449,0.052
19:36:10:7300,0.0213,-0.0157,-0.0449,0.052
19:36:10:7360,0.0213,-0.0157,-0.0449,0.052
19:36:10:7410,-0.0057,-0.0294,0.0096,0.031
19:36:10:7460,-0.0057,-0.0294,0.0096,0.031
19:36:10:7500,-0.0057,-0.0294,0.0096,0.031
19:36:10:7550,-0.0057,-0.0294,0.0096,0.031
19:36:10:7600,0.0217,-0.0295,-0.0174,0.041
19:36:10:7650,0.0217,-0.0295,-0.0174,0.041
19:36:10:7820,0.0217,-0.0295,-0.0174,0.041
19:36:10:7830,0.0217,-0.0295,-0.0174,0.041
19:36:10:7830,0.0082,-0.0298,-0.0441,0.054
19:36:10:7960,0.0082,-0.0298,-0.0441,0.054
19:36:10:7970,0.0082,-0.0298,-0.0441,0.054
19:36:10:7970,0.0082,-0.0298,-0.0441,0.054
19:36:10:7990,-0.0190,-0.0300,-0.0028,0.036
19:36:10:8040,-0.0190,-0.0300,-0.0028,0.036
19:36:10:8100,-0.0190,-0.0300,-0.0028,0.036
19:36:10:8149,-0.0190,-0.0300,-0.0028,0.036
19:36:10:8200,0.0082,-0.0303,-0.0021,0.031
19:36:10:8240,0.0082,-0.0303,-0.0021,0.031
19:36:10:8300,0.0082,-0.0303,-0.0021,0.031
19:36:10:8360,0.0082,-0.0303,-0.0021,0.031
19:36:10:8390,-0.0192,-0.0171,-0.0149,0.030
19:36:10:8440,-0.0192,-0.0171,-0.0149,0.030
19:36:10:8490,-0.0192,-0.0171,-0.0149,0.030
19:36:10:8540,-0.0192,-0.0171,-0.0149,0.030
19:36:10:8590,-0.0192,-0.0171,-0.0149,0.030
19:36:10:8640,-0.0193,-0.0176,-0.0683,0.073
19:36:10:8840,-0.0193,-0.0176,-0.0683,0.073
19:36:10:8850,-0.0193,-0.0176,-0.0683,0.073
19:36:10:8850,-0.0193,-0.0176,-0.0683,0.073
19:36:10:8850,-0.0058,-0.0181,-0.0536,0.057
19:36:10:8890,-0.0058,-0.0181,-0.0536,0.057
19:36:10:8930,-0.0058,-0.0181,-0.0536,0.057
19:36:10:8980,-0.0058,-0.0181,-0.0536,0.057
19:36:10:9030,-0.0059,-0.0457,-0.0120,0.048
19:36:10:9080,-0.0059,-0.0457,-0.0120,0.048
19:36:10:9130,-0.0059,-0.0457,-0.0120,0.048
19:36:10:9180,-0.0059,-0.0457,-0.0120,0.048
19:36:10:9230,0.0213,-0.0597,-0.0248,0.068
19:36:10:9280,0.0213,-0.0597,-0.0248,0.068
19:36:10:9330,0.0213,-0.0597,-0.0248,0.068
19:36:10:9380,0.0213,-0.0597,-0.0248,0.068
19:36:10:9430,0.0076,-0.0464,0.0167,0.050
19:36:10:9480,0.0076,-0.0464,0.0167,0.050
19:36:10:9640,0.0076,-0.0464,0.0167,0.050
19:36:10:9650,0.0076,-0.0464,0.0167,0.050
19:36:10:9650,0.0211,-0.0466,0.0172,0.054
19:36:10:9770,0.0211,-0.0466,0.0172,0.054
19:36:10:9780,0.0211,-0.0466,0.0172,0.054
19:36:10:9780,0.0211,-0.0466,0.0172,0.054
19:36:10:9830,0.0074,-0.0331,-0.0098,0.035
19:36:10:9870,0.0074,-0.0331,-0.0098,0.035
19:36:10:9920,0.0074,-0.0331,-0.0098,0.035
19:36:10:9970,0.0074,-0.0331,-0.0098,0.035
19:36:11:0020,0.0074,-0.0331,0.0038,0.034
19:36:11:0070,0.0074,-0.0331,0.0038,0.034
19:36:11:0120,0.0074,-0.0331,0.0038,0.034
19:36:11:0190,0.0074,-0.0331,0.0038,0.034
19:36:11:0220,-0.0063,-0.0465,0.0169,0.050
19:36:11:0270,-0.0063,-0.0465,0.0169,0.050
19:36:11:0320,-0.0063,-0.0465,0.0169,0.050
19:36:11:0370,-0.0063,-0.0465,0.0169,0.050
19:36:11:0420,-0.0200,-0.0327,-0.0243,0.045
19:36:11:0470,-0.0200,-0.0327,-0.0243,0.045
19:36:11:0580,-0.0200,-0.0327,-0.0243,0.045
19:36:11:0590,-0.0200,-0.0327,-0.0243,0.045
19:36:11:0610,-0.0064,-0.0325,-0.0111,0.035
19:36:11:0660,-0.0064,-0.0325,-0.0111,0.035
19:36:11:0709,-0.0064,-0.0325,-0.0111,0.035
19:36:11:0760,-0.0064,-0.0325,-0.0111,0.035
19:36:11:0810,0.0071,-0.0323,0.0022,0.033
19:36:11:0859,0.0071,-0.0323,0.0022,0.033
19:36:11:0910,0.0071,-0.0323,0.0022,0.033
19:36:11:0960,0.0071,-0.0323,0.0022,0.033
19:36:11:1010,0.0071,-0.0321,-0.0120,0.035
19:36:11:1060,0.0071,-0.0321,-0.0120,0.035
19:36:11:1110,0.0071,-0.0321,-0.0120,0.035
19:36:11:1150,0.0071,-0.0321,-0.0120,0.035
19:36:11:1200,-0.0066,-0.0317,-0.0263,0.042
19:36:11:1260,-0.0066,-0.0317,-0.0263,0.042
19:36:11:1300,-0.0066,-0.0317,-0.0263,0.042
19:36:11:1350,-0.0066,-0.0317,-0.0263,0.042
19:36:11:1400,0.0069,-0.0178,-0.0270,0.033
19:36:11:1450,0.0069,-0.0178,-0.0270,0.033
19:36:11:1510,0.0069,-0.0178,-0.0270,0.033
19:36:11:1550,0.0069,-0.0178,-0.0270,0.033
19:36:11:1600,0.0068,-0.0311,-0.0139,0.035
19:36:11:1650,0.0068,-0.0311,-0.0139,0.035
19:36:11:1830,0.0068,-0.0311,-0.0139,0.035
19:36:11:1840,0.0068,-0.0311,-0.0139,0.035
19:36:11:1840,0.0067,-0.0309,-0.0281,0.042
19:36:11:1850,0.0067,-0.0309,-0.0281,0.042
19:36:11:1900,0.0067,-0.0309,-0.0281,0.042
19:36:11:1950,0.0067,-0.0309,-0.0281,0.042
19:36:11:2010,0.0065,-0.0443,-0.0149,0.047
19:36:11:2039,0.0065,-0.0443,-0.0149,0.047
19:36:11:2090,0.0065,-0.0443,-0.0149,0.047
19:36:11:2140,0.0065,-0.0443,-0.0149,0.047
19:36:11:2190,-0.0072,-0.0305,-0.0153,0.035
19:36:11:2240,-0.0072,-0.0305,-0.0153,0.035
19:36:11:2290,-0.0072,-0.0305,-0.0153,0.035
19:36:11:2340,-0.0072,-0.0305,-0.0153,0.035
19:36:11:2390,-0.0073,-0.0303,-0.0020,0.031
19:36:11:2440,-0.0073,-0.0303,-0.0020,0.031
19:36:11:2490,-0.0073,-0.0303,-0.0020,0.031
19:36:11:2540,-0.0073,-0.0303,-0.0020,0.031
19:36:11:2590,-0.0073,-0.0303,-0.0020,0.031
19:36:11:2640,-0.0073,-0.0302,-0.0022,0.031
19:36:11:2790,-0.0073,-0.0302,-0.0022,0.031
19:36:11:2800,-0.0073,-0.0302,-0.0022,0.031
19:36:11:2800,-0.0073,-0.0302,-0.0022,0.031
19:36:11:2940,0.0063,-0.0438,-0.0159,0.047
19:36:11:2950,0.0063,-0.0438,-0.0159,0.047
19:36:11:2950,0.0063,-0.0438,-0.0159,0.047
19:36:11:2980,0.0063,-0.0438,-0.0159,0.047
19:36:11:3030,-0.0074,-0.0166,-0.0158,0.024
19:36:11:3080,-0.0074,-0.0166,-0.0158,0.024
19:36:11:3130,-0.0074,-0.0166,-0.0158,0.024
19:36:11:3180,-0.0074,-0.0166,-0.0158,0.024
19:36:11:3240,-0.0074,-0.0166,-0.0157,0.024
19:36:11:3280,-0.0074,-0.0166,-0.0157,0.024
19:36:11:3340,-0.0074,-0.0166,-0.0157,0.024
19:36:11:3380,-0.0074,-0.0166,-0.0157,0.024
19:36:11:3420,-0.0074,-0.0304,-0.0291,0.043
19:36:11:3479,-0.0074,-0.0304,-0.0291,0.043
19:36:11:3520,-0.0074,-0.0304,-0.0291,0.043
19:36:11:3580,-0.0074,-0.0304,-0.0291,0.043
19:36:11:3620,-0.0075,-0.0305,-0.0153,0.035
19:36:11:3730,-0.0075,-0.0305,-0.0153,0.035
19:36:11:3740,-0.0075,-0.0305,-0.0153,0.035
19:36:11:3770,-0.0075,-0.0305,-0.0153,0.035
19:36:11:3820,0.0062,-0.0305,-0.0151,0.035
19:36:11:3870,0.0062,-0.0305,-0.0151,0.035
19:36:11:3920,0.0062,-0.0305,-0.0151,0.035
19:36:11:3970,0.0062,-0.0305,-0.0151,0.035
19:36:11:4010,0.0198,-0.0305,-0.0151,0.039
19:36:11:4069,0.0198,-0.0305,-0.0151,0.039
19:36:11:4120,0.0198,-0.0305,-0.0151,0.039
19:36:11:4170,0.0198,-0.0305,-0.0151,0.039
19:36:11:4210,-0.0074,-0.0442,-0.0287,0.053
19:36:11:4270,-0.0074,-0.0442,-0.0287,0.053
19:36:11:4310,-0.0074,-0.0442,-0.0287,0.053
19:36:11:4360,-0.0074,-0.0442,-0.0287,0.053
19:36:11:4410,0.0198,-0.0306,-0.0286,0.046
19:36:11:4460,0.0198,-0.0306,-0.0286,0.046
19:36:11:4560,0.0198,-0.0306,-0.0286,0.046
19:36:11:4560,0.0198,-0.0306,-0.0286,0.046
19:36:11:4610,0.0062,-0.0307,-0.0285,0.042
19:36:11:4690,0.0062,-0.0307,-0.0285,0.042
19:36:11:4700,0.0062,-0.0307,-0.0285,0.042
19:36:11:4760,0.0062,-0.0307,-0.0285,0.042
19:36:11:4800,-0.0074,-0.0444,-0.0420,0.062
19:36:11:4860,-0.0074,-0.0444,-0.0420,0.062
19:36:11:4910,-0.0074,-0.0444,-0.0420,0.062
19:36:11:4960,-0.0074,-0.0444,-0.0420,0.062
19:36:11:5000,-0.0074,-0.0308,-0.0010,0.032
19:36:11:5050,-0.0074,-0.0308,-0.0010,0.032
19:36:11:5100,-0.0074,-0.0308,-0.0010,0.032
19:36:11:5170,-0.0074,-0.0308,-0.0010,0.032
19:36:11:5200,0.0062,-0.0445,-0.0144,0.047
19:36:11:5260,0.0062,-0.0445,-0.0144,0.047
19:36:11:5300,0.0062,-0.0445,-0.0144,0.047
19:36:11:5350,0.0062,-0.0445,-0.0144,0.047
19:36:11:5400,-0.0075,-0.0174,-0.0006,0.019
19:36:11:5450,-0.0075,-0.0174,-0.0006,0.019
19:36:11:5659,-0.0075,-0.0174,-0.0006,0.019
19:36:11:5659,-0.0075,-0.0174,-0.0006,0.019
19:36:11:5659,0.0060,-0.0447,-0.0140,0.047
19:36:11:5669,0.0060,-0.0447,-0.0140,0.047
19:36:11:5699,0.0060,-0.0447,-0.0140,0.047
19:36:11:5750,0.0060,-0.0447,-0.0140,0.047
19:36:11:5800,0.0058,-0.0175,-0.0003,0.018
19:36:11:5840,0.0058,-0.0175,-0.0003,0.018
19:36:11:5890,0.0058,-0.0175,-0.0003,0.018
19:36:11:5940,0.0058,-0.0175,-0.0003,0.018
