time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
19:38:15:5200,-0.0093,-0.0608,-0.0650,0.090
19:38:15:5250,-0.0093,-0.0608,-0.0650,0.090
19:38:15:5290,0.0177,-0.0606,-0.0788,0.101
19:38:15:5350,0.0177,-0.0606,-0.0788,0.101
19:38:15:5400,0.0177,-0.0606,-0.0788,0.101
19:38:15:5460,0.0177,-0.0606,-0.0788,0.101
19:38:15:5500,-0.0233,-0.0605,-0.0653,0.092
19:38:15:5550,-0.0233,-0.0605,-0.0653,0.092
19:38:15:5600,-0.0233,-0.0605,-0.0653,0.092
19:38:15:5649,-0.0233,-0.0605,-0.0653,0.092
19:38:15:5699,0.0039,-0.0740,-0.0382,0.083
19:38:15:5740,0.0039,-0.0740,-0.0382,0.083
19:38:15:5930,0.0039,-0.0740,-0.0382,0.083
19:38:15:5940,0.0039,-0.0740,-0.0382,0.083
19:38:15:5940,0.0174,-0.0739,-0.0792,0.110
19:38:15:5950,0.0174,-0.0739,-0.0792,0.110
19:38:15:5990,0.0174,-0.0739,-0.0792,0.110
19:38:15:6040,0.0174,-0.0739,-0.0792,0.110
19:38:15:6080,-0.0099,-0.0601,-0.0657,0.090
19:38:15:6140,-0.0099,-0.0601,-0.0657,0.090
19:38:15:6190,-0.0099,-0.0601,-0.0657,0.090
19:38:15:6240,-0.0099,-0.0601,-0.0657,0.090
19:38:15:6290,-0.0099,-0.0600,-0.0521,0.080
19:38:15:6340,-0.0099,-0.0600,-0.0521,0.080
19:38:15:6390,-0.0099,-0.0600,-0.0521,0.080
19:38:15:6460,-0.0099,-0.0600,-0.0521,0.080
19:38:15:6480,0.0036,-0.0464,-0.0658,0.081
19:38:15:6530,0.0036,-0.0464,-0.0658,0.081
19:38:15:6580,0.0036,-0.0464,-0.0658,0.081
19:38:15:6630,0.0036,-0.0464,-0.0658,0.081
19:38:15:6680,-0.0101,-0.0736,-0.0658,0.099
19:38:15:6730,-0.0101,-0.0736,-0.0658,0.099
19:38:15:6929,-0.0101,-0.0736,-0.0658,0.099
19:38:15:6929,-0.0101,-0.0736,-0.0658,0.099
19:38:15:6939,-0.0101,-0.0601,-0.0793,0.100
19:38:15:6939,-0.0101,-0.0601,-0.0793,0.100
19:38:15:6979,-0.0101,-0.0601,-0.0793,0.100
19:38:15:7020,-0.0101,-0.0601,-0.0793,0.100
19:38:15:7080,-0.0101,-0.0602,-0.0520,0.080
19:38:15:7130,-0.0101,-0.0602,-0.0520,0.080
19:38:15:7180,-0.0101,-0.0602,-0.0520,0.080
19:38:15:7230,-0.0101,-0.0602,-0.0520,0.080
19:38:15:7290,-0.0101,-0.0602,-0.0655,0.090
19:38:15:7320,-0.0101,-0.0602,-0.0655,0.090
19:38:15:7370,-0.0101,-0.0602,-0.0655,0.090
19:38:15:7420,-0.0101,-0.0602,-0.0655,0.090
19:38:15:7480,-0.0236,-0.0739,-0.0791,0.111
19:38:15:7520,-0.0236,-0.0739,-0.0791,0.111
19:38:15:7570,-0.0236,-0.0739,-0.0791,0.111
19:38:15:7760,-0.0236,-0.0739,-0.0791,0.111
19:38:15:7770,-0.0236,-0.0739,-0.0791,0.111
19:38:15:7770,0.0038,-0.0740,-0.0791,0.108
19:38:15:7770,0.0038,-0.0740,-0.0791,0.108
19:38:15:7820,0.0038,-0.0740,-0.0791,0.108
19:38:15:7870,0.0038,-0.0740,-0.0791,0.108
19:38:15:7910,0.0176,-0.0603,-0.0655,0.091
19:38:15:7960,0.0176,-0.0603,-0.0655,0.091
19:38:15:8020,0.0176,-0.0603,-0.0655,0.091
19:38:15:8070,0.0176,-0.0603,-0.0655,0.091
19:38:15:8120,-0.0231,-0.0740,-0.0519,0.093
19:38:15:8159,-0.0231,-0.0740,-0.0519,0.093
19:38:15:8210,-0.0231,-0.0740,-0.0519,0.093
19:38:15:8260,-0.0231,-0.0740,-0.0519,0.093
19:38:15:8310,-0.0228,-0.0603,-0.0519,0.083
19:38:15:8360,-0.0228,-0.0603,-0.0519,0.083
19:38:15:8410,-0.0228,-0.0603,-0.0519,0.083
19:38:15:8460,-0.0228,-0.0603,-0.0519,0.083
19:38:15:8510,0.0049,-0.0603,-0.0519,0.080
19:38:15:8560,0.0049,-0.0603,-0.0519,0.080
19:38:15:8760,0.0049,-0.0603,-0.0519,0.080
19:38:15:8770,0.0049,-0.0603,-0.0519,0.080
19:38:15:8770,-0.0084,-0.0739,-0.0792,0.109
19:38:15:8770,-0.0084,-0.0739,-0.0792,0.109
19:38:15:8810,-0.0084,-0.0739,-0.0792,0.109
19:38:15:8850,-0.0084,-0.0739,-0.0792,0.109
19:38:15:8900,-0.0216,-0.0602,-0.0657,0.092
19:38:15:8950,-0.0216,-0.0602,-0.0657,0.092
19:38:15:9000,-0.0216,-0.0602,-0.0657,0.092
19:38:15:9050,-0.0216,-0.0602,-0.0657,0.092
19:38:15:9110,-0.0075,-0.0602,-0.0657,0.089
19:38:15:9150,-0.0075,-0.0602,-0.0657,0.089
19:38:15:9200,-0.0075,-0.0602,-0.0657,0.089
19:38:15:9250,-0.0075,-0.0602,-0.0657,0.089
19:38:15:9300,-0.0070,-0.0737,-0.0522,0.091
19:38:15:9350,-0.0070,-0.0737,-0.0522,0.091
19:38:15:9400,-0.0070,-0.0737,-0.0522,0.091
19:38:15:9450,-0.0070,-0.0737,-0.0522,0.091
19:38:15:9500,0.0070,-0.0736,-0.0659,0.099
19:38:15:9540,0.0070,-0.0736,-0.0659,0.099
19:38:15:9610,0.0070,-0.0736,-0.0659,0.099
19:38:15:9640,0.0070,-0.0736,-0.0659,0.099
19:38:15:9690,0.0208,-0.0463,-0.0796,0.094
19:38:15:9740,0.0208,-0.0463,-0.0796,0.094
19:38:15:9920,0.0208,-0.0463,-0.0796,0.094
19:38:15:9930,0.0208,-0.0463,-0.0796,0.094
19:38:15:9930,-0.0062,-0.0734,-0.0661,0.099
19:38:15:9940,-0.0062,-0.0734,-0.0661,0.099
19:38:15:9990,-0.0062,-0.0734,-0.0661,0.099
19:38:16:0040,-0.0062,-0.0734,-0.0661,0.099
19:38:16:0090,-0.0060,-0.0598,-0.0798,0.100
19:38:16:0140,-0.0060,-0.0598,-0.0798,0.100
19:38:16:0180,-0.0060,-0.0598,-0.0798,0.100
19:38:16:0240,-0.0060,-0.0598,-0.0798,0.100
19:38:16:0280,0.0078,-0.0597,-0.0799,0.100
19:38:16:0340,0.0078,-0.0597,-0.0799,0.100
19:38:16:0390,0.0078,-0.0597,-0.0799,0.100
19:38:16:0450,0.0078,-0.0597,-0.0799,0.100
19:38:16:0480,0.0078,-0.0596,-0.0663,0.090
19:38:16:0530,0.0078,-0.0596,-0.0663,0.090
19:38:16:0580,0.0078,-0.0596,-0.0663,0.090
19:38:16:0630,0.0078,-0.0596,-0.0663,0.090
19:38:16:0680,-0.0059,-0.0596,-0.0527,0.080
19:38:16:0730,-0.0059,-0.0596,-0.0527,0.080
19:38:16:0920,-0.0059,-0.0596,-0.0527,0.080
19:38:16:0930,-0.0059,-0.0596,-0.0527,0.080
19:38:16:0930,0.0076,-0.0868,-0.0663,0.110
19:38:16:0930,0.0076,-0.0868,-0.0663,0.110
19:38:16:0980,0.0076,-0.0868,-0.0663,0.110
19:38:16:1019,0.0076,-0.0868,-0.0663,0.110
19:38:16:1070,0.0073,-0.0460,-0.0663,0.081
19:38:16:1120,0.0073,-0.0460,-0.0663,0.081
19:38:16:1170,0.0073,-0.0460,-0.0663,0.081
19:38:16:1230,0.0073,-0.0460,-0.0663,0.081
19:38:16:1270,0.0069,-0.0732,-0.0527,0.090
19:38:16:1330,0.0069,-0.0732,-0.0527,0.090
19:38:16:1370,0.0069,-0.0732,-0.0527,0.090
19:38:16:1440,0.0069,-0.0732,-0.0527,0.090
19:38:16:1470,0.0069,-0.0732,-0.0527,0.090
19:38:16:1520,0.0064,-0.0732,-0.0663,0.099
19:38:16:1570,0.0064,-0.0732,-0.0663,0.099
19:38:16:1620,0.0064,-0.0732,-0.0663,0.099
19:38:16:1700,-0.0212,-0.0596,-0.0799,0.102
19:38:16:1719,-0.0212,-0.0596,-0.0799,0.102
19:38:16:1900,-0.0212,-0.0596,-0.0799,0.102
19:38:16:1910,-0.0212,-0.0596,-0.0799,0.102
19:38:16:1910,-0.0212,-0.0596,-0.0799,0.102
19:38:16:1910,0.0056,-0.0597,-0.0798,0.100
19:38:16:2000,0.0056,-0.0597,-0.0798,0.100
19:38:16:2010,0.0056,-0.0597,-0.0798,0.100
19:38:16:2060,0.0056,-0.0597,-0.0798,0.100
19:38:16:2110,0.0053,-0.0598,-0.0660,0.089
19:38:16:2160,0.0053,-0.0598,-0.0660,0.089
19:38:16:2210,0.0053,-0.0598,-0.0660,0.089
19:38:16:2280,0.0053,-0.0598,-0.0660,0.089
19:38:16:2310,0.0050,-0.0599,-0.0523,0.080
19:38:16:2360,0.0050,-0.0599,-0.0523,0.080
19:38:16:2400,0.0050,-0.0599,-0.0523,0.080
19:38:16:2460,0.0050,-0.0599,-0.0523,0.080
19:38:16:2510,0.0047,-0.0736,-0.0386,0.083
19:38:16:2560,0.0047,-0.0736,-0.0386,0.083
19:38:16:2760,0.0047,-0.0736,-0.0386,0.083
19:38:16:2770,0.0047,-0.0736,-0.0386,0.083
19:38:16:2770,-0.0228,-0.0464,-0.0522,0.073
19:38:16:2770,-0.0228,-0.0464,-0.0522,0.073
19:38:16:2810,-0.0228,-0.0464,-0.0522,0.073
19:38:16:2849,-0.0228,-0.0464,-0.0522,0.073
19:38:16:2900,0.0042,-0.1008,-0.0794,0.128
19:38:16:2950,0.0042,-0.1008,-0.0794,0.128
19:38:16:3000,0.0042,-0.1008,-0.0794,0.128
19:38:16:3050,0.0042,-0.1008,-0.0794,0.128
19:38:16:3100,0.0040,-0.0736,-0.0658,0.099
19:38:16:3150,0.0040,-0.0736,-0.0658,0.099
19:38:16:3200,0.0040,-0.0736,-0.0658,0.099
19:38:16:3250,0.0040,-0.0736,-0.0658,0.099
19:38:16:3300,-0.0098,-0.0599,-0.0659,0.090
19:38:16:3350,-0.0098,-0.0599,-0.0659,0.090
19:38:16:3390,-0.0098,-0.0599,-0.0659,0.090
19:38:16:3449,-0.0098,-0.0599,-0.0659,0.090
19:38:16:3500,-0.0099,-0.0598,-0.0660,0.090
19:38:16:3540,-0.0099,-0.0598,-0.0660,0.090
19:38:16:3730,-0.0099,-0.0598,-0.0660,0.090
19:38:16:3740,-0.0099,-0.0598,-0.0660,0.090
19:38:16:3740,0.0037,-0.0733,-0.0661,0.099
19:38:16:3750,0.0037,-0.0733,-0.0661,0.099
19:38:16:3790,0.0037,-0.0733,-0.0661,0.099
19:38:16:3840,0.0037,-0.0733,-0.0661,0.099
19:38:16:3890,-0.0100,-0.0459,-0.0526,0.071
19:38:16:3930,-0.0100,-0.0459,-0.0526,0.071
19:38:16:3990,-0.0100,-0.0459,-0.0526,0.071
19:38:16:4040,-0.0100,-0.0459,-0.0526,0.071
19:38:16:4089,-0.0099,-0.0730,-0.0664,0.099
19:38:16:4130,-0.0099,-0.0730,-0.0664,0.099
19:38:16:4180,-0.0099,-0.0730,-0.0664,0.099
19:38:16:4240,-0.0099,-0.0730,-0.0664,0.099
19:38:16:4280,-0.0099,-0.0728,-0.0666,0.099
19:38:16:4330,-0.0099,-0.0728,-0.0666,0.099
19:38:16:4380,-0.0099,-0.0728,-0.0666,0.099
19:38:16:4430,-0.0099,-0.0728,-0.0666,0.099
19:38:16:4480,0.0039,-0.0590,-0.0804,0.100
19:38:16:4530,0.0039,-0.0590,-0.0804,0.100
19:38:16:4750,0.0039,-0.0590,-0.0804,0.100
19:38:16:4760,0.0039,-0.0590,-0.0804,0.100
19:38:16:4760,-0.0231,-0.0860,-0.0806,0.120
19:38:16:4760,-0.0231,-0.0860,-0.0806,0.120
19:38:16:4780,-0.0231,-0.0860,-0.0806,0.120
19:38:16:4830,-0.0231,-0.0860,-0.0806,0.120
19:38:16:4880,0.0180,-0.0586,-0.0399,0.073
19:38:16:4930,0.0180,-0.0586,-0.0399,0.073
19:38:16:4980,0.0180,-0.0586,-0.0399,0.073
19:38:16:5030,0.0180,-0.0586,-0.0399,0.073
19:38:16:5090,-0.0227,-0.0448,-0.0810,0.095
19:38:16:5120,-0.0227,-0.0448,-0.0810,0.095
19:38:16:5170,-0.0227,-0.0448,-0.0810,0.095
19:38:16:5230,-0.0227,-0.0448,-0.0810,0.095
19:38:16:5270,-0.0227,-0.0448,-0.0810,0.095
19:38:16:5320,0.0047,-0.0719,-0.0675,0.099
19:38:16:5370,0.0047,-0.0719,-0.0675,0.099
19:38:16:5430,0.0047,-0.0719,-0.0675,0.099
19:38:16:5470,0.0047,-0.0719,-0.0675,0.099
19:38:16:5520,0.0049,-0.0719,-0.0811,0.109
19:38:16:5570,0.0049,-0.0719,-0.0811,0.109
19:38:16:5620,0.0049,-0.0719,-0.0811,0.109
19:38:16:5669,0.0049,-0.0719,-0.0811,0.109
19:38:16:5719,0.0051,-0.0719,-0.0675,0.099
19:38:16:5900,0.0051,-0.0719,-0.0675,0.099
19:38:16:5910,0.0051,-0.0719,-0.0675,0.099
19:38:16:5910,0.0051,-0.0719,-0.0675,0.099
19:38:16:5920,0.0052,-0.0719,-0.0675,0.099
19:38:16:5960,0.0052,-0.0719,-0.0675,0.099
19:38:16:6010,0.0052,-0.0719,-0.0675,0.099
19:38:16:6060,0.0052,-0.0719,-0.0675,0.099
19:38:16:6110,-0.0084,-0.0583,-0.0538,0.080
19:38:16:6160,-0.0084,-0.0583,-0.0538,0.080
19:38:16:6210,-0.0084,-0.0583,-0.0538,0.080
19:38:16:6250,-0.0084,-0.0583,-0.0538,0.080
19:38:16:6310,0.0053,-0.0584,-0.0810,0.100
19:38:16:6360,0.0053,-0.0584,-0.0810,0.100
19:38:16:6430,0.0053,-0.0584,-0.0810,0.100
19:38:16:6460,0.0053,-0.0584,-0.0810,0.100
19:38:16:6510,0.0188,-0.0721,-0.0673,0.100
19:38:16:6560,0.0188,-0.0721,-0.0673,0.100
19:38:16:6610,0.0188,-0.0721,-0.0673,0.100
19:38:16:6660,0.0188,-0.0721,-0.0673,0.100
19:38:16:6710,0.0050,-0.0722,-0.0672,0.099
19:38:16:6899,0.0050,-0.0722,-0.0672,0.099
19:38:16:6909,0.0050,-0.0722,-0.0672,0.099
19:38:16:6909,0.0050,-0.0722,-0.0672,0.099
19:38:16:6909,0.0047,-0.0586,-0.0672,0.089
19:38:16:6949,0.0047,-0.0586,-0.0672,0.089
19:38:16:7000,0.0047,-0.0586,-0.0672,0.089
19:38:16:7050,0.0047,-0.0586,-0.0672,0.089
19:38:16:7090,0.0042,-0.0587,-0.0807,0.100
19:38:16:7150,0.0042,-0.0587,-0.0807,0.100
19:38:16:7200,0.0042,-0.0587,-0.0807,0.100
19:38:16:7250,0.0042,-0.0587,-0.0807,0.100
19:38:16:7300,0.0174,-0.0723,-0.0670,0.100
19:38:16:7350,0.0174,-0.0723,-0.0670,0.100
19:38:16:7390,0.0174,-0.0723,-0.0670,0.100
19:38:16:7440,0.0174,-0.0723,-0.0670,0.100
19:38:16:7490,0.0032,-0.0588,-0.0806,0.100
19:38:16:7540,0.0032,-0.0588,-0.0806,0.100
19:38:16:7720,0.0032,-0.0588,-0.0806,0.100
19:38:16:7730,0.0032,-0.0588,-0.0806,0.100
19:38:16:7730,-0.0246,-0.0588,-0.0805,0.103
19:38:16:7730,-0.0246,-0.0588,-0.0805,0.103
19:38:16:7790,-0.0246,-0.0588,-0.0805,0.103
19:38:16:7840,-0.0246,-0.0588,-0.0805,0.103
19:38:16:7890,-0.0113,-0.0453,-0.0532,0.071
19:38:16:7930,-0.0113,-0.0453,-0.0532,0.071
19:38:16:7980,-0.0113,-0.0453,-0.0532,0.071
19:38:16:8040,-0.0113,-0.0453,-0.0532,0.071
19:38:16:8080,0.0020,-0.0590,-0.0667,0.089
19:38:16:8129,0.0020,-0.0590,-0.0667,0.089
19:38:16:8179,0.0020,-0.0590,-0.0667,0.089
19:38:16:8230,0.0020,-0.0590,-0.0667,0.089
19:38:16:8280,-0.0119,-0.0728,-0.0529,0.091
19:38:16:8330,-0.0119,-0.0728,-0.0529,0.091
19:38:16:8380,-0.0119,-0.0728,-0.0529,0.091
19:38:16:8440,-0.0119,-0.0728,-0.0529,0.091
19:38:16:8510,0.0015,-0.0457,-0.0664,0.081
19:38:16:8530,0.0015,-0.0457,-0.0664,0.081
19:38:16:8720,0.0015,-0.0457,-0.0664,0.081
19:38:16:8730,0.0015,-0.0457,-0.0664,0.081
19:38:16:8730,-0.0260,-0.0459,-0.0661,0.085
19:38:16:8730,-0.0260,-0.0459,-0.0661,0.085
19:38:16:8780,-0.0260,-0.0459,-0.0661,0.085
19:38:16:8830,-0.0260,-0.0459,-0.0661,0.085
19:38:16:8870,-0.0124,-0.0734,-0.0795,0.109
19:38:16:8930,-0.0124,-0.0734,-0.0795,0.109
19:38:16:8980,-0.0124,-0.0734,-0.0795,0.109
19:38:16:9020,-0.0124,-0.0734,-0.0795,0.109
19:38:16:9080,-0.0124,-0.0734,-0.0795,0.109
19:38:16:9120,0.0013,-0.1007,0.2474,0.267
19:38:16:9170,0.0013,-0.1007,0.2474,0.267
19:38:16:9220,0.0013,-0.1007,0.2474,0.267
19:38:16:9270,0.0013,-0.1007,0.2474,0.267
19:38:16:9320,-0.0121,-0.0732,-0.1614,0.178
19:38:16:9370,-0.0121,-0.0732,-0.1614,0.178
19:38:16:9420,-0.0121,-0.0732,-0.1614,0.178
19:38:16:9470,-0.0121,-0.0732,-0.1614,0.178
19:38:16:9520,0.0018,-0.0864,-0.0937,0.128
19:38:16:9580,0.0018,-0.0864,-0.0937,0.128
19:38:16:9610,0.0018,-0.0864,-0.0937,0.128
19:38:16:9670,0.0018,-0.0864,-0.0937,0.128
19:38:16:9710,-0.0250,-0.0177,0.0282,0.042
19:38:16:9880,-0.0250,-0.0177,0.0282,0.042
19:38:16:9890,-0.0250,-0.0177,0.0282,0.042
19:38:16:9900,-0.0250,-0.0177,0.0282,0.042
19:38:16:9910,0.0298,-0.0443,-0.1359,0.146
19:38:16:9960,0.0298,-0.0443,-0.1359,0.146
19:38:17:0010,0.0298,-0.0443,-0.1359,0.146
19:38:17:0060,0.0298,-0.0443,-0.1359,0.146
19:38:17:0110,-0.1192,-0.4629,1.1000,1.199
19:38:17:0160,-0.1192,-0.4629,1.1000,1.199
19:38:17:0210,-0.1192,-0.4629,1.1000,1.199
19:38:17:0260,-0.1192,-0.4629,1.1000,1.199
19:38:17:0310,0.0042,-0.0360,-0.0351,0.050
19:38:17:0360,0.0042,-0.0360,-0.0351,0.050
19:38:17:0410,0.0042,-0.0360,-0.0351,0.050
19:38:17:0460,0.0042,-0.0360,-0.0351,0.050
19:38:17:0500,0.0185,0.0493,-0.6378,0.640
19:38:17:0550,0.0185,0.0493,-0.6378,0.640
19:38:17:0600,0.0185,0.0493,-0.6378,0.640
19:38:17:0650,0.0185,0.0493,-0.6378,0.640
19:38:17:0700,0.0599,0.2688,-0.9663,1.005
19:38:17:0890,0.0599,0.2688,-0.9663,1.005
19:38:17:0890,0.0599,0.2688,-0.9663,1.005
19:38:17:0900,0.0599,0.2688,-0.9663,1.005
19:38:17:0900,0.0331,0.1330,-0.7761,0.788
19:38:17:0950,0.0331,0.1330,-0.7761,0.788
19:38:17:1000,0.0331,0.1330,-0.7761,0.788
19:38:17:1040,0.0331,0.1330,-0.7761,0.788
19:38:17:1090,0.0198,0.0651,-0.3813,0.387
19:38:17:1150,0.0198,0.0651,-0.3813,0.387
19:38:17:1190,0.0198,0.0651,-0.3813,0.387
19:38:17:1240,0.0198,0.0651,-0.3813,0.387
19:38:17:1290,-0.0617,-0.0856,0.2188,0.243
19:38:17:1340,-0.0617,-0.0856,0.2188,0.243
19:38:17:1409,-0.0617,-0.0856,0.2188,0.243
19:38:17:1440,-0.0617,-0.0856,0.2188,0.243
19:38:17:1490,0.0610,0.0069,-0.1870,0.197
19:38:17:1540,0.0610,0.0069,-0.1870,0.197
19:38:17:1590,0.0610,0.0069,-0.1870,0.197
19:38:17:1650,0.0610,0.0069,-0.1870,0.197
19:38:17:1690,-0.0615,-0.0380,0.0077,0.073
19:38:17:1890,-0.0615,-0.0380,0.0077,0.073
19:38:17:1890,-0.0615,-0.0380,0.0077,0.073
19:38:17:1900,-0.0615,-0.0380,0.0077,0.073
19:38:17:1900,0.0338,0.0518,-0.3002,0.307
19:38:17:1940,0.0338,0.0518,-0.3002,0.307
19:38:17:1990,0.0338,0.0518,-0.3002,0.307
19:38:17:2030,0.0338,0.0518,-0.3002,0.307
19:38:17:2080,-0.0617,0.0710,-0.6874,0.694
19:38:17:2130,-0.0617,0.0710,-0.6874,0.694
19:38:17:2190,-0.0617,0.0710,-0.6874,0.694
19:38:17:2230,-0.0617,0.0710,-0.6874,0.694
19:38:17:2280,0.0337,-0.4661,0.7621,0.894
19:38:17:2330,0.0337,-0.4661,0.7621,0.894
19:38:17:2380,0.0337,-0.4661,0.7621,0.894
19:38:17:2430,0.0337,-0.4661,0.7621,0.894
19:38:17:2480,-0.0346,0.3695,-0.3735,0.527
19:38:17:2530,-0.0346,0.3695,-0.3735,0.527
19:38:17:2700,-0.0346,0.3695,-0.3735,0.527
19:38:17:2710,-0.0346,0.3695,-0.3735,0.527
19:38:17:2710,-0.0075,-0.5238,0.6831,0.861
19:38:17:2720,-0.0075,-0.5238,0.6831,0.861
19:38:17:2780,-0.0075,-0.5238,0.6831,0.861
19:38:17:2819,-0.0075,-0.5238,0.6831,0.861
19:38:17:2870,0.0604,0.4885,-1.3920,1.476
19:38:17:2920,0.0604,0.4885,-1.3920,1.476
19:38:17:2970,0.0604,0.4885,-1.3920,1.476
19:38:17:3030,0.0604,0.4885,-1.3920,1.476
19:38:17:3070,0.0604,0.4885,-1.3920,1.476
19:38:17:3120,-0.0760,-0.4585,0.7125,0.851
19:38:17:3170,-0.0760,-0.4585,0.7125,0.851
19:38:17:3240,-0.0760,-0.4585,0.7125,0.851
19:38:17:3270,-0.0760,-0.4585,0.7125,0.851
19:38:17:3320,-0.0216,-0.0693,0.0234,0.076
19:38:17:3370,-0.0216,-0.0693,0.0234,0.076
19:38:17:3420,-0.0216,-0.0693,0.0234,0.076
19:38:17:3469,-0.0216,-0.0693,0.0234,0.076
19:38:17:3520,0.0056,-0.2905,0.0265,0.292
19:38:17:3700,0.0056,-0.2905,0.0265,0.292
19:38:17:3710,0.0056,-0.2905,0.0265,0.292
19:38:17:3710,0.0056,-0.2905,0.0265,0.292
19:38:17:3720,-0.0351,-0.1553,-0.1087,0.193
19:38:17:3760,-0.0351,-0.1553,-0.1087,0.193
19:38:17:3810,-0.0351,-0.1553,-0.1087,0.193
19:38:17:3860,-0.0351,-0.1553,-0.1087,0.193
19:38:17:3910,0.0603,-0.2095,-0.1362,0.257
19:38:17:3960,0.0603,-0.2095,-0.1362,0.257
19:38:17:4010,0.0603,-0.2095,-0.1362,0.257
19:38:17:4060,0.0603,-0.2095,-0.1362,0.257
19:38:17:4100,0.0332,0.0086,-0.5450,0.546
19:38:17:4150,0.0332,0.0086,-0.5450,0.546
19:38:17:4210,0.0332,0.0086,-0.5450,0.546
19:38:17:4270,0.0332,0.0086,-0.5450,0.546
19:38:17:4310,-0.0348,-0.2893,0.2297,0.371
19:38:17:4350,-0.0348,-0.2893,0.2297,0.371
19:38:17:4400,-0.0348,-0.2893,0.2297,0.371
19:38:17:4460,-0.0348,-0.2893,0.2297,0.371
19:38:17:4500,0.0334,-0.1755,0.0071,0.179
19:38:17:4700,0.0334,-0.1755,0.0071,0.179
19:38:17:4710,0.0334,-0.1755,0.0071,0.179
19:38:17:4720,0.0334,-0.1755,0.0071,0.179
19:38:17:4720,0.0335,-0.5107,0.4923,0.710
19:38:17:4740,0.0335,-0.5107,0.4923,0.710
19:38:17:4800,0.0335,-0.5107,0.4923,0.710
19:38:17:4850,0.0335,-0.5107,0.4923,0.710
19:38:17:4920,0.0335,-0.0142,-0.4398,0.441
19:38:17:4950,0.0335,-0.0142,-0.4398,0.441
19:38:17:5000,0.0335,-0.0142,-0.4398,0.441
19:38:17:5040,0.0335,-0.0142,-0.4398,0.441
19:38:17:5090,0.0197,-0.0915,-0.2125,0.232
19:38:17:5140,0.0197,-0.0915,-0.2125,0.232
19:38:17:5200,0.0197,-0.0915,-0.2125,0.232
19:38:17:5250,0.0197,-0.0915,-0.2125,0.232
19:38:17:5290,0.0195,-0.0453,-0.2857,0.290
19:38:17:5340,0.0195,-0.0453,-0.2857,0.290
19:38:17:5390,0.0195,-0.0453,-0.2857,0.290
19:38:17:5440,0.0195,-0.0453,-0.2857,0.290
19:38:17:5490,0.0463,-0.3807,0.3496,0.519
19:38:17:5540,0.0463,-0.3807,0.3496,0.519
19:38:17:5590,0.0463,-0.3807,0.3496,0.519
19:38:17:5639,0.0463,-0.3807,0.3496,0.519
19:38:17:5689,0.0318,-0.5922,0.6839,0.905
19:38:17:5860,0.0318,-0.5922,0.6839,0.905
19:38:17:5870,0.0318,-0.5922,0.6839,0.905
19:38:17:5880,0.0318,-0.5922,0.6839,0.905
19:38:17:5880,0.0986,0.0673,-1.1195,1.126
19:38:17:5930,0.0986,0.0673,-1.1195,1.126
19:38:17:5980,0.0986,0.0673,-1.1195,1.126
19:38:17:6030,0.0986,0.0673,-1.1195,1.126
19:38:17:6080,-0.1616,-0.4853,0.6183,0.802
19:38:17:6130,-0.1616,-0.4853,0.6183,0.802
19:38:17:6180,-0.1616,-0.4853,0.6183,0.802
19:38:17:6230,-0.1616,-0.4853,0.6183,0.802
19:38:17:6280,0.0277,-0.0710,0.4085,0.416
19:38:17:6330,0.0277,-0.0710,0.4085,0.416
19:38:17:6400,0.0277,-0.0710,0.4085,0.416
19:38:17:6430,0.0277,-0.0710,0.4085,0.416
19:38:17:6480,-0.0687,-0.7574,1.1632,1.390
19:38:17:6520,-0.0687,-0.7574,1.1632,1.390
19:38:17:6590,-0.0687,-0.7574,1.1632,1.390
19:38:17:6630,-0.0687,-0.7574,1.1632,1.390
19:38:17:6670,-0.0832,-0.0657,-0.3045,0.322
19:38:17:6810,-0.0832,-0.0657,-0.3045,0.322
19:38:17:6830,-0.0832,-0.0657,-0.3045,0.322
19:38:17:6830,-0.0832,-0.0657,-0.3045,0.322
19:38:17:6909,-0.0832,-0.0657,-0.3045,0.322
19:38:17:6919,0.0251,-0.1354,0.1060,0.174
19:38:17:6969,0.0251,-0.1354,0.1060,0.174
19:38:17:7020,0.0251,-0.1354,0.1060,0.174
19:38:17:7070,0.0251,-0.1354,0.1060,0.174
19:38:17:7120,0.0110,0.1336,-0.5170,0.534
19:38:17:7170,0.0110,0.1336,-0.5170,0.534
19:38:17:7240,0.0110,0.1336,-0.5170,0.534
19:38:17:7270,0.0110,0.1336,-0.5170,0.534
19:38:17:7320,-0.0302,-0.4679,0.8611,0.981
19:38:17:7370,-0.0302,-0.4679,0.8611,0.981
19:38:17:7420,-0.0302,-0.4679,0.8611,0.981
19:38:17:7470,-0.0302,-0.4679,0.8611,0.981
19:38:17:7510,0.0103,-0.1818,0.2619,0.319
19:38:17:7710,0.0103,-0.1818,0.2619,0.319
19:38:17:7730,0.0103,-0.1818,0.2619,0.319
19:38:17:7740,0.0103,-0.1818,0.2619,0.319
19:38:17:7750,0.0646,-0.3428,0.3549,0.498
19:38:17:7760,0.0646,-0.3428,0.3549,0.498
19:38:17:7810,0.0646,-0.3428,0.3549,0.498
19:38:17:7860,0.0646,-0.3428,0.3549,0.498
19:38:17:7910,-0.0444,-0.1502,-0.0148,0.157
19:38:17:7960,-0.0444,-0.1502,-0.0148,0.157
19:38:17:8010,-0.0444,-0.1502,-0.0148,0.157
